simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500122,60811.04208450287,60811.04191088608,i,1.3389695653925,41.7286617120772,315.863814892458,23.0947322845459,30.0009815692902,66.9260943836124,150.196619943333,2.24904378466042,-1,i,20250515,i_39,0.3335358102696239,150.4826109500829,2.860950926760053,745262191896167571,0,1564.0842245962403,2761.5914469162776,0.008675508,0.010701622,150.4826109500829,2.860950926760053,5.786494e-07,5.006603e-07,252013.97976505035,1329.6333131453282,244566.52085197112,852.223326599499,False,250779.41895673523,1081.4198157596677,False,253860.91212564392,1486.693751054585,False,255352.06202780257,2136.768972677443,False,257205.63315249103,2963.707358167748,False,1.1048198865091283,46.19956751138124,250564.71164054,653.7149449952918,0.0,0.00031587417049,False,373860.65625,1612.175048828125,False,378454.5302734375,2216.35532821747,False,383440.8230213523,4418.279548086456,False,False,1.6470597528564055,68.87407547287998,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500123,60811.04255635306,60811.04238273554,i,1.33940659072419,41.7500538298419,315.648969791581,23.383981704711914,30.0011069774628,65.9196921779908,150.239941185581,2.17983774353643,-1,i,20250515,i_39,0.3357912791700088,150.48261280602085,2.8609480475890763,745262192030385577,0,2854.6339632765275,2702.5843063557822,0.0063843317,0.008589825,150.48261280602085,2.8609480475890763,4.5907476e-07,3.7766094e-07,250161.89036477008,1100.9710085538866,247161.47800731496,725.1698070999811,False,250947.4213368724,906.9265121413816,False,253381.2920242155,1234.9739150488313,False,256383.5323685421,1764.9606742592125,False,258388.54187734777,2438.554610348528,False,1.3749855648115945,38.18584762037551,252659.62168968323,569.422968735512,0.0,8.559082613435187e-06,False,417166.5625,1507.6441650390625,False,421212.5473632813,2052.979146681472,False,429536.4312975407,4053.771259526189,False,False,2.285729809471023,63.47887020746301,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500124,60811.0430310299,60811.042857418826,i,1.34143395204244,41.847146577369,315.473691415296,23.480789184570312,29.9999928474426,64.9421737412949,150.259178145273,2.186500413603,-1,i,20250515,i_39,0.3346251317193398,150.4826118479374,2.860949512422424,745262192164603258,0,2732.0216926978364,2489.2937779095414,0.0059666727,0.008196139,150.4826118479374,2.860949512422424,4.357323e-07,3.5670942e-07,251809.48640876508,1067.3107973642325,247183.96611505284,705.5745243422685,False,251751.4607171194,880.0342486100069,False,254649.7886017416,1192.1199726710856,False,255367.95424224203,1700.9862850232896,False,256865.21724435064,2349.6464608605,False,2.013300233372411,36.713712121162224,251407.5160475009,551.7439130989985,0.0,1.313044943662689e-06,False,427487.09375,1494.343994140625,False,432408.60546875,2024.28180979304,False,436170.5187031031,3989.822081000243,False,False,3.418688666826245,62.34179555798118,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500125,60811.04351116055,60811.043337543146,i,1.34177186520949,41.8631375989711,315.055045014038,23.453569412231445,30.001086473465,63.78252165020189,150.201346740288,2.02906366294868,-1,i,20250515,i_39,0.3408429842013942,150.4826096574273,2.860949330232154,745262192300917081,0,403.3376402406184,646.0321415745283,0.0058286954,0.008558071,150.4826096574273,2.860949330232154,4.496069e-07,3.5848043e-07,250852.6028035021,1111.3835558550852,247829.51028194465,731.6680365479874,False,251820.7099037476,915.493857302974,False,255670.9106909109,1244.5950782127206,False,257749.93189055024,1778.3497169061752,False,255840.7517010313,2457.49704210025,False,2.805931978466854,37.031191140803934,253108.3253804913,564.8033113874197,0.0,0.0001691901066135,False,420138.9375,1527.41455078125,False,426562.6318359375,2076.4886810853995,False,426845.9954304695,4100.10041101082,False,False,4.681431009311887,61.78302533657197,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500126,60811.043985125616,60811.04381150869,i,1.34841987925317,42.1788033579387,314.733928559014,23.41400146484375,30.0010056495667,62.6845216369431,150.008579191302,2.14657537822305,-1,i,20250515,i_39,0.3450469224736937,150.48261008491278,2.860947161666932,745262192434611724,0,927.0832557338005,2966.5877256918025,0.006380938,0.008696762,150.48261008491278,2.860947161666932,4.5883084e-07,3.851035e-07,252370.38640675307,1108.976444762626,247896.0910131992,729.198461491945,False,251206.7707882576,912.5323355991106,False,253209.7370191225,1241.5455075093753,False,251399.3660605556,1773.3535164792536,False,254582.31065558727,2453.146831919741,False,0.8309221359358734,38.81375590141611,251771.3107805172,564.4105130689721,0.0,0.0001108953006067,False,419817.09375,1525.0252685546875,False,423164.4536132813,2074.872524675274,False,425458.3005235791,4099.702290216718,False,False,1.388638192937779,64.86560114969681,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500127,60811.04445870916,60811.04428509153,i,1.34727578035436,42.1246010957898,314.818484430227,23.204753875732422,30.0011277198792,61.90898188234289,150.257475514334,2.13893030476254,-1,i,20250515,i_39,0.339415379592573,150.48261061732737,2.860948877668016,745262192567256640,0,2979.622818945026,3411.324016602237,0.007650739,0.009398342,150.48261061732737,2.860948877668016,5.022155e-07,4.482353e-07,251103.9067406808,1315.596941208913,247099.47534676013,846.6737469426131,False,251033.3595876676,1073.1770605157535,False,253133.5864512061,1473.6003123213234,False,256006.81266537105,2123.2375314978003,False,259331.5906124724,2944.466547329958,False,1.0156304742901388,45.84623930063066,251787.97504865247,633.8866697896786,0.0,0.0005829241638,False,378351.875,1617.468505859375,False,381517.2900390625,2220.9774911316144,False,390858.7835342884,4437.834241978551,False,False,1.5307355758851542,69.09842831081822,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500128,60811.0449378077,60811.0447641909,i,1.35398666744178,42.4388014264473,314.484956234345,22.913116455078125,30.000983953476,60.8001529111951,150.059933281567,2.24826985799499,-1,i,20250515,i_39,0.3410230793661646,150.48261040195027,2.860948453993068,745262192699376155,0,3591.60192455341,1500.2149576493196,0.009764484,0.011041175,150.48261040195027,2.860948453993068,5.972615e-07,5.598954e-07,253658.5681678712,1486.789124756119,244571.6589003106,943.8426575306406,False,251993.05601213605,1206.21528001747,False,255708.68574254715,1664.3208303296706,False,254884.31471870968,2403.651136293737,False,254536.3910795624,3340.262321631544,False,-0.6061259248745712,52.44200616783278,254434.75848317883,716.9269447637156,0.0,0.0001382323616772,False,347982.90625,1665.68994140625,False,353113.9033203125,2298.298249308265,False,351495.05512559414,4612.64373198735,False,False,-0.8370129884895099,72.41835153975038,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500129,60811.04541385244,60811.04524023525,i,1.35846090575357,42.6456832294959,314.264557374484,23.265914916992188,30.0010495185852,59.7800649619012,149.986389229621,2.31879454970335,-1,i,20250515,i_39,0.3365416415201717,150.48261086398517,2.8609497850912127,745262192833594350,0,1622.8482129748472,2105.5724297895176,0.008008879,0.008938725,150.48261086398517,2.8609497850912127,4.839882e-07,4.5838377e-07,253558.8684657298,1155.3755024757102,247230.85525799845,753.4372454996196,False,252882.08385316536,946.6179260211304,False,255957.09253155524,1289.09031950105,False,256196.77704760927,1847.4344640504,False,256391.9316732373,2557.354359406318,False,0.3252386050987561,41.36552235550596,252383.633066454,592.6455621408979,0.0,0.0002490798884557,False,412962.59375,1545.85009765625,False,417984.15771484375,2105.1158461200985,False,418694.260609746,4176.221871105416,False,False,0.5311225528622324,67.55090413471981,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500130,60811.04589065211,60811.04571703529,i,1.35276030118439,42.3819314943826,314.042629103233,23.07907485961914,30.0009868144989,58.7798426466038,150.205132907785,2.0191049154497,-1,i,20250515,i_39,0.3295766924499468,150.48261287694686,2.860950466599358,745262192971481752,0,3800.6205490964303,1618.5439694789138,0.008249063,0.011245528,150.48261287694686,2.860950466599358,5.844314e-07,5.082635e-07,253617.6598087921,1352.8456547152991,246128.7425833955,866.4385814164457,False,252869.3551260925,1101.0845324005938,False,256688.09502341747,1517.7840073625368,False,255195.36969703904,2183.9792052972543,False,252966.69479109297,3025.365298978963,False,-1.0607804040375663,47.88969390131579,253828.6716895004,667.4029641724691,0.0,0.0001932569601098,False,372501.75,1622.0072021484375,False,378127.13427734375,2235.8470388103547,False,372645.141023159,4456.66446097031,False,False,-1.5626352061231934,70.54628970880675,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500131,60811.046363020694,60811.04618940348,i,1.35864145819753,42.6538944636557,313.824115226244,23.294015884399414,30.0010547637939,57.755673851424106,150.090348375279,2.13982313283965,-1,i,20250515,i_39,0.3375242522421435,150.48261138897843,2.860948824856969,745262193105700014,0,633.637392530656,2369.870509048739,0.006926591,0.008755908,150.48261138897843,2.860948824856969,4.5961582e-07,4.1618304e-07,251246.88569329405,1135.333224898778,246669.20436905284,742.0317060027535,False,251568.86317286428,930.8865657029788,False,255223.7533137328,1268.679817836769,False,258267.45539438588,1814.8388689405624,False,258706.03197790447,2509.649770075002,False,1.1019136396347808,39.923317705260274,254043.19783753256,586.4716277078155,0.0,0.0005868307026346,False,414828.71875,1535.0010986328125,False,420855.5114746094,2092.0109774299704,False,426597.6735942364,4138.329304752137,False,False,1.8170190759607148,65.83222789595494,False,False
COSMOS 2976642,150.48267958673,2.8610132529500003,2025051500133,60811.04731837158,60811.04714475416,i,1.363066449104,42.8558764213545,313.225573065346,22.856348037719727,30.0010902881622,55.5992392790691,149.991628290553,2.0421675739466,-1,i,20250515,i_39,0.3338942252982547,150.4826124443848,2.8609491795437765,745262193375707437,0,572.5746829096186,860.0071642652907,0.0092793815,0.010124736,150.4826124443848,2.8609491795437765,5.477335e-07,5.307209e-07,253597.735511173,1669.1533554069906,248023.746605745,1054.2843392734517,False,253145.48335393905,1353.755182687914,False,256038.1443199785,1878.49245378768,False,257976.24094919683,2715.615430751456,False,261669.5204856027,3777.2839931582007,False,3.599138543316294,60.64820224157822,255110.1617416484,745.7723640914528,0.0,8.039416294014501e-06,False,320809.9375,1715.6068115234375,False,324475.79150390625,2380.6035909053085,False,331612.4048528671,4786.932106035448,False,False,4.561169315909798,76.85914720984618,False,False
