simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500122,60811.04208450287,60811.04191088608,i,1.3389695653925,41.7286617120772,315.863814892458,23.0947322845459,30.0009815692902,66.9260943836124,150.196619943333,2.24904378466042,-1,i,20250515,i_39,0.196886392889086,150.5650629447473,2.50993257513561,745262191891972814,0,3648.2639257153255,1641.591171383339,0.0076038693,0.009156167,150.5650629447473,2.50993257513561,4.9639164e-07,4.3676908e-07,325551.6054578927,1342.0336379492935,315349.9174036017,877.7374816168364,False,324653.30878058675,1100.7358517415346,False,328725.8357630605,1497.965077077458,False,331003.8617350013,2141.73627387361,False,334112.6351280417,2961.885406913735,False,2.0707761746368685,46.28873729521379,328474.54148407193,726.4806102841036,0.0,0.0009850607303554,False,484776.28125,1643.6322021484375,False,490857.42822265625,2236.7797273822302,False,498901.0627502203,4422.723422858098,False,False,3.0921082462153846,69.11890722449877,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500123,60811.04255635306,60811.04238273554,i,1.33940659072419,41.7500538298419,315.648969791581,23.383981704711914,30.0011069774628,65.9196921779908,150.239941185581,2.17983774353643,-1,i,20250515,i_39,0.1997041521355797,150.56506255084253,2.509931019887834,745262192026714959,0,731.9682911691889,1473.4124297797716,0.005551409,0.0067458358,150.56506255084253,2.509931019887834,3.645531e-07,3.205224e-07,327230.1197927026,1129.152127035228,321170.4673137803,760.9492487969118,False,327360.6145522704,938.1685098671024,False,331624.915368121,1259.241441553549,False,334084.33891906706,1782.6497514577488,False,333669.9682006391,2455.9840843842903,False,2.518819546986926,37.251501066102826,325919.3065998578,629.2418614912507,0.0,4.50749820993801e-05,False,543374.625,1557.233642578125,False,550452.7912597656,2090.171559044911,False,553847.3041198254,4076.603511645707,False,False,4.180901934884881,61.832485408071946,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500124,60811.0430310299,60811.042857418826,i,1.34143395204244,41.847146577369,315.473691415296,23.480789184570312,29.9999928474426,64.9421737412949,150.259178145273,2.186500413603,-1,i,20250515,i_39,0.1956221841577387,150.56506115504607,2.5099312198864263,745262192160932534,0,631.8653143756126,1151.3419610753283,0.005047003,0.0065784943,150.56506115504607,2.5099312198864263,3.5167102e-07,2.9755856e-07,326241.9763492485,1089.059103502257,321490.2101783379,739.1157335678595,False,326428.8831819,907.2766031736649,False,329582.87988969043,1213.1647788013363,False,329776.38031481754,1715.9542391915782,False,328685.81571919663,2361.8882894298213,False,0.4678702851212368,37.02288948446113,327884.2803405753,619.1118575718202,0.0,5.600763801927311e-05,False,553822.375,1539.294189453125,False,559173.4760742188,2058.2670029468777,False,557651.5083960295,4007.2023320552826,False,False,0.793793214534204,62.813389500894864,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500125,60811.04351116055,60811.043337543146,i,1.34177186520949,41.8631375989711,315.055045014038,23.453569412231445,30.001086473465,63.78252165020189,150.201346740288,2.02906366294868,-1,i,20250515,i_39,0.1976293535774576,150.56506354030742,2.5099329219098383,745262192295151696,0,2549.9579631181505,3405.3758013546685,0.0051185205,0.0068366826,150.56506354030742,2.5099329219098383,3.6305048e-07,3.0539752e-07,325108.8508447528,1125.968626593143,319038.64542405686,758.5890977956891,False,324268.0907384243,935.3902070936188,False,327825.87541438645,1256.373473401631,False,327832.4970832891,1780.4873623298467,False,328187.8972086731,2452.70629248208,False,1.0846072884189597,38.89843698221989,324666.213492939,622.7547530956532,0.0,0.0008258166721468,False,543388.8125,1567.47021484375,False,549350.732421875,2105.354517657188,False,549957.386602521,4110.096545880046,False,False,1.817519155649028,65.18364305208497,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500126,60811.043985125616,60811.04381150869,i,1.34841987925317,42.1788033579387,314.733928559014,23.41400146484375,30.0010056495667,62.6845216369431,150.008579191302,2.14657537822305,-1,i,20250515,i_39,0.1964742527528017,150.5650627450707,2.5099325280331706,745262192430416645,0,3113.353120521472,1376.7485076657,0.0052104644,0.007026494,150.5650627450707,2.5099325280331706,3.7125957e-07,3.1348043e-07,325401.3746178486,1126.441840432577,320291.2801108394,758.5252463143249,False,325711.1287113889,936.0868444858232,False,329799.78842365515,1257.9777175458232,False,329158.8000171759,1783.6595191537112,False,324921.6990364708,2458.193653079219,False,0.2168320973793762,38.97251128480329,327391.7907005525,625.2872037146643,0.0,1.4449981002084831e-05,False,545851.8125,1568.7664794921875,False,552703.9035644531,2108.216013139223,False,544528.8254083395,4119.6303802018965,False,False,0.363383940336855,65.31313807621439,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500127,60811.04445870916,60811.04428509153,i,1.34727578035436,42.1246010957898,314.818484430227,23.204753875732422,30.0011277198792,61.90898188234289,150.257475514334,2.13893030476254,-1,i,20250515,i_39,0.1905720062276644,150.5650590717354,2.509931153292813,745262192563585927,0,957.281237942332,1739.4528520757628,0.006410089,0.007414922,150.5650590717354,2.509931153292813,4.0020566e-07,3.6928483e-07,324534.74965145864,1304.1675963728503,317304.8204640906,858.3165542776428,False,324812.85533086065,1073.2873367667964,False,328716.14360265713,1457.5074390312836,False,331402.73022954096,2082.0840470243647,False,327194.7600415151,2876.65404722134,False,1.2592192161123958,46.216521070974686,323832.45801598165,686.4056774409775,0.0,8.536318370100382e-05,False,498125.8125,1645.9697265625,False,504111.8090820313,2235.201179315124,False,501778.64889431,4411.573036707329,False,False,1.93111074530185,70.87663475003889,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500128,60811.0449378077,60811.0447641909,i,1.35398666744178,42.4388014264473,314.484956234345,22.913116455078125,30.000983953476,60.8001529111951,150.059933281567,2.24826985799499,-1,i,20250515,i_39,0.1957194361827149,150.5650618779599,2.509931917002917,745262192697280172,0,1585.629261191991,3935.9591706113033,0.008229413,0.009071983,150.5650618779599,2.509931917002917,4.9324154e-07,4.6878264e-07,323195.01045636303,1552.7627122880556,314644.6062664418,997.7688339949932,False,322805.93920769944,1263.669488122969,False,328611.42831877474,1734.614021634951,False,329876.7160965318,2490.2238994590048,False,331718.6538308134,3452.053185017575,False,0.9522931063787134,56.23215137883314,324830.7370819792,782.971253946013,0.0,9.564556268581992e-05,False,437882.375,1714.1524658203125,False,445757.451171875,2352.983062722091,False,449972.3652165532,4682.6686367416005,False,False,1.2917741480863458,76.27823718968205,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500129,60811.04541385244,60811.04524023525,i,1.35846090575357,42.6456832294959,314.264557374484,23.265914916992188,30.0010495185852,59.7800649619012,149.986389229621,2.31879454970335,-1,i,20250515,i_39,0.1933051319062704,150.56506230916534,2.509933354311499,745262192832544857,0,3872.152323497884,205.2757064185257,0.0066970717,0.007399026,150.56506230916534,2.509933354311499,4.014245e-07,3.8242487e-07,327539.6493886184,1185.844121888666,318582.3307981639,789.1954934835892,False,326303.9667026005,978.8673772813602,False,329918.3263642842,1319.7468414975328,False,331606.6145557913,1876.09272072157,False,335357.57645123545,2587.7868344454146,False,1.7425334448960423,40.47413226450567,327400.0090500796,656.0810877822045,0.0,5.1562253748915765e-06,False,532219.4375,1596.585693359375,False,538114.6538085938,2152.578556497888,False,546986.3652099371,4220.820443331338,False,False,2.8421663985248693,66.01550120519616,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500130,60811.04589065211,60811.04571703529,i,1.35276030118439,42.3819314943826,314.042629103233,23.07907485961914,30.0009868144989,58.7798426466038,150.205132907785,2.0191049154497,-1,i,20250515,i_39,0.1952300242325216,150.56506198773403,2.509932227901833,745262192966240009,0,1879.543844627921,3829.6606104642055,0.006707167,0.009591437,150.56506198773403,2.509932227901833,4.947256e-07,4.2180991e-07,324828.693009268,1380.3100983174943,317459.27824260574,900.2119345887409,False,326609.75278057234,1130.746106539107,False,333596.7507357288,1542.443003405437,False,338014.5511296422,2208.7852453549363,False,338442.55597110017,3053.046315256516,False,2.923808760702164,47.25603318844453,327389.06255571544,726.8950152662967,0.0,7.15374227466814e-06,False,482654.65625,1670.984619140625,False,492979.8442382813,2279.3786506859988,False,500140.83817744255,4511.705505608265,False,False,4.32072190228051,69.83362946185724,False,False
2MASS J10021560+0230358,150.56502269436,2.50996964375,2025051500131,60811.046363020694,60811.04618940348,i,1.35864145819753,42.6538944636557,313.824115226244,23.294015884399414,30.0010547637939,57.755673851424106,150.090348375279,2.13982313283965,-1,i,20250515,i_39,0.1892046876881378,150.5650604579591,2.509933053193126,745262193101504642,0,2979.87905503147,244.58996266654728,0.005934847,0.007273504,150.5650604579591,2.509933053193126,3.8427098e-07,3.525212e-07,326462.56565887167,1168.0152850468971,318822.29256991186,779.814247335577,False,325916.1572546351,965.8329225389724,False,328927.374425696,1300.2137395982363,False,331298.2466610156,1847.0384252839303,False,330976.7251272215,2547.9018105794858,False,0.8581781530544152,40.22068248776744,326415.67852786934,648.0642274061056,0.0,0.0001681891977921,False,534529.75,1584.0467529296875,False,539468.3979492188,2132.459252797987,False,542829.5044600964,4178.772017029944,False,False,1.4074839292157075,65.96528240917688,False,False
