simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source,calib_mean,calib_err,calib_local,zeropoint,visit_from_image,detector_id,detector_name,fgcm_pwv,fgcm_o3,fgcm_tau,fgcm_alpha,fgcm_pmb,fgcm_atm_flag,fgcm_zeropoint,fgcm_zeropoint_err,fgcm_zpt_flag,fgcm_flag
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500122,60811.04208450287,60811.04191088608,i,1.3389695653925,41.7286617120772,315.863814892458,23.0947322845459,30.0009815692902,66.9260943836124,150.196619943333,2.24904378466042,-1,i,20250515,i_39,0.5159170231616925,150.0113940991089,2.5241959819292963,745262191870476778,0,3560.3829956933696,1066.4159459104285,0.004212778,0.0050128577,150.0113940991089,2.5241959819292963,2.7216956e-07,2.4147187e-07,797644.8347594934,1472.5970059175484,777064.175300329,1051.8638623256525,False,799205.6643245554,1249.110806194824,False,815043.7512749252,1617.647892385273,False,826971.704656462,2233.1758890075885,False,834229.5517211899,3034.683786346239,False,7.943333185900182,47.409939748208174,807082.8458323015,1028.9954143213645,0.0,0.000306481019675,False,1189929.625,1859.7890625,False,1213510.8002929688,2408.5003846849067,False,1242076.3540039062,4518.31149486713,False,False,11.82675236309364,70.58820319239899,False,False,0.6700791462915684,0.0001725441923227,0.6700791462915684,31.834684744114934,2025051500122,95,R22_S12,2.0770942124512453,285.37738205072054,0.03772071711912444,0.9734682324016911,741.7999877929688,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500123,60811.04255635306,60811.04238273554,i,1.33940659072419,41.7500538298419,315.648969791581,23.38398170471192,30.0011069774628,65.9196921779908,150.239941185581,2.17983774353643,-1,i,20250515,i_39,0.5271709141647174,150.0113917507331,2.524193801366428,745262192008366829,745262192008364619,781.4282219498675,963.0227580219168,0.0031459453,0.0042279684,150.0113917507331,2.524193801366428,2.259706e-07,1.8615242e-07,800242.1129301508,1248.7884337300827,786091.0247010363,932.5000435671352,False,800957.4804019849,1080.682742911693,False,811127.3582200711,1363.5525187521591,False,815772.9881637213,1847.5779009717653,False,819920.8532708461,2488.9431195527213,False,6.479977329644,38.82542942500405,803189.3479839803,939.785323853649,0.0,0.0001037643549173,False,1339465.5,1807.258544921875,False,1356472.8952860832,2280.310254908875,False,1371178.5239032507,4162.335107264433,False,False,10.83666272707022,64.92894380782525,False,False,0.6020450359786004,0.0001720745828581,0.6020450359786004,31.95092755032128,2025051500123,102,R23_S10,2.077145463526791,285.37738205072054,0.03772712780978906,0.9734682324016911,741.6500244140625,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500124,60811.0430310299,60811.042857418826,i,1.34143395204244,41.847146577369,315.473691415296,23.480789184570312,29.9999928474426,64.9421737412949,150.259178145273,2.186500413603,-1,i,20250515,i_39,0.523606950058766,150.0113936988947,2.524193671305796,745262192142584572,745262192142582208,833.9031292218649,715.8654364313439,0.003143486,0.0040929965,150.0113936988947,2.524193671305796,2.1884767e-07,1.852534e-07,799239.4392679493,1219.4363090552406,786551.6034726067,919.1902970772176,False,798443.9945872385,1060.8515126708628,False,804993.7549307473,1331.345023330953,False,810862.4379500184,1803.35623358092,False,816243.5247455543,2425.176399320773,False,5.367084439943443,36.79602180691479,796025.5102006918,924.042223475682,0.0,0.000193553826306,False,1352071.625,1796.4281005859375,False,1363162.8789527416,2254.477259937694,False,1382213.0498570204,4106.7529061150935,False,False,9.088530478556534,62.309764160390216,False,False,0.5947789423239187,0.0001750305627995,0.5947789423239187,31.9641110393228,2025051500124,102,R23_S10,2.077197022901441,285.37738205072054,0.03773357800345767,0.9734682324016911,741.6500244140625,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500125,60811.04351116055,60811.043337543146,i,1.34177186520949,41.8631375989711,315.055045014038,23.453569412231445,30.001086473465,63.78252165020189,150.201346740288,2.02906366294868,-1,i,20250515,i_39,0.5201467430265296,150.01139429657627,2.524194427968332,745262192276802681,745262192276801407,2933.13529708482,3059.059717670996,0.003187784,0.0039733285,150.01139429657627,2.524194427968332,2.1292377e-07,1.8645046e-07,800719.7526433272,1266.1890529663865,787735.4499687662,944.0939012446248,False,800966.3806200748,1095.8459832711756,False,807383.7040413249,1383.0310131581334,False,812879.4034032311,1881.7799372967568,False,815429.1169906843,2536.1171293485145,False,5.733118058253948,40.58757257362551,798257.3947024889,938.5725379704792,0.0,0.0001883496352845,False,1332716.125,1823.3619384765625,False,1343393.8146131637,2301.2048660319706,False,1356780.4583342075,4219.807815847251,False,False,9.539250420034705,67.53306225113083,False,False,0.6033499679660795,0.0001580827171789,0.6033499679660795,31.94857676497307,2025051500125,102,R23_S10,2.07724917597067,285.37738205072054,0.037740103428641154,0.9734682324016911,741.6500244140625,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500126,60811.043985125616,60811.04381150869,i,1.34841987925317,42.1788033579387,314.733928559014,23.41400146484375,30.0010056495667,62.6845216369431,150.008579191302,2.14657537822305,-1,i,20250515,i_39,0.530250276762676,150.0113904255257,2.524193680926156,745262192408922711,745262192408920740,3686.757946143269,1128.6315294906144,0.0032900348,0.004177412,150.0113904255257,2.524193680926156,2.2257316e-07,1.9428897e-07,802256.2514947024,1275.0262226538728,787362.7446738227,945.2911172779473,False,801227.2299574903,1100.3390550344172,False,809275.5696711804,1395.6251647072932,False,813086.0355644738,1900.4841504107767,False,818445.4450324231,2565.925608837173,False,4.82924300713607,38.10757579675372,801075.6769551722,930.4083848483232,0.0,9.10006289334131e-05,False,1329709.5,1826.11279296875,False,1343066.4521558683,2316.166963083384,False,1358284.6947788843,4258.387047760591,False,False,8.01456823270734,63.24298983398496,False,False,0.6012169969285823,0.000155635159087,0.6012169969285823,31.952421875069987,2025051500126,98,R22_S22,2.077300660602394,285.37738205072054,0.037746546164629094,0.9734682324016911,741.7999877929688,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500127,60811.04445870916,60811.04428509153,i,1.34727578035436,42.1246010957898,314.818484430227,23.204753875732425,30.0011277198792,61.90898188234289,150.257475514334,2.13893030476254,-1,i,20250515,i_39,0.5273846269933431,150.0113920754674,2.5241935057512364,745262192545237472,745262192545235810,1625.225805295764,1551.5998129955267,0.0038385317,0.0044386084,150.0113920754674,2.5241935057512364,2.3960354e-07,2.2114439e-07,803344.5100927296,1467.8142687570544,787020.5830028943,1055.7821002247597,False,803309.4681952277,1250.4449498779409,False,813685.2370882872,1613.3716412769618,False,821720.3589664848,2228.1290179369025,False,824708.5114314365,3030.710100797377,False,5.639961824258085,46.782278808711794,808207.973925986,1020.5715480281732,0.0,7.01252032675459e-06,False,1203598.0,1873.540771484375,False,1219144.0070901513,2417.31357288788,False,1235660.17113173,4540.910770160386,False,False,8.45035075586043,70.09385478315268,False,False,0.6694191159468527,0.0001999067162473,0.6694191159468527,31.835754725196207,2025051500127,102,R23_S10,2.0773521050656423,285.37738205072054,0.037752984813015984,0.9734682324016911,741.6500244140625,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500128,60811.0449378077,60811.0447641909,i,1.35398666744178,42.4388014264473,314.484956234345,22.913116455078125,30.000983953476,60.8001529111951,150.059933281567,2.24826985799499,-1,i,20250515,i_39,0.5224667312037807,150.01139248678655,2.5241948815858097,745262192675784863,745262192675784312,2438.601559574215,3851.90103451496,0.0046033743,0.0051927795,150.01139248678655,2.5241948815858097,2.8108664e-07,2.6397365e-07,804137.3650677776,1658.6206721973606,779707.353049685,1158.5640614215893,False,803631.0742966082,1393.3348840073745,False,818994.95952203,1824.2457106939808,False,825890.6046039879,2541.708797775648,False,830963.4361007411,3470.249755541213,False,4.805961981281298,54.04077518980182,812173.8184993827,1102.4244466680989,0.0,0.0024418884766018,False,1092333.25,1893.886474609375,False,1113216.567255497,2479.600789087265,False,1129484.684973836,4716.927101281998,False,False,6.532490141678927,73.45476983610057,False,False,0.7344197115272749,0.0002029946326494,0.7344197115272749,31.735139188406457,2025051500128,95,R22_S12,2.077404149908369,285.37738205072054,0.03775949955854502,0.9734682324016911,741.6500244140625,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500129,60811.04541385244,60811.04524023525,i,1.35846090575357,42.6456832294959,314.264557374484,23.265914916992188,30.0010495185852,59.7800649619012,149.986389229621,2.31879454970335,-1,i,20250515,i_39,0.5233571991961533,150.01139268463433,2.524194444954759,745262192811575590,745262192811573358,656.4781987464422,203.2348591092189,0.0038434959,0.004654323,150.01139268463433,2.524194444954759,2.4790717e-07,2.2588715e-07,799934.1512787698,1291.982085066687,780702.4115545221,950.3672640125636,False,799442.0967851875,1110.114149154312,False,811369.5754574178,1411.7051237877588,False,815571.4796423429,1924.8210181926893,False,819698.1994761105,2600.932977173919,False,4.067258112959871,40.27944437571361,784644.3061263605,926.4816864936548,0.0,0.000205306044286,False,1309711.0,1818.67919921875,False,1329251.564703941,2312.770039026356,False,1342896.19329682,4261.059736741334,False,False,6.663312717461448,65.98905860087015,False,False,0.6114020876908577,0.0001514031647151,0.6114020876908577,31.934182706668462,2025051500129,98,R22_S22,2.077455864305186,285.37738205072054,0.03776597389211634,0.9734682324016911,741.7999877929688,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500130,60811.04589065211,60811.04571703529,i,1.35276030118439,42.3819314943826,314.042629103233,23.07907485961914,30.0009868144989,58.7798426466038,150.205132907785,2.0191049154497,-1,i,20250515,i_39,0.5196680282995678,150.01139337773245,2.524195212622211,745262192947890487,745262192947889909,3014.6123577675407,3921.7239091330366,0.0042666174,0.005491334,150.01139337773245,2.524195212622211,2.8837005e-07,2.5714797e-07,804316.735048488,1551.290013786939,782880.7162722962,1098.293105512916,False,804596.3920634382,1311.6314946872392,False,819294.797228718,1706.4120754913831,False,825313.3641884286,2367.0544336464704,False,834188.1035027876,3225.5056139032595,False,5.273913344301164,49.68543581580192,813131.6449076033,1062.0769325769886,0.0,0.0011633861258533,False,1149719.125,1874.2413330078125,False,1170722.248668231,2438.358682285394,False,1192003.8741225377,4609.050610566314,False,False,7.536100205452676,70.99745456835643,False,False,0.7017611358974046,0.0002047009047392,0.7017611358974046,31.78452671759087,2025051500130,102,R23_S10,2.0775076620040642,285.37738205072054,0.03777245960580085,0.9734682324016911,741.7999877929688,True,,,False,True
2MASS J10000275+0231274,150.01147509353,2.5243142632300004,2025051500131,60811.04636302069,60811.04618940348,i,1.35864145819753,42.6538944636557,313.824115226244,23.29401588439941,30.0010547637939,57.755673851424106,150.090348375279,2.13982313283965,-1,i,20250515,i_39,0.5253665149388929,150.01139261424314,2.524193816441643,745262193083681108,745262193083678971,28.061666416687988,441.7402420989704,0.003692549,0.004435646,150.01139261424314,2.524193816441643,2.3537265e-07,2.1773349e-07,803461.0126787089,1303.8166850683947,785246.9749089099,958.63425721239,False,803675.3151677834,1119.9969966307935,False,814800.4550717624,1423.3174800057618,False,823467.8707535892,1946.3004408884967,False,,,True,7.961844937918876,40.263929710119534,781617.1532523467,936.2808800778724,0.0,0.0026440527642851,False,1315210.125,1832.8687744140625,False,1333416.353768766,2329.2510364117047,True,,,False,False,13.029514380250395,65.8916941053266,False,False,0.6149723367396353,0.0001802737048705,0.6149723367396353,31.92786104906364,2025051500131,105,R23_S20,2.0775589796000475,285.37738205072054,0.03777888614353205,0.9734682324016911,741.6500244140625,True,,,False,True
