simbad_id,target_ra,target_dec,visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
COSMOS 801634,150.566064842,1.8003744153799996,2025051500122,-1,i,20250515,i_39,0.0414646750189581,150.56606484755432,1.8003628974160544,745262191867330929,0,368.4112738135013,894.56112634944,0.011694711,0.012162879,150.56606484755432,1.8003628974160544,6.7172516e-07,6.5378674e-07,174263.53004193126,1264.7131217427054,170679.86337112755,797.3307972382486,False,174687.6199401475,1024.023569266132,False,177769.83329269558,1422.7219118671987,False,179032.3837233794,2058.957708059624,False,176797.59232695316,2857.8991969249937,False,-0.3986587817233605,44.9060392928826,175075.94989193403,577.1692292808411,0.0,0.000815195460697,False,265530.25,1556.5455322265625,False,270215.3037109375,2162.578579226227,False,268737.46923828125,4344.089687032759,False,False,-0.605972913317889,68.25848245018382,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500123,-1,i,20250515,i_39,0.0371919076056668,150.5660651315887,1.800364088350046,745262192001548483,0,1769.2139342335608,517.1445209670211,0.008944966,0.009258269,150.5660651315887,1.800364088350046,5.115035e-07,4.999706e-07,175956.96353112505,1092.1152218729535,172702.10824893453,699.6255672753317,False,176043.3466400905,890.0444054116001,False,178053.02047392516,1225.2488406698355,False,176626.21633791848,1766.5330704865985,False,174644.34473666272,2451.3024959010004,False,-0.8502136889166473,39.65165346840048,175093.66139875186,502.60417833468176,0.0,3.1731966332326778e-06,False,291781.5,1475.1962890625,False,295112.4162597656,2030.7779386562213,False,289462.7365722656,4062.889810144376,False,False,-1.40917921754697,65.72028507355891,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500125,-1,i,20250515,i_39,0.0433301280081185,150.56606428109254,1.8003623922972007,745262192269984582,0,3791.26959715864,2014.425935311312,0.008064175,0.008612806,150.56606428109254,1.8003623922972007,4.7269327e-07,4.5420245e-07,177023.41768818346,1075.217704154524,172972.1952957986,691.3155811273766,False,176575.52824491178,878.0507313205837,False,177958.72288023567,1213.3887643165592,False,177222.745200991,1746.1407472544165,False,178113.59860362354,2421.996858116074,False,-0.3392959737570832,37.13697323269116,176286.38209042852,492.0144190263297,0.0,4.119412874481476e-05,False,295467.46875,1469.2603759765625,False,297781.9968261719,2030.388414327936,False,298041.1535644531,4052.777234201085,False,False,-0.5677509421578675,62.14206230707371,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500128,-1,i,20250515,i_39,0.0354787387480266,150.56606565644805,1.8003645938526849,745262192672113176,0,3131.828189797176,1960.2735386255029,0.014397292,0.014105824,150.56606565644805,1.8003645938526849,7.873867e-07,7.9593974e-07,175684.18834390125,1549.9287294562062,169229.5986789458,960.9367457561588,False,174446.04823309623,1245.645114033371,False,176086.7744458804,1740.5956814262463,False,177441.63039319083,2527.4947234942183,False,173694.37559589872,3519.093200645971,False,-0.7085186714577438,55.57898882938799,174694.44101630928,671.4757921491424,0.0,3.469570370695507e-05,False,232722.734375,1661.774169921875,False,234911.5732421875,2322.071439999411,False,231719.95263671875,4694.706474981207,False,False,-0.9452114521795482,74.14610067228107,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500129,-1,i,20250515,i_39,0.0291438248099714,150.5660662833288,1.8003664490851508,745262192806331359,0,1306.4330512978838,2256.363150654764,0.011622517,0.011022965,150.5660662833288,1.8003664490851508,6.208133e-07,6.3734194e-07,175726.5579022515,1172.078550736529,171514.01008020624,744.9081434569044,False,175080.64918731753,952.722578985474,False,177999.18077043793,1320.3061335519542,False,178386.4501922853,1907.0248252425852,False,175783.94685258242,2646.682334896793,False,-0.1487351368132773,41.30977715505107,175240.9250987473,543.28864362356,0.0,0.0001468990011804,False,280943.71875,1528.789306640625,False,285626.94970703125,2118.63342277,False,282072.267578125,4247.007199066866,False,False,-0.2386683087998229,66.28786486996039,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500130,-1,i,20250515,i_39,0.0427844347485842,150.5660644356025,1.800362537758425,745262192941072850,0,3656.345094967663,1460.966400038801,0.0109104,0.013229319,150.5660644356025,1.800362537758425,7.026765e-07,6.433514e-07,175139.77393919602,1320.5053559943017,169814.80394365225,828.6736107993972,False,174045.878818279,1066.6628203725322,False,176160.22459504247,1482.080508230963,False,177210.704230807,2145.5896068031097,False,179253.84886121523,2983.224720617366,False,0.9310407795053736,47.30614630235137,175409.64423559103,589.9284420663998,0.0,0.0003294726548015,False,260228.640625,1594.8450927734375,False,263389.95263671875,2215.966264598774,False,268015.455078125,4460.436058561935,False,False,1.3920667243726668,70.73085688125687,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500131,-1,i,20250515,i_39,0.0456049605306605,150.5660630644293,1.8003618725447943,745262193075291036,0,646.4668364446109,1913.65874795286,0.009408091,0.010467206,150.5660630644293,1.8003618725447943,5.653521e-07,5.4009973e-07,176231.20075843498,1115.5321578194648,172740.38331576862,712.2372610980811,False,176782.66977007053,907.9342507769272,False,179739.73379674248,1254.765287626722,False,182029.74792782063,1810.1735885016428,False,184775.99778226175,2510.73803930979,False,1.955946423841742,39.56441364833849,176624.90097330214,518.8464915197669,0.0,5.2854711284355815e-06,False,291794.28125,1498.619873046875,False,296675.1577148437,2071.0929171773128,False,304987.9240722656,4144.178852713919,False,False,3.2284498341988206,65.30430646063895,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500132,-1,i,20250515,i_39,0.0386178275754482,150.56606446364972,1.8003636948734163,745262193209508598,0,93.39934903934538,2175.2671610045254,0.013222682,0.012422807,150.56606446364972,1.8003636948734163,7.037532e-07,7.2158895e-07,177046.68705947403,1916.532057412388,171983.15367675465,1182.1222641522531,False,175629.75126334492,1542.527828068099,False,176712.32057161452,2167.169066858054,False,174688.38672086113,3156.526494552069,False,174382.511577065,4402.569664244709,False,-0.966871524628064,70.13362686864353,177682.7100588589,726.0110797129665,0.0,0.0014301339002278,False,203183.109375,1784.5245361328125,False,204435.515625,2507.16149387064,False,201740.19873046875,5093.258899399146,False,False,-1.1185574273547227,81.13641496622161,False,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500133,-1,i,20250515,i_39,0.1208068541910066,150.56604451730942,1.800347705498372,745262193343726901,0,933.6052531576108,3994.640936075984,0.054425586,0.061194837,150.56604451730942,1.800347705498372,3.283874e-06,3.1488046e-06,,,,,True,,,True,,,True,,,True,,,True,0.256763736457298,58.02218924039647,111647.70614295854,621.9460085957844,,,True,,,True,,,True,,,True,True,0.3284282954308821,74.21658904142282,True,False
COSMOS 801634,150.566064842,1.8003744153799996,2025051500134,-1,i,20250515,i_39,0.0398463585106254,150.56606458933322,1.8003633498285083,745262193477944799,0,1622.9913067706143,3683.286415907638,0.010153583,0.009483216,150.56606458933322,1.8003633498285083,5.3954125e-07,5.519062e-07,174139.40067797454,1175.8287980463017,171850.48669495696,747.4660910353174,False,174262.80378615158,955.2107386582304,False,177398.01937226244,1320.8046061523908,False,177795.13818234272,1907.020356227897,False,178205.52639741809,2648.959502374224,False,0.9799314109579604,42.06211301828491,175395.42108026677,531.598937946826,0.0,0.0001047863545564,False,279909.40625,1534.3060302734375,False,284945.34228515625,2121.540713496547,False,286242.3994140625,4254.88782103934,False,False,1.5740135786152492,67.5622153710817,False,False
