simbad_id,target_ra,target_dec,visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500122,-1,i,20250515,i_39,0.3342710843275425,149.7974932523623,1.8329826621886491,745262191847408070,0,2084.468639701695,1110.3667124999986,0.0045338282,0.0047224117,149.7974932523623,1.8329826621886491,2.6076313e-07,2.535235e-07,802698.0529060682,1438.852860379163,779722.7368018639,1033.7047562022526,False,801862.9872039496,1223.5919511564568,False,813902.8706177854,1577.6853733366988,False,823444.2060628728,2174.6456168197287,False,824962.4677273469,2950.2729490901584,False,4.4706899719676185,46.02841498348102,804734.9529449154,1012.419456108174,0.0,0.0001974087890302,False,1215502.25,1854.7791748046875,False,1233752.880859375,2391.530911994939,False,1250517.546875,4472.164777473545,False,False,6.776885586062017,69.77207187407555,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500123,-1,i,20250515,i_39,0.3352551645451613,149.79749197877837,1.832982341189207,745262191981625748,0,3703.838598416535,840.3430649560216,0.0036165596,0.004124584,149.79749197877837,1.832982341189207,2.246674e-07,2.0591357e-07,803581.9269802469,1268.4996466352716,789056.8794554047,945.348989886816,False,803903.9062377571,1096.6042915044486,False,812503.6575431782,1383.1166934616745,False,818701.2585847542,1878.1962215879423,False,823650.6270262876,2531.512033457808,False,5.600089206028385,38.66089219664871,802153.7383003013,946.6230212130844,0.0,6.781940154243493e-06,False,1330950.75,1815.5482177734373,False,1345188.5778808594,2289.9008030891387,False,1363643.6037597656,4191.194760245645,False,False,9.271559537149464,64.00733105727757,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500124,-1,i,20250515,i_39,0.3348339726552509,149.79749293875395,1.8329824923769875,745262192115843271,0,3904.412475177825,427.05458705684345,0.003429017,0.0040005115,149.79749293875395,1.8329824923769875,2.1685956e-07,1.9656885e-07,807129.4056347492,1212.475027386946,791912.8333990339,913.95640863449,False,806806.1684083749,1053.5519267574289,False,815374.9359587407,1319.6298533939137,False,820975.1171832628,1780.2766804442429,False,823796.1814977382,2391.6923858770965,False,4.489036054398099,36.30421302646965,805278.9882207728,927.4002081044616,0.0,5.625679075571544e-05,False,1376260.75,1797.1629638671875,False,1390877.4682617188,2251.042248892461,False,1405242.5415039062,4079.7808515147863,False,False,7.657457725181714,61.92821200975123,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500125,-1,i,20250515,i_39,0.3396234313670424,149.79749291008108,1.8329811597365704,745262192250586394,0,1955.929005076272,2584.0490720017965,0.003328814,0.0038543826,149.79749291008108,1.8329811597365704,2.0876358e-07,1.9098533e-07,803803.7943496456,1253.616112760494,791051.2969506005,940.3980981459564,False,804092.9754952282,1088.8188541450218,False,812893.7137679799,1367.3897797266125,False,818410.2045249995,1858.4304341921784,False,821664.2855347369,2505.5908644395918,False,6.023796221545964,38.3142438140459,801500.8309554635,938.4657054961434,0.0,4.377826510637561e-06,False,1343013.875,1818.5693359375,False,1357713.0627441406,2283.844658106869,False,1372361.8657226562,4184.893287922504,False,False,10.061077701526088,63.99329756699501,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500126,-1,i,20250515,i_39,0.3367434543290731,149.79749314853868,1.8329819702584336,745262192404725955,0,2857.1150338283046,442.1929293531568,0.0033840355,0.004060489,149.79749314853868,1.8329819702584336,2.1818109e-07,1.965487e-07,805297.8289061765,1263.5206083632845,792045.3634514675,941.9460337670394,False,805786.605050759,1093.0105341330095,False,814849.4698259713,1380.9299610391663,False,822421.4906478444,1876.1079553564348,False,824360.4080562459,2528.135747581472,False,5.711159197608465,38.18159094051875,802849.2764907052,928.32277967775,0.0,0.0001002443698073,False,1345231.25,1824.7410888671875,False,1360361.37109375,2305.4120359001854,False,1376239.534423828,4220.630115431707,False,False,9.534571284991598,63.74276884965988,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500127,-1,i,20250515,i_39,0.3394751492465212,149.79749239744245,1.832981181918383,745262192519020864,0,943.7234631405016,773.1859135626685,0.0041640513,0.004275365,149.79749239744245,1.832981181918383,2.3615937e-07,2.327392e-07,804744.1779581653,1448.162150001375,787376.0765414818,1043.0376329824494,False,805077.5482521532,1233.678941248632,False,816038.1385184493,1589.811818715748,False,819631.9013826274,2190.438685561584,False,821070.259777132,2975.3808675459877,False,4.0673372387432885,45.21334897392371,805744.0432606085,1002.1435311097966,0.0,0.0007030418649068,False,1221262.5,1871.429443359375,False,1237889.1689453125,2411.665261898761,False,1245522.6459960938,4513.504425306973,False,False,6.16994779610343,68.58639608214763,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500128,-1,i,20250515,i_39,0.336493242827027,149.79749244955767,1.832982012545456,745262192652714953,0,1917.8454650188305,2885.0116551635056,0.0053072385,0.005036187,149.79749244955767,1.832982012545456,2.834747e-07,2.9133798e-07,803733.317647786,1667.550016311177,782508.4020370955,1168.0519629414598,False,805318.517850071,1404.6204312571494,False,820263.3232299816,1834.070677840813,False,831919.4706266975,2561.617392404643,False,836671.9260556493,3499.226722029141,False,5.908776906584183,53.403745559257466,806980.2884123411,1098.3382606314008,0.0,0.0012702564903357,False,1090877.125,1902.68603515625,False,1111121.2221679688,2484.415425378649,False,1133348.166015625,4740.020627417126,False,False,8.003975347951673,72.34022703891208,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500129,-1,i,20250515,i_39,0.335761736762053,149.7974930247062,1.8329822379819,745262192786933225,0,300.9980962783566,3310.049431686396,0.0040903213,0.0044387267,149.7974930247062,1.8329822379819,2.418404e-07,2.323152e-07,804775.0161326447,1302.5236830442198,787628.3055648176,962.1417680308634,False,806735.2019723721,1124.2297780958645,False,819648.9680177898,1423.3282743196712,False,825977.369635311,1944.6142867480448,False,832681.8532375934,2632.469391533375,False,4.947355466187311,40.66448030806571,808903.9835549388,954.9792667026032,0.0,0.0002655587649156,False,1320916.25,1840.769287109375,False,1342060.7387695312,2330.5013120001404,False,1363400.2685546875,4310.301060871684,False,False,8.100603784036869,66.5824085838869,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500130,-1,i,20250515,i_39,0.3349909888459066,149.79749378501762,1.832982487028744,745262192921674800,0,2855.0959755159274,2654.7435833483432,0.003996405,0.0056483033,149.79749378501762,1.832982487028744,2.9204313e-07,2.4998107e-07,800250.529009547,1540.212460193866,780492.4538757164,1091.5938135601396,False,801001.7293896236,1301.8871330445538,False,815137.4781192985,1691.1113933451295,False,822552.7443933206,2342.601680716384,False,826003.0877669752,3192.23118342986,False,4.894194343682275,49.664236657083165,799254.2585313586,1042.387465337816,0.0,0.0003734041773629,False,1160151.0,1885.6209716796875,False,1180624.8671875,2449.363718098061,False,1196362.3461914062,4623.548319314416,False,False,7.088629466935192,71.9324462206312,False,False
2MASS J09591139+0149591,149.79748915017,1.8330754247,2025051500131,-1,i,20250515,i_39,0.3367799778865635,149.79749266398284,1.8329819406526815,745262193055892947,0,50.25259439457845,3248.978270192642,0.0035295596,0.0043584006,149.79749266398284,1.8329819406526815,2.3002099e-07,2.1021738e-07,803247.0502098274,1277.8076541914866,785377.7613089033,945.2486634015002,False,804808.5900410444,1100.816380237948,False,819112.1165299632,1392.1875589025094,False,825667.4124165736,1895.300425597024,False,830582.3352871059,2555.302154703344,False,6.111113985988714,39.42317720306527,809385.7394224049,961.287118770764,0.0,0.0002441252343339,False,1340769.25,1833.90283203125,False,1364598.1811523438,2319.312060416569,False,1383706.9689941406,4257.000479219861,False,False,10.180798039495,65.67696267813848,False,False
