simbad_id,spectral_type,mk_class_simple,V_mag,ra_deg,dec_deg,field,n_visits_total,n_u,n_g,n_r,n_i,n_z,n_y,lsst_tract,lsst_patch,lsst_objectId,lsst_ra,lsst_dec,separation_arcsec,match_status,lsst-obj_tract,lsst-obj_patch,lsst-obj_coord_ra,lsst-obj_coord_raErr,lsst-obj_coord_dec,lsst-obj_coord_decErr,lsst-obj_coord_flag,lsst-obj_ebv,lsst-obj_u_ap12Flux,lsst-obj_u_ap12FluxErr,lsst-obj_u_ap17Flux,lsst-obj_u_ap17FluxErr,lsst-obj_u_ap25Flux,lsst-obj_u_ap25FluxErr,lsst-obj_u_ap50Flux,lsst-obj_u_ap50FluxErr,lsst-obj_u_psfFlux,lsst-obj_u_psfFluxErr,lsst-obj_g_ap12Flux,lsst-obj_g_ap12FluxErr,lsst-obj_g_ap17Flux,lsst-obj_g_ap17FluxErr,lsst-obj_g_ap25Flux,lsst-obj_g_ap25FluxErr,lsst-obj_g_ap50Flux,lsst-obj_g_ap50FluxErr,lsst-obj_g_psfFlux,lsst-obj_g_psfFluxErr,lsst-obj_r_ap12Flux,lsst-obj_r_ap12FluxErr,lsst-obj_r_ap17Flux,lsst-obj_r_ap17FluxErr,lsst-obj_r_ap25Flux,lsst-obj_r_ap25FluxErr,lsst-obj_r_ap50Flux,lsst-obj_r_ap50FluxErr,lsst-obj_r_psfFlux,lsst-obj_r_psfFluxErr,lsst-obj_i_ap12Flux,lsst-obj_i_ap12FluxErr,lsst-obj_i_ap17Flux,lsst-obj_i_ap17FluxErr,lsst-obj_i_ap25Flux,lsst-obj_i_ap25FluxErr,lsst-obj_i_ap50Flux,lsst-obj_i_ap50FluxErr,lsst-obj_i_psfFlux,lsst-obj_i_psfFluxErr,lsst-obj_z_ap12Flux,lsst-obj_z_ap12FluxErr,lsst-obj_z_ap17Flux,lsst-obj_z_ap17FluxErr,lsst-obj_z_ap25Flux,lsst-obj_z_ap25FluxErr,lsst-obj_z_ap50Flux,lsst-obj_z_ap50FluxErr,lsst-obj_z_psfFlux,lsst-obj_z_psfFluxErr,lsst-obj_y_ap12Flux,lsst-obj_y_ap12FluxErr,lsst-obj_y_ap17Flux,lsst-obj_y_ap17FluxErr,lsst-obj_y_ap25Flux,lsst-obj_y_ap25FluxErr,lsst-obj_y_ap50Flux,lsst-obj_y_ap50FluxErr,lsst-obj_y_psfFlux,lsst-obj_y_psfFluxErr,lsst-obj_u_ra,lsst-obj_u_raErr,lsst-obj_u_dec,lsst-obj_u_decErr,lsst-obj_u_sizeExtendedness,lsst-obj_u_sizeExtendedness_flag,lsst-obj_u_blendedness,lsst-obj_u_invalidPsfFlag,lsst-obj_u_inputCount,lsst-obj_g_ra,lsst-obj_g_raErr,lsst-obj_g_dec,lsst-obj_g_decErr,lsst-obj_g_sizeExtendedness,lsst-obj_g_sizeExtendedness_flag,lsst-obj_g_blendedness,lsst-obj_g_invalidPsfFlag,lsst-obj_g_inputCount,lsst-obj_r_ra,lsst-obj_r_raErr,lsst-obj_r_dec,lsst-obj_r_decErr,lsst-obj_r_sizeExtendedness,lsst-obj_r_sizeExtendedness_flag,lsst-obj_r_blendedness,lsst-obj_r_invalidPsfFlag,lsst-obj_r_inputCount,lsst-obj_i_ra,lsst-obj_i_raErr,lsst-obj_i_dec,lsst-obj_i_decErr,lsst-obj_i_sizeExtendedness,lsst-obj_i_sizeExtendedness_flag,lsst-obj_i_blendedness,lsst-obj_i_invalidPsfFlag,lsst-obj_i_inputCount,lsst-obj_z_ra,lsst-obj_z_raErr,lsst-obj_z_dec,lsst-obj_z_decErr,lsst-obj_z_sizeExtendedness,lsst-obj_z_sizeExtendedness_flag,lsst-obj_z_blendedness,lsst-obj_z_invalidPsfFlag,lsst-obj_z_inputCount,lsst-obj_y_ra,lsst-obj_y_raErr,lsst-obj_y_dec,lsst-obj_y_decErr,lsst-obj_y_sizeExtendedness,lsst-obj_y_sizeExtendedness_flag,lsst-obj_y_blendedness,lsst-obj_y_invalidPsfFlag,lsst-obj_y_inputCount,rubin_tract,rubin_patch,rubin_coord_ra,rubin_coord_raErr,rubin_coord_dec,rubin_coord_decErr,rubin_coord_flag,rubin_ebv,rubin_u_ap12Flux,rubin_u_ap12FluxErr,rubin_u_ap17Flux,rubin_u_ap17FluxErr,rubin_u_ap25Flux,rubin_u_ap25FluxErr,rubin_u_ap50Flux,rubin_u_ap50FluxErr,rubin_u_psfFlux,rubin_u_psfFluxErr,rubin_g_ap12Flux,rubin_g_ap12FluxErr,rubin_g_ap17Flux,rubin_g_ap17FluxErr,rubin_g_ap25Flux,rubin_g_ap25FluxErr,rubin_g_ap50Flux,rubin_g_ap50FluxErr,rubin_g_psfFlux,rubin_g_psfFluxErr,rubin_r_ap12Flux,rubin_r_ap12FluxErr,rubin_r_ap17Flux,rubin_r_ap17FluxErr,rubin_r_ap25Flux,rubin_r_ap25FluxErr,rubin_r_ap50Flux,rubin_r_ap50FluxErr,rubin_r_psfFlux,rubin_r_psfFluxErr,rubin_i_ap12Flux,rubin_i_ap12FluxErr,rubin_i_ap17Flux,rubin_i_ap17FluxErr,rubin_i_ap25Flux,rubin_i_ap25FluxErr,rubin_i_ap50Flux,rubin_i_ap50FluxErr,rubin_i_psfFlux,rubin_i_psfFluxErr,rubin_z_ap12Flux,rubin_z_ap12FluxErr,rubin_z_ap17Flux,rubin_z_ap17FluxErr,rubin_z_ap25Flux,rubin_z_ap25FluxErr,rubin_z_ap50Flux,rubin_z_ap50FluxErr,rubin_z_psfFlux,rubin_z_psfFluxErr,rubin_y_ap12Flux,rubin_y_ap12FluxErr,rubin_y_ap17Flux,rubin_y_ap17FluxErr,rubin_y_ap25Flux,rubin_y_ap25FluxErr,rubin_y_ap50Flux,rubin_y_ap50FluxErr,rubin_y_psfFlux,rubin_y_psfFluxErr,rubin_u_ra,rubin_u_raErr,rubin_u_dec,rubin_u_decErr,rubin_u_sizeExtendedness,rubin_u_sizeExtendedness_flag,rubin_u_blendedness,rubin_u_invalidPsfFlag,rubin_u_inputCount,rubin_g_ra,rubin_g_raErr,rubin_g_dec,rubin_g_decErr,rubin_g_sizeExtendedness,rubin_g_sizeExtendedness_flag,rubin_g_blendedness,rubin_g_invalidPsfFlag,rubin_g_inputCount,rubin_r_ra,rubin_r_raErr,rubin_r_dec,rubin_r_decErr,rubin_r_sizeExtendedness,rubin_r_sizeExtendedness_flag,rubin_r_blendedness,rubin_r_invalidPsfFlag,rubin_r_inputCount,rubin_i_ra,rubin_i_raErr,rubin_i_dec,rubin_i_decErr,rubin_i_sizeExtendedness,rubin_i_sizeExtendedness_flag,rubin_i_blendedness,rubin_i_invalidPsfFlag,rubin_i_inputCount,rubin_z_ra,rubin_z_raErr,rubin_z_dec,rubin_z_decErr,rubin_z_sizeExtendedness,rubin_z_sizeExtendedness_flag,rubin_z_blendedness,rubin_z_invalidPsfFlag,rubin_z_inputCount,rubin_y_ra,rubin_y_raErr,rubin_y_dec,rubin_y_decErr,rubin_y_sizeExtendedness,rubin_y_sizeExtendedness_flag,rubin_y_blendedness,rubin_y_invalidPsfFlag,rubin_y_inputCount
SDSS J100158.92+021246.1,A0,A,18.95599937438965,150.49553378305,2.2128088596900004,COSMOS,2333,204,401,484,700,416,128,9813,43,7.880133178378478e+17,150.4955205538976,2.2127462612723052,0.23032437265316882,matched,9813.0,43.0,150.4955205538976,6.834038401848375e-08,2.2127462612723052,6.069942060094036e-08,False,0.016302788630127907,51101.90234375,72.58203887939453,52178.4375,96.04154968261719,52808.73046875,134.92710876464844,53955.72265625,260.7745361328125,51509.32421875,55.84885025024414,103062.7890625,37.603397369384766,105057.796875,47.94166946411133,106052.5859375,65.56512451171875,107615.1796875,124.08887481689453,102134.5234375,31.641883850097656,112258.796875,42.01848220825195,115321.1875,56.534671783447266,116621.9453125,80.2873306274414,118213.9765625,156.7028350830078,111546.9921875,30.287935256958008,112572.3828125,68.41500091552734,115323.4765625,94.70565795898438,116505.59375,136.91273498535156,118844.640625,270.6997375488281,110711.828125,38.49433135986328,108915.3515625,141.8199005126953,112464.4765625,200.03622436523438,113584.3203125,292.1780700683594,116603.5234375,580.4521484375,105317.53125,72.41805267333984,106478.8671875,452.26898193359375,111425.6875,642.4866943359375,113259.7890625,942.4743041992188,116726.2421875,1874.044921875,101530.4375,224.24131774902344,150.49551857034905,2.626103139391489e-07,2.2127506836811643,2.629769255690917e-07,0.0007719866116531193,False,-339.23577880859375,False,71.0,150.49552689415927,6.231334737094585e-08,2.2127351701401254,6.597097268468133e-08,0.0017419892828911543,False,-2402.53076171875,False,75.0,150.49552089876607,5.659426349780006e-08,2.212744961559022,6.131896412853166e-08,0.00024069858773145825,False,-1233.366455078125,False,129.0,150.4955205538976,6.834038401848375e-08,2.2127462612723052,6.069942060094036e-08,4.038505721837282e-05,False,-944.40234375,False,104.0,150.49551988490225,1.4908955847658945e-07,2.2127469160372297,1.4107720858191897e-07,0.0007902857032604516,False,-419.614990234375,False,73.0,150.49551761661166,4.4461384618443844e-07,2.2127489948036816,5.608488891084562e-07,0.0061377487145364285,False,-118.98458862304688,False,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J100221.95+022041.8,M3,M,20.959999084472656,150.59147001263,2.34495185184,COSMOS,2330,204,401,482,699,416,128,9813,52,7.88013936313136e+17,150.5913932906662,2.344915773263765,0.3050045561289978,matched,9813.0,52.0,150.5913932906662,7.075074393014802e-08,2.344915773263765,6.436390265207592e-08,False,0.01767796091735363,971.2019653320312,62.95809555053711,1030.439453125,89.70648956298828,1158.5992431640625,132.0843963623047,1764.3685302734375,263.6954040527344,871.1550903320312,31.87737274169922,9030.4892578125,30.565013885498047,9144.58984375,42.97896194458008,9322.74609375,62.7487907409668,10299.7822265625,125.25757598876953,9116.91796875,15.757402420043945,28896.306640625,39.9993896484375,29535.98046875,56.02030944824219,29851.482421875,81.64765167236328,31431.375,161.8992919921875,28968.439453125,22.14229965209961,101180.9921875,68.09803771972656,102764.7109375,94.41160583496094,103520.5625,136.6854705810547,105761.5,270.36663818359375,101678.2265625,37.52335739135742,181231.703125,152.74342346191406,184550.96875,213.07284545898438,186032.5,309.7784729003906,188598.0625,613.7803344726562,181076.71875,84.0368881225586,232430.03125,422.3111877441406,239447.1875,594.689697265625,242928.96875,869.19091796875,246891.609375,1728.1126708984375,233129.5625,226.09259033203125,150.59139222459584,9.488499017606955e-06,2.3449191441625428,1.0773229405458551e-05,0.19588503241539001,False,-4.732356071472168,False,74.0,150.5913898530437,3.547637561496231e-07,2.3449205167068046,3.7997449453541776e-07,0.0014149126363918185,False,-121.07671356201172,False,68.0,150.59139052769606,1.5685907328588655e-07,2.344917102352231,1.7106818006595859e-07,3.2467152777826414e-05,False,-276.4078063964844,False,126.0,150.5913932906662,7.075074393014802e-08,2.344915773263765,6.436390265207592e-08,0.00011462879774626344,False,-860.6600952148438,False,119.0,150.5913936693096,9.59514281362317e-08,2.344912526457384,9.1905981491891e-08,0.0001049475249601528,False,-740.1487426757812,False,74.0,150.59139399224773,1.899199588706324e-07,2.3449133639323545,2.453973593219416e-07,4.197434464003891e-05,False,-294.21746826171875,False,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J095808.75+020000.9,F8,F,19.211000442504883,149.5364898988521,2.0002543319886112,COSMOS,2330,204,401,480,698,417,130,9813,39,7.880130429599364e+17,149.53647358592585,2.0002557834088828,0.05892288205510916,matched,9813.0,39.0,149.53647358592585,6.735912450039905e-08,2.0002557834088828,6.009826591935052e-08,False,0.0193525068461895,31736.236328125,68.14933776855469,32424.384765625,92.34632873535156,32656.404296875,131.9355926513672,33695.15625,258.6307678222656,31805.53125,47.50677490234375,73959.90625,34.526363372802734,75256.453125,45.0974235534668,75864.3046875,62.93382263183594,77035.953125,121.04061126708984,73399.6875,26.894569396972656,103896.8984375,41.28300476074219,106429.84375,55.61601257324219,107457.6015625,79.16636657714844,109324.9453125,154.54092407226562,103495.3984375,29.557876586914062,117543.5625,68.8466796875,119782.28125,95.00826263427734,120692.0,137.243896484375,122677.453125,270.8940124511719,116660.03125,39.46470642089844,120208.75,136.77841186523438,123047.7734375,192.09182739257812,124439.921875,280.43487548828125,127119.140625,557.716552734375,119283.3125,71.65934753417969,120272.5234375,410.0673522949219,123995.09375,581.0949096679688,125305.8203125,852.422119140625,131013.8828125,1703.2899169921875,119976.4375,200.5896453857422,149.5364744437092,3.7165503385949705e-07,2.0002566700921487,3.736593612302386e-07,1.2199955563119147e-05,False,-221.62673950195312,False,70.0,149.53647822418208,7.47934620903834e-08,2.0002505332193845,7.895766174215169e-08,0.0011762970825657248,False,-964.7726440429688,False,77.0,149.53647338690192,5.9769888594019e-08,2.0002557088987953,6.505226224362559e-08,0.0006111774710007012,False,-841.0211181640625,False,128.0,149.53647358592585,6.735912450039905e-08,2.0002557834088828,6.009826591935052e-08,0.0005827860441058874,False,-745.24462890625,False,110.0,149.5364736634335,1.3010111388211953e-07,2.0002560373531497,1.2836930807225144e-07,0.0007002573111094534,False,-279.9656982421875,False,80.0,149.53647375941446,3.286264700363972e-07,2.0002552736508923,3.868914291160763e-07,0.0011255777208134532,False,-120.34761047363281,False,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J10000275+0231274,M4V,M,18.833999633789062,150.01147509353,2.5243142632300004,COSMOS,2329,204,401,482,696,416,130,9813,66,7.880148983858107e+17,150.0113934885072,2.5241938039633034,0.5236347862213759,matched,9813.0,66.0,150.0113934885072,2.0736175443403226e-08,2.5241938039633034,1.857521070292023e-08,False,0.017377294600009918,6522.7265625,61.97508239746094,6584.240234375,87.4738540649414,6638.1943359375,128.05450439453125,8183.58447265625,255.3432159423828,6388.8251953125,34.05412292480469,69332.078125,34.655113220214844,70176.390625,45.48733139038086,70358.6015625,63.6937255859375,71894.328125,122.56937408447266,69655.640625,26.71426773071289,226582.546875,47.60396194458008,230416.671875,61.2010612487793,230827.203125,84.20002746582031,232998.734375,159.34646606445312,226755.9375,41.47220230102539,809715.75,93.87505340576172,820647.6875,115.9054183959961,822249.125,154.376220703125,826117.5625,284.21356201171875,809852.75,86.78113555908203,1444154.0,181.47021484375,1468477.625,229.13185119628906,1472010.375,310.7935485839844,1478632.25,580.801513671875,1448917.375,161.5303955078125,1878417.625,510.2278747558594,1924616.625,672.4458618164062,1930502.375,943.2548217773438,1940913.5,1822.3765869140625,1885558.5,402.9939880371094,150.01138888003152,1.3301391845743638e-06,2.524202020133259,1.371338271383138e-06,0.002179558854550123,False,-36.69468307495117,False,71.0,150.01138807971816,7.673867230550968e-08,2.524201093999768,8.189746836251288e-08,0.0018593320855870843,False,-1342.9808349609375,False,73.0,150.01139206305447,3.713537211069706e-08,2.5241964064448927,4.0539724466270854e-08,3.2989726605592296e-05,False,-3103.980712890625,False,126.0,150.0113934885072,2.0736175443403226e-08,2.5241938039633034,1.857521070292023e-08,0.00017172141815535724,False,-9310.13671875,False,109.0,150.01139406751682,2.337941751306971e-08,2.524193247048879,2.2278900502215038e-08,0.00023667799541726708,False,-8828.7333984375,False,80.0,150.0113948734864,4.106128059788716e-08,2.5241930687572673,5.126748803263581e-08,0.0009275211486965418,False,-2262.40576171875,False,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDSS J100109.02+021351.0,K7,K,18.92799949645996,150.28760715884,2.23083055898,COSMOS,2329,204,401,482,698,416,128,9813,44,7.880133865573272e+17,150.28758474627574,2.230818031780558,0.0923800018036597,matched,9813.0,44.0,150.28758474627574,4.0154841229878e-08,2.230818031780558,3.528583647494088e-08,False,0.016176126897335052,10197.4375,62.29191207885742,10572.7158203125,87.4227066040039,10793.103515625,127.16871643066406,12022.775390625,253.3451690673828,9640.4560546875,35.64516067504883,73621.6484375,35.32192611694336,74935.859375,46.19697189331055,75519.984375,64.32284545898438,76518.078125,123.97686767578125,73305.40625,27.663854598999023,168706.4375,44.58543395996094,172560.484375,58.509456634521484,173958.53125,81.63195037841797,175865.046875,157.2196044921875,167893.890625,35.837337493896484,232883.421875,71.36251831054688,237049.625,96.24345397949219,239035.25,136.7471466064453,241123.6875,267.41156005859375,231655.015625,47.81887435913086,267310.5,146.8332977294922,273549.9375,203.09707641601562,276208.3125,293.3764343261719,279616.5625,581.85888671875,265629.53125,87.97429656982422,291077.84375,456.64892578125,300146.65625,640.1810302734375,303869.6875,930.1898193359375,310054.53125,1838.9781494140625,288508.625,249.381591796875,150.28759011331002,9.448088462704618e-07,2.230818162125795,9.353222480967815e-07,0.03101135604083538,False,-52.45164489746094,False,74.0,150.2875850620101,7.652919720158025e-08,2.230818891987785,7.951549463314223e-08,0.0002535691892262548,False,-1720.992919921875,False,69.0,150.28758369552395,4.35877325344336e-08,2.230819506043842,4.720646273881357e-08,8.776914000918623e-06,False,-2284.569580078125,False,124.0,150.28758474627574,4.0154841229878e-08,2.230818031780558,3.528583647494088e-08,3.671123704407364e-05,False,-2691.91650390625,False,114.0,150.2875846986431,7.188901207655363e-08,2.2308183056690543,6.693531418022758e-08,8.568166958866641e-05,False,-1127.23681640625,False,76.0,150.28758591453203,1.71453521602416e-07,2.230819162163126,2.095588200745624e-07,9.244471584679559e-05,False,-337.3573303222656,False,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J10005451+0216050,M5,M,20.78400039672852,150.22711731319,2.2680931185299995,COSMOS,2329,204,401,482,698,416,128,9813,55,7.880141424715619e+17,150.22695223036789,2.2681269207846984,0.6061725186606635,matched,9813.0,55.0,150.22695223036789,4.881524517941216e-08,2.2681269207846984,4.4515413577528307e-08,False,0.016830991953611374,1048.5635986328125,60.111793518066406,1014.5147094726562,85.71775817871094,1102.700927734375,125.67179870605469,2080.929931640625,251.6709442138672,1087.5418701171875,30.352283477783203,10393.9716796875,29.64583396911621,10555.646484375,41.63468933105469,10691.7255859375,60.55551528930664,11879.1416015625,120.82001495361328,10649.890625,15.526219367980957,37469.3828125,37.22269058227539,38084.19921875,51.948944091796875,38391.58984375,75.25626373291016,40315.59375,149.57672119140625,37993.76171875,21.585247039794922,162630.375,67.320556640625,164710.890625,92.1198959350586,165465.984375,131.88075256347656,168695.421875,259.98907470703125,163821.71875,41.34008026123047,323413.0,143.0370330810547,329098.21875,196.69688415527344,330903.21875,282.3730163574219,336253.625,557.3361206054688,324685.5625,89.33678436279297,441088.1875,425.284912109375,452277.1875,593.2130737304688,454899.40625,859.2496948242188,461426.625,1706.6136474609375,443960.53125,249.33702087402344,150.2269458393137,6.788571226934437e-06,2.2681461440081225,6.547223165398464e-06,0.055109210312366486,False,-4.549790382385254,False,73.0,150.22694706886443,2.8866747925349046e-07,2.268134669954207,3.149612552988401e-07,0.006016684230417013,False,-142.52377319335938,False,75.0,150.22694978057243,1.1628709017941219e-07,2.268129296289018,1.287388897708297e-07,0.0005968816694803536,False,-347.4072265625,False,130.0,150.22695223036789,4.881524517941216e-08,2.2681269207846984,4.4515413577528307e-08,1.4349107004818507e-05,False,-1350.2901611328125,False,117.0,150.22695289785207,5.8519670886880704e-08,2.268125180241058,5.59276713829604e-08,2.753280568867922e-06,False,-994.8563842773438,False,81.0,150.226954344028,1.0873316824699941e-07,2.268125286013831,1.4014312910148874e-07,6.316978397080675e-05,False,-384.24371337890625,False,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J10003105+0241554,M3.8,M,19.49399948120117,150.12940577076,2.6987755921100005,COSMOS,2329,204,401,482,697,416,129,9813,75,7.880155168611026e+17,150.12943585946977,2.6985030477681207,0.9871075392514415,matched,9813.0,75.0,150.12943585946977,2.6690585741562245e-08,2.6985030477681207,2.4574852375280898e-08,False,0.019220778718590736,3432.8642578125,61.594058990478516,3467.2197265625,87.44617462158203,3512.600341796875,128.02609252929688,4770.66455078125,256.2470397949219,3325.30810546875,32.566917419433594,37374.6640625,33.690162658691406,37824.33984375,45.66757583618164,37908.8359375,65.09102630615234,39399.87890625,127.12295532226562,37604.2578125,22.466129302978516,123817.3046875,41.92952346801758,125539.046875,56.0963134765625,125703.765625,79.28907775878906,128122.25,154.95989990234375,123608.6328125,31.152938842773438,460291.25,80.75033569335938,465140.96875,104.1058120727539,465705.9375,143.3455352783203,469060.0,273.5584716796875,460357.3125,65.06275939941406,840169.25,177.5561981201172,851835.875,231.77493286132812,852931.8125,321.6119689941406,858643.5,613.146728515625,841907.0,139.3889617919922,1108065.0,483.8679504394531,1134236.375,656.5725708007812,1137390.125,935.5274658203125,1152253.5,1836.0545654296875,1105829.5,337.44549560546875,150.12943266186937,2.559982476668665e-06,2.6985083903842746,2.5752344754437217e-06,0.016652069985866547,False,-15.656169891357422,False,72.0,150.1294298707378,1.1949188660764776e-07,2.698511943792986,1.279963726119604e-07,0.004648756701499224,False,-536.2504272460938,False,70.0,150.12943285610268,5.123456148226069e-08,2.698504152408877,5.67615892066442e-08,5.66624294151552e-06,False,-1181.7186279296875,False,128.0,150.12943585946977,2.6690585741562245e-08,2.6985030477681207,2.4574852375280898e-08,0.00011052089394070208,False,-5157.9365234375,False,116.0,150.1294354359077,3.3749486760825675e-08,2.6985029666292424,3.314326590952987e-08,0.0002040917897829786,False,-3363.88037109375,False,77.0,150.12943603078585,5.762254673413736e-08,2.698502796395206,7.534277557397218e-08,0.0002367140696151182,False,-1551.4947509765625,False,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSMOS 2804135,F5,F,18.47100067138672,149.61873031864,2.75211558302,COSMOS,2328,204,401,480,694,418,131,9813,88,7.880164102142922e+17,149.61872845969367,2.7521086353697695,0.025889371476757943,matched,9813.0,88.0,149.61872845969367,3.58279024226249e-08,2.7521086353697695,3.254202951552543e-08,False,0.018377618864178658,59594.890625,78.62779998779297,60181.0625,103.17291259765625,60570.9453125,143.78414916992188,61244.40234375,277.0691223144531,60454.71875,62.37145233154297,155843.234375,39.50357437133789,157189.1875,48.840518951416016,157621.359375,65.04010772705078,158738.84375,120.36325073242188,157869.0625,36.34198760986328,240821.796875,47.575225830078125,243846.015625,61.033836364746094,244450.171875,83.66293334960938,246270.21875,159.47946166992188,244077.921875,41.398895263671875,291546.65625,75.88775634765625,294232.5625,101.02753448486328,295284.1875,142.28358459472656,297791.375,276.6251220703125,294396.25,54.269771575927734,310267.09375,145.9178466796875,313702.625,200.9766387939453,315020.53125,289.16400146484375,319205.21875,572.3115234375,314090.96875,90.74260711669922,319769.15625,450.6653137207031,325810.1875,633.0134887695312,327775.5625,920.8605346679688,333349.28125,1831.81396484375,323481.3125,253.6177520751953,149.61872742317505,2.558728340318339e-07,2.752110782032522,2.5581761065041064e-07,0.0018129436066374183,False,-418.45233154296875,False,67.0,149.61873105578815,4.7052523655111145e-08,2.7521053537126776,5.065512453938936e-08,7.850867405068129e-05,False,-4497.90478515625,False,75.0,149.61872949754263,3.4435302609381324e-08,2.752108754482207,3.882711041569564e-08,0.0008294321014545858,False,-3698.99365234375,False,127.0,149.61872845969367,3.58279024226249e-08,2.7521086353697695,3.254202951552543e-08,0.00013334985123947263,False,-3522.5283203125,False,113.0,149.61872910740777,6.095324778243594e-08,2.7521093623425155,6.050191814210848e-08,0.0003637729387264699,False,-1174.6666259765625,False,81.0,149.618729576509,1.5080649973242544e-07,2.752109720226893,1.9222856906253583e-07,0.0007617620285600424,False,-384.0480041503906,False,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACS-GC 20099329,M1e,M,18.875,149.75408918121,2.14182543754,COSMOS,2328,204,401,480,697,417,129,9813,47,7.880135927157503e+17,149.75406793864678,2.1418262330025266,0.07647343761412136,matched,9813.0,47.0,149.75406793864678,2.626136819117164e-08,2.1418262330025266,2.3937598570000773e-08,False,0.020128143951296806,6721.02978515625,60.72874069213867,6898.9482421875,85.70686340332031,7080.1787109375,124.85399627685547,7422.0419921875,249.15357971191406,6802.5830078125,34.144039154052734,61143.00390625,33.72385787963867,62045.5546875,44.623008728027344,62419.85546875,62.494144439697266,63407.671875,121.34607696533203,61442.31640625,25.170696258544922,203018.125,45.82865524291992,207402.171875,59.57950210571289,208647.234375,82.4149398803711,210515.15625,158.66567993164062,202470.765625,38.11772918701172,473778.8125,79.11750793457031,481988.40625,101.88872528076172,484502.4375,139.95765686035156,487178.84375,267.0046081542969,473796.21875,64.48657989501953,716532.8125,156.4389190673828,732092.5,207.7509765625,737199.5625,291.1932678222656,742367.3125,565.3313598632812,718070.6875,117.47467803955078,861331.5625,462.4457092285156,887329.75,633.9346313476562,895292.625,907.3093872070312,903219.1875,1788.4827880859375,861566.375,302.2342834472656,149.75406701194524,1.2592131497513037e-06,2.1418300053306467,1.2717800927930512e-06,0.007307328283786774,False,-42.43629837036133,False,75.0,149.75406476601606,8.07215059239752e-08,2.1418309717832265,8.627607428479678e-08,0.0010224771685898304,False,-1357.2640380859375,False,73.0,149.75406702255964,3.960812122727475e-08,2.1418275103138606,4.329589486928853e-08,3.674374966067262e-06,False,-2975.1455078125,False,122.0,149.75406793864678,2.626136819117164e-08,2.1418262330025266,2.3937598570000773e-08,0.0002256557490909472,False,-7766.1650390625,False,118.0,149.75406881731476,3.4650241786948754e-08,2.141825947072969,3.383543401014322e-08,0.00037277452065609396,False,-3369.34033203125,False,81.0,149.75406825312393,6.663163532039107e-08,2.1418249843619326,8.088182568144475e-08,8.643938053864986e-05,False,-1198.819580078125,False,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
