simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source,calib_mean,calib_err,calib_local,zeropoint,visit_from_image,detector_id,detector_name
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100809,60868.33009929246,60868.32992568077,g,2.27241009336533,64.0007558114186,108.760811187551,22.089412689208984,30.0001001358032,160.796185397993,52.8114941837909,-28.1345856747246,-1,g,20250711,g_6,0.1896062519695432,53.131027150591365,-27.74311976242548,745512972731285603,0,669.9825752037043,1365.2756060858303,0.07023897,0.11504322,53.131027150591365,-27.74311976242548,4.2506176e-06,6.169558e-06,24350.1527056174,1828.4529538479924,23467.2390926948,1046.4514743669667,False,25200.645324115907,1395.7116392252642,False,28403.100971372805,1988.920157412608,False,31052.84126684556,2921.6879350884974,False,26598.9554169777,4089.509188389063,False,0.2641254411412478,64.89207561569376,20976.424582831514,888.5962096822186,1.0,0.1018442087935453,False,44501.953125,2464.694580078125,False,50157.1865234375,3512.244645967163,False,46971.236328125,7221.685947533629,False,False,0.4664205162055753,114.59326021584212,False,False,0.5734468273535597,0.00017450416198153666,0.5734468273535597,32.003767114230364,2025071100809,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100810,60868.33053406468,60868.33036045327,g,2.26212319367776,63.8727502337042,108.703100008098,22.14482879638672,30.0000507831573,160.796283724534,52.8115257887892,-28.1345854152637,-1,g,20250711,g_6,0.1558058069855668,53.13110575287206,-27.74310252197821,745512972865503327,0,671.1580053117691,1368.9698956092611,0.14228572,0.10430739,53.13110575287206,-27.74310252197821,7.708379e-06,6.0622096e-06,27716.31017598964,1764.3882226780945,25406.68992148909,1023.2890887982888,False,27190.169824796634,1364.1623261247023,False,28575.520324648027,1939.7793129458848,False,29722.053645762844,2855.695967986765,False,24346.265386076728,3996.158293083387,False,-0.5748747702392327,63.61413573146497,22890.473476008174,837.9130040581548,1.0,0.4903656991382489,False,49009.92578125,2458.884765625,False,51507.001953125,3496.4268620633,False,43883.8251953125,7203.023100485852,False,False,-1.036204260748808,114.663648330515,False,False,0.5568835546224178,0.00016325810907836204,0.5568835546224178,32.03558901777422,2025071100810,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100811,60868.33096959109,60868.33079597979,g,2.25193513427126,63.7440183785739,108.645138928481,22.152528762817383,30.0000319480896,160.796397480349,52.8113460051596,-28.1346497604729,-1,g,20250711,g_6,0.0720362637143299,53.13110031670798,-27.74312866760052,745512972999721049,0,663.0,1378.0,,,53.13110031670798,-27.74312866760052,,,27939.721363862427,1747.1360205657672,25858.847273275314,1016.595802829468,True,28443.6483499408,1355.3221201397264,True,29566.16826999038,1923.412539685088,True,30391.83807539781,2834.924687684093,True,33033.60787669258,3972.3238484683648,True,0.2190209809747472,63.001125168700845,21787.0957568564,813.0537608149405,,,True,51542.43359375,2455.96484375,True,53576.5400390625,3485.395469681758,True,59859.8505859375,7198.205928213011,True,True,0.3968855973974375,114.16367093239126,True,False,0.556581208095647,0.00016280258807374685,0.556581208095647,32.03617865220102,2025071100811,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100812,60868.33140391935,60868.3312303079,g,2.24189860297094,63.6159228320187,108.587543058346,22.1374454498291,30.0000584125519,160.796520234029,52.8112263543399,-28.134585705863,-1,g,20250711,g_6,0.2243817833334636,53.13110891460551,-27.743082748180846,745512973133938777,0,584.0,1378.0,,,53.13110891460551,-27.743082748180846,,,29460.099259510007,1775.9833152749666,24801.67879469794,1028.6522766059263,True,27373.372541190387,1371.5142466500745,True,27610.13971481638,1946.5926780982888,True,26522.03707501478,2868.796644614698,True,19995.156596585875,4018.161849970773,True,-0.9233512113755262,63.93030028027557,21414.366806119804,849.2521244690793,,,True,48939.08984375,2452.0419921875,True,49362.390625,3480.187683095599,True,35748.052734375,7183.812790570265,True,True,-1.650800164387679,114.2968665788766,True,False,0.5730135016793609,0.00015886383345899756,0.5730135016793609,32.004587862028465,2025071100812,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100814,60868.33227175875,60868.332098141575,g,2.2220462276443,63.3596050650451,108.472598573836,22.217363357543945,30.0010478496552,160.796542960956,52.8114920622539,-28.1345855670026,-1,g,20250711,g_6,0.193195214464115,53.131131188150405,-27.74317162812986,745512973402374229,0,505.0,1381.0,,,53.131131188150405,-27.74317162812986,,,25559.43878339949,1863.471279713038,21426.96115971632,1055.7343922637667,True,26257.369473924507,1409.2073553737296,True,29369.306547673044,2000.5568000520348,True,29423.688195801413,2949.201683094486,True,29297.347960904943,4133.035487231988,True,,,-20.586115349482373,28.613110194232945,,,True,45495.421875,2441.69482421875,True,50887.3896484375,3466.3097418670623,True,50762.708984375,7161.19690903147,True,True,,,True,False,0.594527323074266,0.00017810625042158462,0.594527323074266,31.96457045359007,2025071100814,99,R23_S00
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100818,60868.33528131289,60868.33510769573,i,2.15612337745007,62.4698458339616,108.075558297484,22.24309730529785,30.0010437965393,160.796996487987,52.8114649511181,-28.1345847258825,-1,i,20250711,i_39,0.1596333470256899,53.13103390851951,-27.74312770160558,745512973939245301,0,538.0,1352.0,,,53.13103390851951,-27.74312770160558,,,185464.2001106123,1814.5804449027976,164127.5918535022,1085.9979292120888,True,186329.0615496384,1427.1724524178424,True,196171.19819109,1998.968336889068,True,197992.4366765594,2922.4520698828583,True,195181.78974296604,4080.585027660031,True,,,851.3519533675271,143.94072036767457,,,True,288849.9375,2212.4228515625,True,304107.3564453125,3098.828891064131,True,302573.5615234375,6325.780425234601,True,True,,,True,False,0.6442025361221637,0.0001814777876154917,0.6442025361221637,31.87744392441293,2025071100818,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100819,60868.33574971512,60868.335576097605,i,2.14624843950567,62.3310358786584,108.013944302666,22.274232864379883,30.0011074542999,161.446773358815,52.811534549459,-28.1346480354493,-1,i,20250711,i_39,0.0741590460097389,53.131076460541415,-27.74312030135132,745512974073463029,0,539.6486672987531,1299.3463111899564,0.025682142,0.030389274,53.131076460541415,-27.74312030135132,1.4567241e-06,1.6634004e-06,184722.0577741369,1857.654822456057,168169.4034621199,1102.9869539539836,False,185940.86534673208,1447.7825223991645,False,197768.55862711035,2039.1587251172805,False,203165.42057758983,2973.175234404832,False,205732.1238359627,4147.114136895725,False,1.0312901309391271,64.40557568976264,187095.22299299613,1042.6603434469896,0.0,0.0089106596339114,False,283583.25,2208.05078125,False,301621.97265625,3109.9740095125794,False,313767.4130859375,6324.871635230903,False,False,1.5728474022065375,98.22661865193302,False,False,0.6606260417405165,0.00019118531766030186,0.6606260417405165,31.850110776273603,2025071100819,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071100820,60868.33618421427,60868.336010600055,i,2.1371577655832,62.202290115621096,107.956874288255,22.219106674194336,30.0005362033844,161.446824358951,52.8113197514792,-28.1345846279461,-1,i,20250711,i_39,0.0557928499640766,53.131070970284576,-27.743128241199788,745512974207680749,0,551.2521144641719,1293.6251265973829,0.025554577,0.033008806,53.131070970284576,-27.743128241199788,1.4672868e-06,1.7946962e-06,184063.4190760133,1855.1177702582484,162688.73454299147,1094.4389477896802,False,183247.8179322779,1438.412977748745,False,194576.7578725847,2026.269072427454,False,198616.7509443011,2951.8902313530075,False,200000.46668036908,4117.929883371678,False,0.753266962561728,65.40957202726172,187333.0364630553,1111.3469215904224,0.0,0.0027667312364432,False,280228.4375,2199.667236328125,False,297553.015625,3098.635621029692,False,305847.125,6297.270384841729,False,False,1.1519199863927136,100.02641435827223,False,False,0.6494603442420025,0.00015926957054762422,0.6494603442420025,31.868618404020317,2025071100820,102,R23_S10
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071200713,60869.33578989797,60869.33561628064,r,2.09112695945657,61.5294722449235,107.669890022895,22.67209815979004,30.0010759830475,163.288256613431,52.8393094020416,-28.1429706294493,-1,r,20250712,r_57,0.0909885283672028,53.13107547876833,-27.74311570294495,745517357892894865,0,46.94080051181164,862.1922283219991,0.02014924,0.020873373,53.13107547876833,-27.74311570294495,1.1237751e-06,1.1563839e-06,95013.50873834969,1325.5617440132346,87987.52428562808,792.9537936944372,False,94285.05414820278,1043.7978537458373,False,97522.74469603407,1471.4340250533307,False,98268.7451045547,2151.6282376490603,False,96863.0282356601,3003.770428592932,False,-1.392400739339703,47.24053545553949,94539.48879074516,668.4194813039156,0.0,0.0007176978926467,False,177411.75,1964.0653076171875,False,183503.9599609375,2768.7281696197792,False,182262.6025390625,5652.053479200129,False,False,-2.620014954642303,88.89029275976785,False,False,0.5389279178195056,0.00014849145770281326,0.5389279178195056,32.071173295691175,2025071200713,99,R23_S00
[PBM2009] s104673,53.13108193846999,-27.74314032244,2025071700602,60874.33019866463,60874.33002505057,i,1.95160783713592,59.2660191745027,106.605632507653,23.335399627685547,30.000509262085,124.130626742467,52.9761352279613,-28.0798171696014,-1,i,20250717,i_39,0.0922940763838491,53.131061804725725,-27.74312189032156,745539333225185587,0,4080.339170398072,735.4209057741783,0.052730743,0.059226256,53.131061804725725,-27.74312189032156,3.1845166e-06,3.0481312e-06,,,183049.23087332989,651.291574642727,True,195799.6765531208,821.0749140037996,True,,,True,,,True,,,True,0.9023868814131402,35.538311062091,189424.62857926983,548.2965036797917,,,True,319591.96875,1340.19091796875,True,,,True,,,True,True,1.4729115240737185,58.00703554942895,True,False,0.6167540693915745,0.0002680140779502583,0.6167540693915745,31.924719940799555,2025071700602,95,R22_S12
