simbad_id,target_ra,target_dec,visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900567,-1,u,20250719,u_24,0.1486959996414769,36.87512013942303,-4.434504130214624,745548124661482044,0,3234.770213264236,3004.786612680695,0.61805165,0.5062251,36.87512013942303,-4.434504130214624,2.8136183e-05,3.436717e-05,2172.938128807649,1045.5458589728769,3204.1534834691665,619.5091114550314,False,1279.2197627405967,819.0944270692356,False,-351.6377448266295,1166.2216561675427,False,737.8748618531264,1716.1058959679694,False,3234.786098832787,2402.871442073896,False,1.6719871438365634,38.17888625160806,3230.0336668104846,514.4616770830241,0.0,0.7664513328031831,False,359.0343933105469,229.8925323486328,False,-98.69300651550292,327.31958728552155,False,907.89674949646,674.4060055482298,False,False,0.469271119236238,10.71554213112804,False,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900568,-1,u,20250719,u_24,0.0325782225757848,36.875131015222856,-4.434536882345039,745548124795700167,745548124795699784,3234.009399525834,3004.755107207061,0.87606275,0.45113647,36.875131015222856,-4.434536882345039,2.5083278e-05,4.871803e-05,3802.942990092684,1048.0706293302896,3225.126257588753,617.8770484630759,False,3996.499232269185,821.9546210093605,False,5389.443819062635,1167.5305914900932,False,4956.73939736542,1715.7729543123244,False,5914.048054912445,2397.8068227026483,False,0.7320447499402661,37.6529060108495,3658.876614243712,516.654545457041,0.0,0.3966243993029662,False,1126.8643798828125,231.76068115234372,False,1519.6230285856873,329.2002724160867,False,1667.5419427547604,676.0924852747733,False,False,0.2064094361703468,10.61672131452167,False,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900569,-1,u,20250719,u_24,0.0817151643872686,36.87510612244779,-4.434535400277423,745548124929917453,0,3214.0,2998.0,5.022302,4.632585,36.87510612244779,-4.434535400277423,0.00025745598,0.00027936496,2845.8257016382017,1037.6625418406816,2849.8324452532784,616.8257769522779,True,2203.858570144849,819.5848403896339,True,2164.316733153028,1162.0942399742369,True,959.2145383441324,1710.7419351640408,True,-2112.0482097703134,2395.084067651557,True,-0.6850734345535412,37.32189672416611,2894.954117754906,511.6408450678719,,,True,621.8314208984375,231.25059509277344,True,610.6744632720947,327.8915998741129,True,-595.9265975952148,675.7867991779028,True,True,-0.1932974252518401,10.53058866163431,True,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900584,-1,u,20250719,u_24,0.6760431498391796,36.87519532070943,-4.43436997414526,745548126943183327,0,2601.442488770839,3078.4398982269904,2.1374743,1.0208508,36.87519532070943,-4.43436997414526,5.6892623e-05,0.00011879037,4808.459953037717,1034.651342236758,3377.481181796548,614.3084201386595,False,3170.77870466323,815.9925614455398,False,1806.689552856278,1161.5571268475142,False,-25.39442078883369,1706.014050289666,False,-1500.5960664047443,2383.941121270179,False,-1.1219583094256442,37.1473320076002,3474.6502416594917,503.7158906559769,1.0,0.8113035897233182,False,970.588134765625,249.7786102294922,False,553.0349502563477,355.5573157825873,False,-459.3385009765625,729.7339807668628,False,False,-0.3434359582485871,11.370947973048615,False,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900585,-1,u,20250719,u_24,0.1656791965335816,36.87508361353314,-4.434561146426158,745548127077401055,0,2597.786580323213,3075.0430264740894,0.69983685,1.3531244,36.87508361353314,-4.434561146426158,7.514778e-05,3.901474e-05,3104.947023441609,1017.7528842768604,3031.992870893253,605.4155299573787,False,2796.918959193041,804.6425425604087,False,1844.260743018593,1142.0580991266854,False,1813.0424863180256,1680.285005950576,False,341.11447234427794,2349.3715286192737,False,-1.048358516180099,37.03922109420992,3206.367619066691,481.1712789945748,,,False,868.395751953125,249.82781982421875,False,572.6115837097168,354.5896095793257,False,105.91024017333984,729.4398890274693,True,True,-0.3254974832153672,11.500047989643765,False,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900594,-1,u,20250719,u_24,0.0910619858738371,36.875127495725735,-4.434519611714979,745548128285360589,0,2223.848020143548,3147.776548476348,0.6252198,0.39660898,36.875127495725735,-4.434519611714979,2.2095044e-05,3.473471e-05,5316.043024215717,1028.9031764702574,4544.284420739595,611.9478115507189,False,5523.549760757292,813.6576413303678,False,7490.696145671079,1157.2736740447067,False,6168.173954078618,1693.9005837581162,False,4044.362391483033,2365.765564811572,False,-0.1320715932470233,37.00295226500208,4408.807645666763,465.8504527190464,1.0,0.8683795092570936,False,1788.4686279296875,263.4539794921875,False,2425.4104042053223,374.7133183560055,False,1309.522964477539,766.0105687400852,False,False,-0.0427634241373444,11.9811755362303,False,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025071900595,-1,u,20250719,u_24,0.2691764927513352,36.87506366626871,-4.434504541272197,745548128419578394,0,2224.0,3147.0,,,36.87506366626871,-4.434504541272197,,,5180.050394931025,1024.6232693983825,4693.967167513619,613.1790979507191,True,5522.544307076396,814.8085882063845,True,5164.496436093736,1151.108057296938,True,8064.896795415721,1695.5164881413332,True,11635.330847039872,2373.80761270004,True,1.1562375093775703,37.6214166724249,3844.5553198705143,461.8121436379563,,,True,1789.5443115234375,264.03338623046875,True,1673.5212440490725,373.00902651789886,True,3770.352752685547,769.2168090919805,True,True,0.3746711918680918,12.190973662506035,True,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025072100520,-1,u,20250721,u_24,0.228118147235309,36.87517785834208,-4.434582632875087,745556914450464860,0,2440.0,1055.0,2.7941258,2.1509237,36.87517785834208,-4.434582632875087,0.00012626415,0.00014991203,4421.266801722452,900.5971365668329,3540.742390944144,542.8421013348301,True,3568.8929378592147,718.7406644390901,True,2045.0526943220293,1013.5258622865904,True,2832.896989344812,1493.139237637117,True,783.9830398002834,2089.0603211533826,True,-0.1820467206138687,33.06038330445124,3320.772289932245,423.083650642109,,,True,1026.0076904296875,206.6280670166016,True,587.9245548248291,291.37476165905747,True,225.3843536376953,600.5761429651034,True,True,-0.0523359312312052,9.504406018765897,True,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025072100521,-1,u,20250721,u_24,0.0665025497262383,36.87512498478674,-4.434526513231188,745556914584682601,0,2429.973408663549,1043.0627395422705,0.6999545,0.7307389,36.87512498478674,-4.434526513231188,4.030935e-05,3.9211005e-05,1389.039871881492,891.755687533565,1989.118915084764,534.2533751440606,False,1646.5802532058765,709.2387829181323,False,2208.52826039289,1006.5197977746894,False,201.5577693226393,1478.659759409907,False,-535.7259259513127,2073.7766844647217,False,-0.6498581484121456,33.32535120410858,2487.0843447003967,386.0039968207207,0.0,0.0707810225314783,False,476.5233459472656,205.2550048828125,False,639.1521301269531,291.28867594757355,False,-155.04006576538086,600.1547768501013,False,False,-0.1880701403223564,9.644417774190323,False,False
VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,2025072100522,-1,u,20250721,u_24,0.2713869782539937,36.875131337430105,-4.434620146678773,745556914718900326,0,2419.142463502043,1034.247080838023,1.758043,0.8340348,36.875131337430105,-4.434620146678773,5.8311634e-05,9.111507e-05,2340.504559899725,902.0749070828716,2429.24651338301,536.5846953121605,False,2227.634186666733,712.3559810805044,False,1301.184923991151,1012.195740507125,False,3129.921436001616,1488.2152657354072,False,4947.370951897715,2083.261264012488,False,0.7338311224469177,32.85644664189962,2725.151583253967,391.9639528303968,0.0,0.6718538324125944,False,643.9154052734375,205.91217041015625,False,376.1178665161133,292.5832411649018,False,1430.0769805908203,602.1832620167731,False,False,0.2121197310765464,9.497417610977363,False,False
