simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field,lsst_tract,lsst_patch,lsst_objectId,lsst_ra,lsst_dec,separation_arcsec,match_status,lsst-obj_tract,lsst-obj_patch,lsst-obj_coord_ra,lsst-obj_coord_raErr,lsst-obj_coord_dec,lsst-obj_coord_decErr,lsst-obj_coord_flag,lsst-obj_ebv,lsst-obj_u_ap12Flux,lsst-obj_u_ap12FluxErr,lsst-obj_u_ap17Flux,lsst-obj_u_ap17FluxErr,lsst-obj_u_ap25Flux,lsst-obj_u_ap25FluxErr,lsst-obj_u_ap50Flux,lsst-obj_u_ap50FluxErr,lsst-obj_u_psfFlux,lsst-obj_u_psfFluxErr,lsst-obj_u_gaapPsfFlux,lsst-obj_u_gaapPsfFluxErr,lsst-obj_g_ap12Flux,lsst-obj_g_ap12FluxErr,lsst-obj_g_ap17Flux,lsst-obj_g_ap17FluxErr,lsst-obj_g_ap25Flux,lsst-obj_g_ap25FluxErr,lsst-obj_g_ap50Flux,lsst-obj_g_ap50FluxErr,lsst-obj_g_psfFlux,lsst-obj_g_psfFluxErr,lsst-obj_g_gaapPsfFlux,lsst-obj_g_gaapPsfFluxErr,lsst-obj_r_ap12Flux,lsst-obj_r_ap12FluxErr,lsst-obj_r_ap17Flux,lsst-obj_r_ap17FluxErr,lsst-obj_r_ap25Flux,lsst-obj_r_ap25FluxErr,lsst-obj_r_ap50Flux,lsst-obj_r_ap50FluxErr,lsst-obj_r_psfFlux,lsst-obj_r_psfFluxErr,lsst-obj_r_gaapPsfFlux,lsst-obj_r_gaapPsfFluxErr,lsst-obj_i_ap12Flux,lsst-obj_i_ap12FluxErr,lsst-obj_i_ap17Flux,lsst-obj_i_ap17FluxErr,lsst-obj_i_ap25Flux,lsst-obj_i_ap25FluxErr,lsst-obj_i_ap50Flux,lsst-obj_i_ap50FluxErr,lsst-obj_i_psfFlux,lsst-obj_i_psfFluxErr,lsst-obj_i_gaapPsfFlux,lsst-obj_i_gaapPsfFluxErr,lsst-obj_z_ap12Flux,lsst-obj_z_ap12FluxErr,lsst-obj_z_ap17Flux,lsst-obj_z_ap17FluxErr,lsst-obj_z_ap25Flux,lsst-obj_z_ap25FluxErr,lsst-obj_z_ap50Flux,lsst-obj_z_ap50FluxErr,lsst-obj_z_psfFlux,lsst-obj_z_psfFluxErr,lsst-obj_z_gaapPsfFlux,lsst-obj_z_gaapPsfFluxErr,lsst-obj_y_ap12Flux,lsst-obj_y_ap12FluxErr,lsst-obj_y_ap17Flux,lsst-obj_y_ap17FluxErr,lsst-obj_y_ap25Flux,lsst-obj_y_ap25FluxErr,lsst-obj_y_ap50Flux,lsst-obj_y_ap50FluxErr,lsst-obj_y_psfFlux,lsst-obj_y_psfFluxErr,lsst-obj_y_gaapPsfFlux,lsst-obj_y_gaapPsfFluxErr,lsst-obj_u_ra,lsst-obj_u_raErr,lsst-obj_u_dec,lsst-obj_u_decErr,lsst-obj_u_sizeExtendedness,lsst-obj_u_sizeExtendedness_flag,lsst-obj_u_blendedness,lsst-obj_u_invalidPsfFlag,lsst-obj_u_inputCount,lsst-obj_g_ra,lsst-obj_g_raErr,lsst-obj_g_dec,lsst-obj_g_decErr,lsst-obj_g_sizeExtendedness,lsst-obj_g_sizeExtendedness_flag,lsst-obj_g_blendedness,lsst-obj_g_invalidPsfFlag,lsst-obj_g_inputCount,lsst-obj_r_ra,lsst-obj_r_raErr,lsst-obj_r_dec,lsst-obj_r_decErr,lsst-obj_r_sizeExtendedness,lsst-obj_r_sizeExtendedness_flag,lsst-obj_r_blendedness,lsst-obj_r_invalidPsfFlag,lsst-obj_r_inputCount,lsst-obj_i_ra,lsst-obj_i_raErr,lsst-obj_i_dec,lsst-obj_i_decErr,lsst-obj_i_sizeExtendedness,lsst-obj_i_sizeExtendedness_flag,lsst-obj_i_blendedness,lsst-obj_i_invalidPsfFlag,lsst-obj_i_inputCount,lsst-obj_z_ra,lsst-obj_z_raErr,lsst-obj_z_dec,lsst-obj_z_decErr,lsst-obj_z_sizeExtendedness,lsst-obj_z_sizeExtendedness_flag,lsst-obj_z_blendedness,lsst-obj_z_invalidPsfFlag,lsst-obj_z_inputCount,lsst-obj_y_ra,lsst-obj_y_raErr,lsst-obj_y_dec,lsst-obj_y_decErr,lsst-obj_y_sizeExtendedness,lsst-obj_y_sizeExtendedness_flag,lsst-obj_y_blendedness,lsst-obj_y_invalidPsfFlag,lsst-obj_y_inputCount,rubin_tract,rubin_patch,rubin_coord_ra,rubin_coord_raErr,rubin_coord_dec,rubin_coord_decErr,rubin_coord_flag,rubin_ebv,rubin_u_ap12Flux,rubin_u_ap12FluxErr,rubin_u_ap17Flux,rubin_u_ap17FluxErr,rubin_u_ap25Flux,rubin_u_ap25FluxErr,rubin_u_ap50Flux,rubin_u_ap50FluxErr,rubin_u_psfFlux,rubin_u_psfFluxErr,rubin_u_gaapPsfFlux,rubin_u_gaapPsfFluxErr,rubin_g_ap12Flux,rubin_g_ap12FluxErr,rubin_g_ap17Flux,rubin_g_ap17FluxErr,rubin_g_ap25Flux,rubin_g_ap25FluxErr,rubin_g_ap50Flux,rubin_g_ap50FluxErr,rubin_g_psfFlux,rubin_g_psfFluxErr,rubin_g_gaapPsfFlux,rubin_g_gaapPsfFluxErr,rubin_r_ap12Flux,rubin_r_ap12FluxErr,rubin_r_ap17Flux,rubin_r_ap17FluxErr,rubin_r_ap25Flux,rubin_r_ap25FluxErr,rubin_r_ap50Flux,rubin_r_ap50FluxErr,rubin_r_psfFlux,rubin_r_psfFluxErr,rubin_r_gaapPsfFlux,rubin_r_gaapPsfFluxErr,rubin_i_ap12Flux,rubin_i_ap12FluxErr,rubin_i_ap17Flux,rubin_i_ap17FluxErr,rubin_i_ap25Flux,rubin_i_ap25FluxErr,rubin_i_ap50Flux,rubin_i_ap50FluxErr,rubin_i_psfFlux,rubin_i_psfFluxErr,rubin_i_gaapPsfFlux,rubin_i_gaapPsfFluxErr,rubin_z_ap12Flux,rubin_z_ap12FluxErr,rubin_z_ap17Flux,rubin_z_ap17FluxErr,rubin_z_ap25Flux,rubin_z_ap25FluxErr,rubin_z_ap50Flux,rubin_z_ap50FluxErr,rubin_z_psfFlux,rubin_z_psfFluxErr,rubin_z_gaapPsfFlux,rubin_z_gaapPsfFluxErr,rubin_y_ap12Flux,rubin_y_ap12FluxErr,rubin_y_ap17Flux,rubin_y_ap17FluxErr,rubin_y_ap25Flux,rubin_y_ap25FluxErr,rubin_y_ap50Flux,rubin_y_ap50FluxErr,rubin_y_psfFlux,rubin_y_psfFluxErr,rubin_y_gaapPsfFlux,rubin_y_gaapPsfFluxErr,rubin_u_ra,rubin_u_raErr,rubin_u_dec,rubin_u_decErr,rubin_u_sizeExtendedness,rubin_u_sizeExtendedness_flag,rubin_u_blendedness,rubin_u_invalidPsfFlag,rubin_u_inputCount,rubin_g_ra,rubin_g_raErr,rubin_g_dec,rubin_g_decErr,rubin_g_sizeExtendedness,rubin_g_sizeExtendedness_flag,rubin_g_blendedness,rubin_g_invalidPsfFlag,rubin_g_inputCount,rubin_r_ra,rubin_r_raErr,rubin_r_dec,rubin_r_decErr,rubin_r_sizeExtendedness,rubin_r_sizeExtendedness_flag,rubin_r_blendedness,rubin_r_invalidPsfFlag,rubin_r_inputCount,rubin_i_ra,rubin_i_raErr,rubin_i_dec,rubin_i_decErr,rubin_i_sizeExtendedness,rubin_i_sizeExtendedness_flag,rubin_i_blendedness,rubin_i_invalidPsfFlag,rubin_i_inputCount,rubin_z_ra,rubin_z_raErr,rubin_z_dec,rubin_z_decErr,rubin_z_sizeExtendedness,rubin_z_sizeExtendedness_flag,rubin_z_blendedness,rubin_z_invalidPsfFlag,rubin_z_inputCount,rubin_y_ra,rubin_y_raErr,rubin_y_dec,rubin_y_decErr,rubin_y_sizeExtendedness,rubin_y_sizeExtendedness_flag,rubin_y_blendedness,rubin_y_invalidPsfFlag,rubin_y_inputCount
2MASS J10010465+0227361,150.26942247798,2.46013615738,18.160999298095703,18.47100067138672,,17.770000457763672,*,,?,,unknown,0.4111,-12.513,0.12,True,COSMOS,9813,64,7.880147609468527e+17,150.26933488021004,2.4601367427186975,0.3150683674823496,matched,9813.0,64.0,150.26933488021004,3.1091573760022584e-08,2.4601367427186975,2.8237806759534578e-08,False,0.01941327564418316,50399.1875,74.66498565673828,51434.19921875,98.82310485839844,51913.125,138.9322509765625,52718.484375,269.0279235839844,50512.26953125,57.16324234008789,50908.359375,69.31950378417969,198102.03125,43.805816650390625,201506.109375,52.96866989135742,202822.65625,69.26165771484375,204517.703125,125.97955322265625,197246.34375,42.01667404174805,199130.015625,52.76506042480469,331134.84375,50.74818420410156,338607.53125,63.369197845458984,341419.96875,85.14139556884766,344007.03125,158.94757080078125,330908.5,47.39455032348633,330001.15625,59.90104293823242,398487.0,81.79212188720703,405914.28125,106.65355682373047,408803.5,148.24813842773438,412662.4375,284.6449890136719,396698.125,63.39772415161133,396513.0625,78.29584503173828,421632.78125,150.65318298339844,430839.09375,204.9499053955078,434748.84375,292.98004150390625,440281.25,574.721435546875,420349.1875,99.15457916259766,420230.96875,118.18362426757812,435542.78125,449.8358154296875,450430.65625,627.8079833984375,456883.875,911.635009765625,468375.59375,1807.2393798828125,436029.0625,263.6174621582031,443949.28125,309.73193359375,150.26933445515286,2.7613140218818444e-07,2.460136423907684,2.7915305622627784e-07,8.341536158695817e-06,False,-454.20697021484375,False,71.0,150.26933648067424,4.279149479202715e-08,2.4601352085803563,4.5574662266290034e-08,0.0001669763441896066,False,-16906.8125,False,76.0,150.26933412696016,2.8915756900005363e-08,2.460137704013327,3.11455998769361e-08,4.19188336309162e-06,False,-9449.046875,False,129.0,150.26933488021004,3.1091573760022584e-08,2.4601367427186975,2.8237806759534578e-08,0.0001539908116683364,False,-8437.865234375,False,113.0,150.26933379887456,4.9500684440317855e-08,2.460137460329563,4.7181512030647355e-08,9.540695464238524e-05,False,-2375.286376953125,False,79.0,150.26933427274085,1.1733555993487244e-07,2.46013668071721,1.5381314710793959e-07,2.5131046641035937e-05,False,-477.6124267578125,False,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COSMOS 818920,150.39443613882,1.8897533688100003,18.28400039672852,18.40399932861328,,18.170000076293945,*,,?,,unknown,0.3684,-1.894,-3.533,True,COSMOS,9813,24,7.880120121677916e+17,150.3944232052025,1.8897276094506095,0.10375504499337591,matched,9813.0,24.0,150.3944232052025,3.916136392945191e-08,1.8897276094506095,3.5477928150839944e-08,False,0.018675146624445915,96168.15625,80.73780822753906,97672.78125,103.681640625,97824.5390625,140.82574462890625,98578.3203125,260.82318115234375,95825.890625,69.89764404296875,96675.25,82.99474334716797,187868.78125,45.45656967163086,190251.03125,56.72814178466797,190568.1875,74.72325897216797,191983.203125,132.32179260253906,185765.078125,42.60493850708008,188442.109375,52.49224853515625,232322.0,49.51019287109375,235921.625,64.67742919921875,236298.921875,88.80209350585938,238279.515625,165.32943725585938,230587.640625,42.59300994873047,230378.640625,50.608551025390625,249450.75,73.27288055419922,252174.890625,99.52660369873047,252527.078125,141.15626525878906,254243.53125,271.4619140625,246144.640625,49.38928985595703,245524.65625,55.69028091430664,246845.53125,148.80746459960938,250269.84375,207.13140869140625,250725.828125,299.3365173339844,252872.625,587.70849609375,243769.265625,86.27594757080078,243940.921875,94.49441528320312,242959.90625,421.5954284667969,247267.296875,595.1307983398438,248190.21875,869.2689819335938,254740.921875,1724.7642822265625,241768.640625,221.7987060546875,246390.96875,248.56101989746094,150.3944217746305,1.7825757936407172e-07,1.8897303386171653,1.806630791634234e-07,2.8333299269434065e-05,False,-1168.5321044921875,False,72.0,150.39442815333337,4.548407872562166e-08,1.8897202129737865,4.898359051708212e-08,0.0031127529218792915,False,-6470.06005859375,False,67.0,150.3944234620731,3.70114534575805e-08,1.8897277500478649,4.133330833155924e-08,0.0006275655468925834,False,-4382.73291015625,False,122.0,150.3944232052025,3.916136392945191e-08,1.8897276094506095,3.5477928150839944e-08,0.000771493767388165,False,-4304.6376953125,False,117.0,150.3944226426983,7.576095839567643e-08,1.8897283190368952,7.193020223894564e-08,0.0012769869063049555,False,-780.3538208007812,False,78.0,150.39442194515075,1.7868998725134588e-07,1.8897272625919388,2.196610466853599e-07,0.00012344238348305225,False,-241.17234802246094,False,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J09574311+0217297,149.42965746512,2.29156558826,18.29400062561035,19.14800071716309,,,*,,?,,unknown,0.931,-6.644,6.332,True,COSMOS,9812,50,7.880069269265055e+17,149.4296103612544,2.2916103619255312,0.23385894510391203,matched,9812.0,50.0,149.4296103612544,8.45924944314902e-07,2.2916103619255312,8.56558756368031e-07,False,0.020811311900615692,12320.400390625,68.52713012695312,12456.501953125,95.74813079833984,12468.57421875,138.63990783691406,12464.4404296875,274.8656005859375,12384.748046875,41.241947174072266,12458.6962890625,46.810760498046875,122195.1875,41.46757125854492,123576.015625,52.276268005371094,123761.890625,70.58346557617188,124663.8046875,132.6286163330078,123923.1796875,36.37760925292969,124886.15625,45.102081298828125,333739.65625,52.39667892456055,339183.90625,65.52297973632812,339720.59375,88.00050354003906,341061.0625,164.69041442871094,334151.40625,49.360233306884766,332953.96875,62.39890670776367,503311.875,83.92788696289062,509618.09375,107.9473876953125,510568.6875,148.15577697753906,512353.84375,283.5839538574219,506113.78125,68.99552154541016,505066.4375,83.13907623291016,603319.5,160.720947265625,613048.5625,215.183349609375,614157.125,303.4212951660156,617438.3125,593.6966552734375,604718.8125,115.94519805908203,601109.1875,137.63575744628906,669681.3125,455.39447021484375,687526.8125,629.7265014648438,690068.5,906.1627807617188,696453.375,1795.76806640625,673207.125,284.55804443359375,686957.375,345.7226257324219,149.4296103612544,8.45924944314902e-07,2.2916103619255312,8.56558756368031e-07,1.1043373888242058e-05,False,-76.06996154785156,False,68.0,149.42960832157988,6.017116049861215e-08,2.2916131404792424,6.287005760441389e-08,0.005088582634925842,False,-4896.615234375,False,68.0,149.42960901604522,3.031060558100762e-08,2.291612080566324,3.2733311172705726e-08,0.00014193177048582584,False,-9132.080078125,False,118.0,149.42960893035018,2.674965671189966e-08,2.291610753176862,2.3520382086417158e-08,2.5769460989977233e-05,False,-11554.2373046875,False,111.0,149.42961019683509,4.1429842667639605e-08,2.291609993945757,4.027219802082982e-08,0.00026736059226095676,False,-2343.4716796875,False,74.0,149.42961048556975,8.220015246251933e-08,2.2916110997283625,9.738101169887159e-08,0.00018675038882065564,False,-878.7382202148438,False,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J10000154+0215563,150.00644705713,2.2656759800400006,18.29599952697754,18.75900077819824,,,*,,?,,unknown,0.3591,-11.9,1.836,True,COSMOS,9813,56,7.880142111910369e+17,150.00635609431225,2.2656768053196688,0.32722363740829735,matched,9813.0,56.0,150.00635609431225,3.302749718159248e-08,2.2656768053196688,3.0869639289221595e-08,False,0.019582217559218407,37338.81640625,70.37004852294922,38006.58984375,94.37501525878906,38257.66015625,133.8028106689453,38997.2109375,260.5054016113281,37280.0546875,51.00361633300781,37668.5390625,61.03412628173828,152896.40625,41.06674575805664,155133.546875,50.843692779541016,155837.359375,68.06785583496094,157185.15625,126.5370101928711,151058.09375,37.29952621459961,153174.375,47.07333755493164,271036.5,48.8090705871582,276852.71875,61.91899871826172,278533.28125,84.40221405029297,280694.375,159.3194122314453,266758.5625,43.587406158447266,266700.0,54.93001174926758,349753.8125,76.47354125976562,357166.3125,100.70760345458984,359664.09375,140.97962951660156,363125.6875,271.2190856933594,337273.03125,56.15182876586914,339298.0625,67.45658111572266,390230.5625,147.8314208984375,400574.15625,201.25335693359375,404324.15625,288.7420349121094,409846.0625,569.7081298828125,379406.0625,95.5173568725586,379903.5,112.84232330322266,414848.375,452.5013427734375,429363.84375,631.2710571289062,434813.5625,914.7802734375,440107.125,1804.974365234375,403186.84375,259.42718505859375,412948.90625,296.5058898925781,150.00636142113208,3.4115711855520203e-07,2.2656879581224367,3.390026677152491e-07,3.862840912915999e-06,False,-267.79254150390625,False,69.0,150.00636107206566,5.029542649026553e-08,2.265682308245853,5.3447024583874736e-08,0.0023918990045785904,False,-7639.73876953125,False,72.0,150.00635796312042,3.3564820256515304e-08,2.265682237859265,3.732725417648908e-08,0.00870181992650032,False,-6291.4345703125,False,127.0,150.00635609431225,3.302749718159248e-08,2.2656768053196688,3.0869639289221595e-08,0.029422957450151443,False,-5531.58154296875,False,117.0,150.00635523026486,5.477774323026097e-08,2.265673480767003,5.4528928927766174e-08,0.02797282487154007,False,-1217.927490234375,False,82.0,150.0063547037925,1.2956520833995455e-07,2.2656709758780726,1.6228690924435796e-07,0.0316125862300396,False,-425.61444091796875,False,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J10013353+0223542,150.38972736522,2.39848486427,18.308000564575195,19.24300003051757,,,*,,?,,unknown,1.0739,-10.493,0.625,True,COSMOS,9813,64,7.880147609468494e+17,150.38965290260523,2.3984908186497114,0.2686870048479864,matched,9813.0,64.0,150.38965290260523,2.239013596749828e-08,2.3984908186497114,2.02519352399122e-08,False,0.018419716507196426,10575.833984375,68.31987762451172,10886.4912109375,95.59983825683594,11062.90234375,139.04779052734375,11851.0869140625,275.173828125,10348.0,39.40652847290039,10379.8466796875,43.618125915527344,115186.734375,39.27850341796875,117312.9765625,49.72713088989258,118038.421875,67.6166763305664,119370.578125,127.21004486083984,115380.0703125,33.99936294555664,115988.140625,41.61004638671875,347621.28125,50.29072570800781,355388.21875,62.512752532958984,357796.03125,83.68944549560547,360435.3125,155.24977111816406,348324.53125,47.76430892944336,347140.0,59.373233795166016,632290.25,86.43566131591797,643490.25,109.31283569335938,647287.1875,148.5029754638672,651171.625,279.53778076171875,631450.375,75.1914291381836,630209.875,90.97605895996094,839207.8125,163.89007568359375,857617.5,215.53468322753906,864150.25,301.44171142578125,869576.0625,580.8853759765625,835291.0,127.60297393798828,833924.875,153.95510864257812,971205.5,457.2027893066406,999815.4375,623.83056640625,1009788.5,893.6341552734375,1022957.4375,1750.816650390625,970596.9375,308.9002990722656,987890.875,380.0240478515625,150.38965226624975,9.318307547800941e-07,2.398493133799326,9.440527719561942e-07,0.0004823464259970933,False,-63.4797477722168,False,65.0,150.38964993426876,5.81761732121322e-08,2.3984945945476355,6.287428533369166e-08,3.112763079116121e-05,False,-2350.264404296875,False,71.0,150.38965074879653,2.7652330203409292e-08,2.3984918369520805,2.9783361554791554e-08,8.920792606659234e-05,False,-4892.654296875,False,130.0,150.38965290260523,2.239013596749828e-08,2.3984908186497114,2.02519352399122e-08,1.8395428924122825e-05,False,-7433.0400390625,False,113.0,150.3896516884741,3.1532703559378206e-08,2.3984904214444063,3.021286687499014e-08,8.366354450117797e-05,False,-3256.025634765625,False,79.0,150.38965258119876,6.066110103120081e-08,2.398490650234067,7.761897791169758e-08,4.879851985606365e-05,False,-1039.3834228515625,False,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J09594478+0148011,149.93663596651,1.8003025725000004,18.312000274658203,19.12800025939941,,,*,,?,,unknown,1.0874,-14.461,-3.86,True,COSMOS,9813,26,7.880121496067397e+17,149.93653277632995,1.8002761209074276,0.3833178626031148,matched,9813.0,26.0,149.93653277632995,2.5164288430801207e-08,1.8002761209074276,2.2498419127714442e-08,False,0.021166257560253143,11963.9658203125,63.31077575683594,12148.3310546875,88.39554595947266,12174.208984375,128.4190216064453,11952.51171875,255.36387634277344,11788.810546875,37.67813491821289,11895.9248046875,42.19313430786133,120496.8046875,38.65822219848633,122388.9609375,48.6596794128418,122944.34375,65.89154052734375,123688.9375,124.10069274902344,120757.453125,33.90348815917969,122036.4453125,42.220069885253906,333939.875,50.80030059814453,341215.0,63.28642272949219,343378.4375,84.93608856201172,344742.625,158.08432006835938,333500.78125,47.793819427490234,333405.4375,59.02157974243164,516656.6875,81.22708129882812,525178.3125,104.02668762207031,527939.125,142.9110870361328,529846.625,272.1874084472656,515009.75,67.20873260498047,513490.3125,81.30491638183594,626553.4375,154.44325256347656,639867.875,205.95347595214844,644027.1875,290.9156494140625,646217.9375,566.6310424804688,625109.0,112.10347747802734,624664.75,133.57566833496094,698743.5,450.5336608886719,719669.4375,620.463134765625,727565.1875,894.2843627929688,736695.625,1769.25,700382.0,283.927001953125,713936.875,338.4016418457031,149.93653445891835,8.128273520924267e-07,1.8002754713058575,8.167124860847252e-07,0.0006757837836630642,False,-69.17227935791016,False,71.0,149.93653219344273,5.491056853657028e-08,1.8002787003417533,5.8956807436061354e-08,0.00035798424505628645,False,-3705.062744140625,False,72.0,149.9365321113882,2.9319771499558556e-08,1.800275742906586,3.177007812382726e-08,2.6139960027649067e-05,False,-6989.34423828125,False,128.0,149.93653277632995,2.5164288430801207e-08,1.8002761209074276,2.2498419127714442e-08,8.994706149678677e-05,False,-10337.103515625,False,116.0,149.93653367887327,3.860865049887252e-08,1.8002760873092802,3.7009307618518505e-08,2.639870399434585e-05,False,-2838.538818359375,False,81.0,149.93653392338877,7.86154004117634e-08,1.8002765148959914,9.476844553546471e-08,6.0343145378283225e-06,False,-868.6952514648438,False,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J10010851+0214597,150.28561116441,2.2499227728,18.31999969482422,18.97800064086914,,,*,,?,,unknown,0.5145,-7.307,-0.838,True,COSMOS,9813,54,7.880140737520831e+17,150.28555886402498,2.2499165029211547,0.18948540752266357,matched,9813.0,54.0,150.28555886402498,2.890199723992737e-08,2.2499165029211547,2.5989455920694127e-08,False,0.016482751816511154,17010.60546875,63.98237228393555,17523.78125,88.72535705566406,17633.29296875,128.2551727294922,18079.875,253.7442169189453,17012.771484375,40.01268005371094,17148.513671875,45.637794494628906,132154.671875,40.554073333740234,134673.390625,50.73802947998047,135616.71875,68.24334716796875,137097.3125,127.61808013916016,132967.9375,36.469505310058594,134224.09375,45.99486541748047,297981.03125,49.88808822631836,305025.53125,62.870635986328125,307450.21875,85.08916473388672,309574.15625,159.8912353515625,298184.4375,45.629878997802734,297928.34375,57.71543502807617,414313.90625,79.36477661132812,422160.59375,103.26825714111328,425345.9375,143.24790954589844,428721.90625,273.8974609375,414975.65625,62.38238525390625,413726.71875,77.29539489746094,482600.4375,150.7198486328125,493741.28125,204.03671264648438,498129.375,290.5243835449219,502634.4375,568.7860717773438,483364.71875,102.95098876953125,481198.21875,121.94007873535156,526742.6875,429.7400817871094,543484.625,597.525146484375,550673.75,864.7709350585938,558227.0,1720.94677734375,528938.8125,257.671142578125,538244.5625,297.2883605957031,150.2855587566009,5.880129378965648e-07,2.249916246042017,5.931839268669137e-07,8.992123912321404e-05,False,-102.83534240722656,False,73.0,150.28555907231325,5.487985177410337e-08,2.2499174972390197,5.84159032257503e-08,0.00036878976970911026,False,-3562.333740234375,False,69.0,150.28555768773606,3.078966415159812e-08,2.249917720808372,3.401698478455728e-08,7.032790563243907e-06,False,-5051.67138671875,False,129.0,150.28555886402498,2.890199723992737e-08,2.2499165029211547,2.5989455920694127e-08,3.1101480999495834e-05,False,-5139.1201171875,False,112.0,150.28555897075637,4.5007137572383726e-08,2.2499170543681823,4.22605275218757e-08,3.3823464036686346e-05,False,-1844.3975830078125,False,79.0,150.28555978342678,9.482049279085913e-08,2.249917246010525,1.1727880888656728e-07,4.961755985277705e-05,False,-545.8648071289062,False,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2MASS J09575881+0153235,149.49506395014,1.8898853126800008,18.32200050354004,19.24300003051757,,,*,,?,,unknown,1.1714,-1.129,-10.866,True,COSMOS,9812,20,7.880048653422094e+17,149.4950549501822,1.8898084725157898,0.2785135058335478,matched,9812.0,20.0,149.4950549501822,2.4653084906844924e-08,1.8898084725157898,2.196313708680009e-08,False,0.01991153694689274,12383.9912109375,71.2274398803711,12467.3837890625,98.87268829345703,12605.255859375,143.87123107910156,13734.8671875,285.40521240234375,12388.5341796875,42.822208404541016,12482.2978515625,47.888145446777344,117017.4765625,40.49980926513672,119036.8828125,51.08951950073242,120047.9765625,69.60485076904297,121321.4921875,131.57192993164062,117458.1953125,35.33651351928711,118551.34375,42.62173080444336,347855.9375,53.23091125488281,356008.09375,66.0378189086914,359607.8125,88.6378402709961,361820.75,164.41824340820312,347722.3125,50.340187072753906,346923.71875,61.59968185424805,607902.0625,87.93575286865234,619038.125,110.84381866455078,624527.6875,150.7618408203125,628116.0625,283.2122802734375,608788.375,76.66876220703125,606403.8125,88.64129638671875,786782.5625,165.9852294921875,804158.9375,218.18568420410156,812688.5,306.1094055175781,817078.25,590.1066284179688,784903.875,126.4649658203125,782834.9375,147.44212341308594,895917.25,465.791259765625,924783.4375,633.8328247070312,940888.3125,909.638916015625,948185.375,1783.6766357421875,895353.75,308.2974853515625,914776.0625,368.22381591796875,149.49505504671436,8.788824743533041e-07,1.8898112701703356,8.932798891692073e-07,1.1592277587624267e-05,False,-68.98329162597656,False,61.0,149.49505286395646,6.058187551616356e-08,1.8898122311213543,6.392221507667273e-08,0.00023618001432623714,False,-3350.466552734375,False,67.0,149.49505317101065,2.9458126604708923e-08,1.8898090955267237,3.220393907099606e-08,2.2669461031910032e-05,False,-7155.99658203125,False,122.0,149.4950549501822,2.4653084906844924e-08,1.8898084725157898,2.196313708680009e-08,1.0724007637463728e-07,False,-10001.8896484375,False,114.0,149.49505503038898,3.357659750236053e-08,1.8898082501536309,3.306905327349341e-08,3.8424830563599244e-05,False,-3204.713134765625,False,78.0,149.49505577273032,6.657147366695426e-08,1.8898091510765336,7.771753018914751e-08,8.811704901745543e-06,False,-913.0433959960938,False,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
