simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071100809,60868.33009929246,60868.32992568077,g,2.27241009336533,64.0007558114186,108.760811187551,22.089412689208984,30.0001001358032,160.796185397993,52.8114941837909,-28.1345856747246,-1,g,20250711,g_6,0.4078540157573832,53.05825435786632,-27.73506956583197,745512972727615533,0,3877.0,845.0,,,53.05825435786632,-27.73506956583197,,,29286.964148125448,1883.9629826263383,26311.582478318145,1072.583148993898,True,29425.88103620684,1430.2248482612815,True,31705.81142117268,2029.9288024681507,True,33419.446143180554,2991.8092122683224,True,36226.31893075168,4191.289145330477,True,0.4534790334815671,66.35753217844896,26587.11873878972,984.3057819739502,,,True,50527.0,2455.830322265625,True,54441.8544921875,3485.5783069368936,True,62203.990234375,7196.836906447707,True,True,0.7786660693873569,113.94211185231828,True,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071100811,60868.33096959109,60868.33079597979,g,2.25193513427126,63.7440183785739,108.645138928481,22.152528762817383,30.0000319480896,160.796397480349,52.8113460051596,-28.1346497604729,-1,g,20250711,g_6,0.4987202588831597,53.05828790383137,-27.73502971294413,745512972996050993,0,3870.154140915016,856.7470511696372,0.24916352,0.2624163,53.05828790383137,-27.73502971294413,1.3933787e-05,1.450336e-05,29052.50992311905,1749.936940968304,25307.13067826717,1012.37792334486,False,28484.201655980687,1349.9149476871007,False,29327.737474650738,1925.8478837023656,False,28663.42080935003,2826.142752580597,False,26556.528177138018,3954.742877768561,False,-1.5914242552800937,62.74122174381117,28413.860003410853,920.1866841842552,0.0,0.0012786240546931,False,51570.84765625,2444.030517578125,False,53098.0751953125,3486.7611533944096,False,48080.78125,7160.08982566025,False,False,-2.881284819449337,113.59342372994747,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071100819,60868.33574971512,60868.335576097605,i,2.14624843950567,62.3310358786584,108.013944302666,22.274232864379883,30.0011074542999,161.446773358815,52.811534549459,-28.1346480354493,-1,i,20250711,i_39,0.3952654369452129,53.05825503917805,-27.73504851128672,745512974069792908,0,3740.631983045768,789.6836460175163,0.025091998,0.032132294,53.05825503917805,-27.73504851128672,1.4403265e-06,1.7489075e-06,202947.1144983295,1890.271865199741,182326.5783798566,1122.232483484632,False,202089.027450865,1471.583803021211,False,215547.74406989687,2068.9157430517457,False,218615.55873054304,3016.6859863066743,False,220609.82055449195,4207.875044625257,False,-0.481555201531444,66.92076599401068,200487.89578035343,1063.7301869694857,0.0,0.0001758131210248,False,303453.5625,2209.7060546875,False,323662.9501953125,3106.6498793163432,False,331264.0810546875,6318.476015016892,False,False,-0.7230953767673084,100.48712244433376,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071100820,60868.33618421427,60868.336010600055,i,2.1371577655832,62.202290115621096,107.956874288255,22.219106674194336,30.0005362033844,161.446824358951,52.8113197514792,-28.1345846279461,-1,i,20250711,i_39,0.3982504100424839,53.05825618642124,-27.73504653163572,745512974204010638,0,3751.769875222012,783.7274507195328,0.01854512,0.02152248,53.05825618642124,-27.73504653163572,1.0488038e-06,1.179236e-06,200897.4710043661,1876.7787285175136,176239.39507837864,1105.6665304518656,False,200875.6136458592,1452.049572580736,False,214498.3917681441,2043.579680055032,False,219992.5612761246,2975.0134628951555,False,225247.4291193857,4145.653664051396,False,2.179947022693682,66.79931027222601,196711.0196924562,1092.24165874323,1.0,0.0015306156127118,False,304870.84375,2203.78955078125,False,325546.2646484375,3101.560463317971,False,341860.181640625,6291.898292257845,False,False,3.3085264860004733,101.38195331422894,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071200713,60869.335789897974,60869.33561628064,r,2.09112695945657,61.5294722449235,107.669890022895,22.67209815979004,30.0010759830475,163.288256613431,52.8393094020416,-28.1429706294493,-1,r,20250712,r_57,0.4165099069849906,53.05826232999954,-27.73503909139236,745517357889224764,0,3232.811934195198,386.170886332744,0.021893863,0.022659248,53.05826232999954,-27.73503909139236,1.2209812e-06,1.2553152e-06,86833.73381135965,1334.8983815492857,79965.15983185865,793.9898757679786,False,86274.06139510617,1046.9233079263124,False,88533.52966157714,1481.3122970949405,False,89579.57321695291,2163.4227405912425,False,89591.08684124185,3018.9136798309746,False,-1.59861532309676,48.179483968141405,85264.53369184409,661.3286252921797,0.0,0.0002266634922388,False,161177.296875,1955.86328125,False,165398.43798828125,2767.389271035321,False,167374.16748046875,5639.937874093367,False,False,-2.986534913891352,90.00896521208539,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071200714,60869.33622515232,60869.336051541,r,2.08254294479457,61.4004751236493,107.613000934387,22.656879425048828,30.0000357627869,163.28822998212,52.8395147015565,-28.1429087470038,-1,r,20250712,r_57,0.3815318753574671,53.05825126393209,-27.73504178444204,745517358023442504,0,3144.040105113826,452.9276484262432,0.027185163,0.023095844,53.05825126393209,-27.73504178444204,1.493386e-06,1.3037846e-06,87132.22815941772,1317.6529197100165,80803.2172976803,790.7143891632629,False,86167.9877459697,1041.8061804941035,False,88823.85672311418,1464.9398194158616,False,86898.590570868,2147.131201376032,False,85170.62456265945,3002.209650678386,False,-0.6209916764458115,47.42466133952865,86789.3149382208,626.704524825851,0.0,0.000320535356893,False,161515.171875,1952.784423828125,False,166493.39111328125,2745.915425308875,False,159645.6923828125,5627.407816039934,False,False,-1.1640004597737736,88.89382852886575,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071200735,60869.35664908402,60869.356475469445,z,1.75296609516114,55.2947255523376,104.99685243763,22.44552993774414,30.0005977153778,164.052774925727,52.8394590295273,-28.1429054066394,-1,z,20250712,z_20,0.3882752321510042,53.05825323066617,-27.735044331231663,745517360842014786,0,3172.7035487351486,252.59182581791697,0.013515053,0.014861621,53.05825323066617,-27.735044331231663,7.570778e-07,8.200543e-07,291407.70583277004,2072.679906332728,281706.1326505747,1282.4161866259983,False,291152.4486742688,1659.5408381904836,False,299009.6762920937,2317.71039812872,False,302513.7201640656,3362.92274530662,False,306323.45174726966,4681.948348907206,False,2.321538295630277,73.38862930291732,293506.7179820018,983.3568938777332,0.0,2.628328747933395e-05,False,342050.6875,1949.6558837890625,False,351281.48779296875,2722.884312722219,False,359873.83154296875,5500.429959889712,False,False,2.727381389693575,86.21816928570458,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071200736,60869.35708440639,60869.356910786504,z,1.74723582757276,55.1634028792588,104.942021972808,22.41427993774414,30.0015153884888,164.052783370375,52.8394723071087,-28.1429063358482,-1,z,20250712,z_20,0.3800078655405102,53.0582506904853,-27.73504347300352,745517360976232515,0,3169.6543568555403,248.89561835888145,0.0150491325,0.014499886,53.0582506904853,-27.73504347300352,8.339913e-07,8.0781234e-07,290517.41057361005,2091.558247026496,278567.6091604109,1289.8045112865902,False,291513.6504642142,1670.6338114562573,False,301659.2995133772,2333.606031012769,False,306618.8130867033,3382.9125544066515,False,305517.7616143475,4708.290813227588,False,0.2011904568106386,73.5358031582174,290122.40545692714,1000.904037632211,0.0,0.0001244670351413,False,339915.6875,1948.020751953125,False,351745.88916015625,2721.070855936564,False,356244.99853515625,5490.041053582344,False,False,0.2345955063727709,85.7454635369077,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071200737,60869.35751972091,60869.35734610347,z,1.74155063730154,55.0323988604855,104.887225098006,22.417125701904297,30.0010933876038,164.052826422036,52.8395054948697,-28.1429056798385,-1,z,20250712,z_20,0.3849530366816992,53.05825214492264,-27.73504486769741,745517361110450244,0,3167.097493470276,244.408562975082,0.013694444,0.013683912,53.05825214492264,-27.73504486769741,7.6102526e-07,7.601567e-07,292553.9305236608,2094.489393930724,279533.37545515504,1291.1466559991502,False,292274.06840983813,1671.985584174475,False,302258.2259236388,2334.5064678433105,False,305112.89649416093,3384.494052708624,False,304483.4853678236,4711.081031073862,False,1.3888808181269274,76.42942923037712,289959.4592525344,984.1613989634484,0.0,0.0006637200072276,False,339486.3125,1942.068359375,False,351083.25244140625,2711.608992845046,False,353667.96728515625,5472.081515234856,False,False,1.6132325047281633,88.7753923468739,False,False
[PBM2009] s108014,53.05813162892,-27.73503739282,2025071200738,60869.35795502262,60869.35778141121,z,1.73590147358485,54.9015344419658,104.832529767262,22.324573516845703,30.0000517368317,164.052905747879,52.8393437178876,-28.1429074814074,-1,z,20250712,z_20,0.3794696397703742,53.05825039348618,-27.735045187944497,745517361244667961,0,3165.2847485242264,239.04623901551213,0.01736884,0.014983381,53.05825039348618,-27.735045187944497,9.555519e-07,8.4326393e-07,291471.690383458,2103.0437013868627,275919.8026142784,1291.1647806134645,False,291949.1213430389,1673.6366125004802,False,302239.3695550854,2332.253278998909,False,311843.4695857382,3387.235994371728,False,317363.63898585126,4713.536892675097,False,2.6319728935610263,73.4044930730852,290757.8872300686,1051.4430368762528,0.0,0.0019890937676458,False,336581.625,1929.498291015625,False,348445.0224609375,2688.802743936561,False,365881.455078125,5434.131466249272,False,False,3.03434279711301,84.62640150168532,False,False
