simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,mean_seeing,mean_maglim,expTime,zenithDistance,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500122,60811.04208450287,60811.04191088608,i,1.3389695653925,1.0850806482130058,23.0947322845459,30.0009815692902,41.7286617120772,-1,i,20250515,i_39,0.3085427606075743,150.5913922613805,2.344915651880388,745262191891972499,0,730.1334680539995,914.3831210748288,0.020239003,0.021087345,150.5913922613805,2.344915651880388,1.1644817e-06,1.1323245e-06,98414.15164984844,1279.2861442420528,96823.97471372403,784.2887157073773,False,99455.25995269282,1024.4551414437242,False,101468.62337706466,1439.3450096385675,False,102451.0917140221,2097.707420878031,False,105227.05263334184,2925.302438943206,False,1.0167477878154063,46.19717330841883,100475.25303295658,536.0657232819865,0.0,0.0011989212026508,False,148945.25,1534.23486328125,False,151960.484375,2155.578321336078,False,157589.14781069756,4380.96389573821,False,False,1.5226922489081711,69.18537572561506,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500123,60811.04255635306,60811.04238273554,i,1.33940659072419,0.9785318393007805,23.383981704711914,30.0011069774628,41.7500538298419,-1,i,20250515,i_39,0.3025671366513165,150.5913940806748,2.344915688430828,745262192026190209,0,2054.2401748477,691.6032849900562,0.012505255,0.015102573,150.5913940806748,2.344915688430828,8.168821e-07,7.208203e-07,100246.0590398178,1059.022594431892,99228.99408283707,660.7979947527475,False,100845.11649318824,856.4705159353273,False,101936.77257437604,1196.3267520754564,False,104014.36213163896,1739.541667749742,False,104206.21891202831,2424.4920074594693,False,1.2643301232201882,37.562620408029886,100971.1784002702,428.3119179849126,0.0,5.6344488162496376e-05,False,167498.59375,1422.5538330078125,False,169311.77880859375,1987.0377030272864,False,173081.21339666843,4026.9575357673,False,False,2.099987833217986,62.38959619165139,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500124,60811.0430310299,60811.042857418826,i,1.34143395204244,0.9531145823565652,23.480789184570312,29.9999928474426,41.847146577369,-1,i,20250515,i_39,0.3090956902114923,150.5913923691567,2.3449150617867964,745262192160407731,0,1967.2030770522483,320.09650602986164,0.010876155,0.0140713705,150.5913923691567,2.3449150617867964,7.531343e-07,6.3971487e-07,101779.09322179668,1014.1309947993018,99783.8733670798,635.057871077196,False,101278.2186374551,821.2324728844861,False,100867.88376227028,1145.059256385966,False,102362.80196354972,1663.2329773589088,False,99332.25570233098,2314.8631972023245,False,0.2811773142568663,36.958379441340334,101629.23673941716,406.628836464076,0.0,0.0025894596441994,False,172267.46875,1396.8614501953125,False,171569.5166015625,1947.6691268878376,False,168957.51609063148,3937.4273051945233,False,False,0.4782637851317838,62.86372885617848,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500125,60811.04351116055,60811.043337543146,i,1.34177186520949,0.9343274184011906,23.453569412231445,30.001086473465,41.8631375989711,-1,i,20250515,i_39,0.3070455957587789,150.59139223731742,2.344916700923741,745262192294626767,0,3906.1689210289046,2512.2925795134147,0.011148418,0.014851613,150.59139223731742,2.344916700923741,7.891588e-07,6.644126e-07,99920.61222658282,1054.0290260549984,99033.02126227456,657.4441571848259,False,100349.85022454544,851.8522219455391,False,102330.74258722062,1191.2531116553057,False,100856.46503958454,1729.9473821351564,False,101691.75512782784,2409.199278789937,False,0.5537781100889274,38.06551156416183,101599.32510658288,418.05901023582095,0.0,1.7760733650895588e-05,False,167790.625,1424.3450927734375,False,171102.7890625,1991.842575654865,False,170034.3658915758,4028.317449733832,False,False,0.92594831975556,63.64768818292846,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500126,60811.043985125616,60811.04381150869,i,1.34841987925317,0.9682388712714287,23.41400146484375,30.0010056495667,42.1788033579387,-1,i,20250515,i_39,0.3040884881910851,150.59139372042603,2.344915461461709,745262192430416099,0,257.9935421192057,431.82946906550313,0.012028324,0.014739744,150.59139372042603,2.344915461461709,7.8930714e-07,7.028009e-07,99826.33093221512,1055.884382836611,98869.1927732203,659.5296017353318,False,100505.13945373992,854.8291767240256,False,102275.1369891891,1191.4755395674956,False,103371.12395517316,1735.1142897873317,False,105203.38669916138,2416.9284091801246,False,0.8764618596406207,38.9798397733476,101267.33501921424,421.26702277940495,0.0,0.0002321476531839,False,168854.40625,1436.162109375,False,171828.10375976562,2001.7473324104867,False,176747.73144066334,4060.5785306005137,False,False,1.4725062590307243,65.48836941496151,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500127,60811.04445870916,60811.04428509153,i,1.34727578035436,0.9974450575472633,23.204753875732422,30.0011277198792,42.1246010957898,-1,i,20250515,i_39,0.3040142079045732,150.5913945656815,2.344913788499132,745262192563061096,0,2341.6172945302046,755.9561519160698,0.01460457,0.016821029,150.5913945656815,2.344913788499132,9.0872135e-07,8.403319e-07,99770.23724646034,1226.4909020051118,99201.1971865276,756.7574667117573,False,100700.8925518899,986.469848372117,False,102068.91215841589,1385.110556151804,False,105775.67941317344,2015.7121453016043,False,106272.81447016666,2810.246297281434,False,2.653120063666461,43.68898350451978,100826.6187014185,478.4149396275083,0.0,0.0010072641109476,False,155288.1875,1521.2091064453125,False,157397.7744140625,2135.9424162114237,False,163880.50116926432,4333.606613353002,False,False,4.091306397253151,67.37162789930952,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500128,60811.0449378077,60811.0447641909,i,1.35398666744178,1.1048650746143738,22.913116455078125,30.000983953476,42.4388014264473,-1,i,20250515,i_39,0.302749797378456,150.5913930832293,2.344917732813077,745262192696755339,0,2984.289532486873,2897.1622208412336,0.020781757,0.023005093,150.5913930832293,2.344917732813077,1.2495385e-06,1.1852525e-06,103424.65936145076,1504.4399837937126,99383.46865172371,917.172089624565,False,101789.13919009262,1202.2085147694395,False,102472.81062155422,1694.465124493229,False,101666.72276021424,2472.2387146712067,False,99066.8039238584,3449.078187828837,False,-1.2280860235244198,53.18981978441201,100587.65346628636,589.7072956617776,0.0,0.0002508307329107,False,137209.109375,1620.5457763671875,False,138130.6806640625,2284.0948695373568,False,133539.47231674194,4649.267594580422,False,False,-1.6554279844039774,71.69849218202515,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500129,60811.04541385244,60811.04524023525,i,1.35846090575357,1.065593188247681,23.265914916992188,30.0010495185852,42.6456832294959,-1,i,20250515,i_39,0.3072683883435479,150.59139235817884,2.3449162863867445,745262192830973643,0,1065.9841698779478,3338.1968484619274,0.016186517,0.017320435,150.59139235817884,2.3449162863867445,9.4648135e-07,9.156801e-07,102078.63377593628,1124.0698064184107,98401.73086195976,697.4017462390092,False,100705.85702365066,906.60684971611,False,101117.60796019672,1265.2787351511645,False,102018.54091472008,1846.1190648754923,False,100203.92831574543,2571.661188461254,False,-0.7284327702663463,40.93193872878528,101054.9048830736,464.7620429325122,0.0,0.0001749491377809,False,163905.078125,1475.559326171875,False,164575.228515625,2059.3202427754377,False,163088.15777385235,4185.539356531978,False,False,-1.18556987297448,66.61928921943114,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500130,60811.04589065211,60811.04571703529,i,1.35276030118439,1.0853221120441734,23.07907485961914,30.0009868144989,42.3819314943826,-1,i,20250515,i_39,0.3133137119384179,150.59139164508096,2.3449138609782705,745262192965715108,0,3324.8698542928173,2690.3713623988165,0.016581025,0.022100735,150.59139164508096,2.3449138609782705,1.1535386e-06,1.0126621e-06,103545.96522956764,1314.3766833869006,98789.8697994274,805.8799380807606,False,102187.23253086553,1053.4444720644017,False,102911.8766739284,1480.0612369327905,False,100924.11875805704,2157.066615765139,False,100260.02368196264,3007.366050391884,False,-0.5413737576378542,47.337830494862864,100371.7532320671,525.438503812237,0.0,4.335867460325549e-05,False,151328.65625,1560.0416259765625,False,152401.77880859375,2191.8166546402995,False,148474.66051888466,4453.596129244532,False,False,-0.801718191630292,70.10240028189551,False,False
SDSS J100221.95+022041.8,150.59147001263,2.34495185184,2025051500131,60811.046363020694,60811.04618940348,i,1.35864145819753,1.0005761338518304,23.294015884399414,30.0010547637939,42.6538944636557,-1,i,20250515,i_39,0.3093775386925572,150.59139200587677,2.344915650895772,745262193099933407,0,217.20623256903696,3288.182280858535,0.013481475,0.015972624,150.59139200587677,2.344915650895772,8.50264e-07,7.9085504e-07,99768.20608880004,1103.3804052600274,99371.0349868813,684.2468427402347,False,101007.395979606,888.2948180342963,False,102991.38646703714,1244.19607579156,False,105861.93208596986,1809.2661949035487,False,103323.66228247248,2517.632128677362,False,0.9822828860499356,39.49135439931976,99974.76365292656,440.60467361719856,0.0,0.0002437363160905,False,165996.015625,1459.8277587890625,False,169256.5146484375,2044.7175103827,False,169802.57824027538,4137.488132594857,False,False,1.6142881787966994,64.90027208745656,False,False
