visitId,band,ra,dec,mjd,airmass,zenith_angle,tract,patch,patch_str,day_obs,seq_num,time_start,target,simbad_id,spectral_type,V_mag,field
2026010900051,z,35.51274756061323,-4.9470615167624725,61050.099758931436,1.4004191175958498,44.4328069515121,8524,66,"6,6",20260109,51,2026-01-10T02:23:39.172,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000059,i,35.6274589977854,-4.628903587328217,61051.062235311605,1.2294057097166429,35.5704248349392,8524,85,"5,8",20260110,59,2026-01-11T01:29:37.131,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000060,i,35.590778649203735,-4.816344341364555,61051.06270253705,1.2292974127220189,35.5633661659973,8524,75,"5,7",20260110,60,2026-01-11T01:30:17.499,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000067,g,35.51818074359085,-4.69888973358732,61051.06800407218,1.251632402818541,36.9694174512854,8524,86,"6,8",20260110,67,2026-01-11T01:37:55.552,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000068,g,35.85443798756293,-4.878189743188562,61051.06846822379,1.247617769267684,36.7237798510887,8524,64,"4,6",20260110,68,2026-01-11T01:38:35.655,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000083,y,35.38817258907901,-4.642195281787745,61051.0805554837,1.3108445571032261,40.2824013319255,8524,86,"6,8",20260110,83,2026-01-11T01:55:59.994,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000084,y,35.38792756776457,-4.64219570301364,61051.08095057495,1.312851188602767,40.385619624923,8524,86,"6,8",20260110,84,2026-01-11T01:56:34.130,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000085,y,35.387864368177524,-4.642196006338405,61051.08134630136,1.314874612020855,40.4891627973173,8524,86,"6,8",20260110,85,2026-01-11T01:57:08.320,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000086,y,35.387921435073444,-4.642196905546922,61051.081744414754,1.3169240333337946,40.5934900957667,8524,86,"6,8",20260110,86,2026-01-11T01:57:42.717,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000087,y,35.38792330856845,-4.642195571629934,61051.082140713,1.318984703729494,40.6978411596202,8524,86,"6,8",20260110,87,2026-01-11T01:58:16.958,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011000088,y,35.54720289028225,-4.9894427267693855,61051.0826070481,1.3144709078970551,40.468547300047,8524,65,"5,6",20260110,88,2026-01-11T01:58:57.249,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300050,u,35.36235406334414,-4.806744892446528,61054.13097080635,1.8304332496044509,56.8851716466955,8524,77,"7,7",20260113,50,2026-01-14T03:08:35.878,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300051,u,35.36238465281028,-4.806746367144481,61054.131458471995,1.837645740252597,57.0317283247609,8524,77,"7,7",20260113,51,2026-01-14T03:09:18.012,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300052,u,35.362379956632694,-4.806745367277265,61054.13260410726,1.854875978730356,57.3762735472118,8524,77,"7,7",20260113,52,2026-01-14T03:10:56.995,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300053,u,35.362425712840476,-4.8067433396680705,61054.13309180923,1.8623374902189744,57.5230952691911,8524,77,"7,7",20260113,53,2026-01-14T03:11:39.132,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300054,u,35.36243973304527,-4.806744785695471,61054.13412981061,1.8784728468039562,57.8358080807977,8524,77,"7,7",20260113,54,2026-01-14T03:13:08.816,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300055,u,35.5148065298259,-4.641298438767906,61054.134692474734,1.8854344341852027,57.9687487617424,8524,86,"6,8",20260113,55,2026-01-14T03:13:57.430,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011300056,u,35.530288730408174,-4.429147063322569,61054.13525685528,1.8999050503300792,58.2413637147569,8766,6,"6,0",20260113,56,2026-01-14T03:14:46.192,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500031,u,35.55144852073182,-4.871984857747731,61056.10504535679,1.5765400234462519,50.6318827358236,8524,75,"5,7",20260115,31,2026-01-16T02:31:15.919,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500032,u,35.92512394078797,-4.9719363577645685,61056.105607137084,1.5700041395735571,50.4359063880693,8524,63,"3,6",20260115,32,2026-01-16T02:32:04.457,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500033,u,35.57943953072677,-5.193726226062818,61056.106168145314,1.5805486693452186,50.7510094919016,8524,55,"5,5",20260115,33,2026-01-16T02:32:52.928,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500048,r,35.45859336152226,-5.0121500118359235,61056.11743084993,1.7125538486374507,54.2730414438943,8524,66,"6,6",20260115,48,2026-01-16T02:49:06.025,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500049,r,35.551374775814494,-4.871991545870935,61056.11790107656,1.7184645486587302,54.4146656484537,8524,75,"5,7",20260115,49,2026-01-16T02:49:46.653,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500052,u,35.626373722479165,-4.602516989471155,61056.12071555387,1.7584620701075446,55.341858200601,8524,85,"5,8",20260115,52,2026-01-16T02:53:49.824,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500053,u,35.62637149128243,-4.602516710376857,61056.12120365817,1.7649483348158876,55.4873050768896,8524,85,"5,8",20260115,53,2026-01-16T02:54:31.996,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500054,u,35.62634418551832,-4.602419961321375,61056.12234291062,1.7803394922255307,55.827203539803,8524,85,"5,8",20260115,54,2026-01-16T02:56:10.427,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500055,u,35.62634426206658,-4.602517898623944,61056.12283517094,1.7871127812602652,55.9745030196875,8524,85,"5,8",20260115,55,2026-01-16T02:56:52.959,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500056,u,35.62636811638335,-4.602420943116228,61056.123969142325,1.802945510634238,56.3135313243545,8524,85,"5,8",20260115,56,2026-01-16T02:58:30.934,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500057,u,35.729876186554876,-4.596220504980024,61056.12452874612,1.80697069067254,56.3985651783222,8524,84,"4,8",20260115,57,2026-01-16T02:59:19.284,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011500058,u,35.45863370519031,-5.012055415523881,61056.12509034574,1.8148620097681323,56.5639383948465,8524,66,"6,6",20260115,58,2026-01-16T03:00:07.806,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700274,r,35.43500955471899,-4.673895816790571,61058.0662845429,1.33534532535345,41.5074150916186,8524,86,"6,8",20260117,274,2026-01-18T01:35:26.985,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700275,r,35.6545591235395,-5.1114167779919795,61058.06675049383,1.3285960878526906,41.1774404561397,8524,55,"5,5",20260117,275,2026-01-18T01:36:07.243,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700283,u,35.396612620809385,-4.51202263142372,61058.0742756282,1.3855502417041012,43.8020945435447,8524,96,"6,9",20260117,283,2026-01-18T01:46:57.414,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700284,u,35.44480188165474,-4.532865601793635,61058.074840328656,1.3879925481826003,43.9071179966346,8524,96,"6,9",20260117,284,2026-01-18T01:47:46.204,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700285,u,35.452814064436595,-4.715291769998151,61058.07540328847,1.3887206755841552,43.938318681079,8524,76,"6,7",20260117,285,2026-01-18T01:48:34.844,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700289,u,35.45272211064317,-4.715292162401255,61058.078353057615,1.408027676826779,44.7477263560461,8524,76,"6,7",20260117,289,2026-01-18T01:52:49.704,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700290,u,35.677603993926745,-5.120186653075041,61058.0789133627,1.401411972046914,44.4741956267441,8524,55,"5,5",20260117,290,2026-01-18T01:53:38.115,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700291,u,35.79097776402485,-4.679177915719228,61058.07947608549,1.4098488260873703,44.8223428780766,8524,84,"4,8",20260117,291,2026-01-18T01:54:26.734,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700311,z,35.39649127073469,-4.512032668512597,61058.09721420007,1.5648454438295727,50.2796725106363,8524,96,"6,9",20260117,311,2026-01-18T02:19:59.307,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011700312,z,35.44479967791758,-4.532874964485236,61058.09768248303,1.5676499810553588,50.3647807455832,8524,96,"6,9",20260117,312,2026-01-18T02:20:39.767,"ddf_xmm_lss, lowdust",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900067,r,35.67881043338254,-4.738726415081801,61060.06322611682,1.3439969285626738,41.9224924702069,8524,75,"5,7",20260119,67,2026-01-20T01:31:02.736,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900068,r,35.37343047627522,-5.009096721688624,61060.06369232293,1.3477071057213097,42.0978511010344,8524,66,"6,6",20260119,68,2026-01-20T01:31:43.017,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900076,u,35.732665049110366,-4.780909094739433,61060.0712551428,1.3911645088961349,44.0426715099694,8524,74,"4,7",20260119,76,2026-01-20T01:42:36.444,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900077,u,35.673194280782326,-4.757081901955735,61060.071816400625,1.3962629882284756,44.2585788383378,8524,75,"5,7",20260119,77,2026-01-20T01:43:24.937,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900078,u,35.803933883595484,-4.587372702168206,61060.07237843517,1.4001784885733595,44.4227625253532,8524,84,"4,8",20260119,78,2026-01-20T01:44:13.497,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900082,u,35.73260395885168,-4.780910177036482,61060.07531699166,1.418404741814465,45.1690515358198,8524,74,"4,7",20260119,82,2026-01-20T01:48:27.388,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900083,u,35.673511482223574,-4.757081020457243,61060.075881016906,1.4238933140350747,45.3881896813205,8524,75,"5,7",20260119,83,2026-01-20T01:49:16.120,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900084,u,35.80383561737941,-4.58737342933374,61060.07644243399,1.4280080819790022,45.5508363475066,8524,84,"4,8",20260119,84,2026-01-20T01:50:04.626,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900106,z,35.714234893700734,-4.892746894448352,61060.10960180592,1.7458950312216603,55.0562387095236,8524,64,"4,6",20260119,106,2026-01-20T02:37:49.596,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900107,z,35.7138906737428,-4.892747628940728,61060.10999901546,1.751080250042689,55.1747035714512,8524,64,"4,6",20260119,107,2026-01-20T02:38:23.915,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900108,z,35.713932366468,-4.89274726516714,61060.11117766984,1.7667286568624667,55.5269957441858,8524,64,"4,6",20260119,108,2026-01-20T02:40:05.751,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900109,z,35.71414172221173,-4.892746784474825,61060.111572846305,1.772040327375833,55.644829527885,8524,64,"4,6",20260119,109,2026-01-20T02:40:39.894,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900110,z,35.7139666123493,-4.8927465081610935,61060.11262589926,1.7864442028016352,55.9600244101469,8524,64,"4,6",20260119,110,2026-01-20T02:42:10.878,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026011900111,z,35.824029934556194,-4.697210323561791,61060.113095126115,1.7937597294568128,56.1177280839305,8524,84,"4,8",20260119,111,2026-01-20T02:42:51.419,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026012800093,g,35.447981536459075,-5.144859056987307,61069.07256814046,1.6043261492336787,51.4414057638768,8524,56,"6,5",20260128,93,2026-01-29T01:44:29.887,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026012800094,g,35.5612358087573,-4.868197082487903,61069.07303867908,1.6115835815358548,51.6467820736838,8524,75,"5,7",20260128,94,2026-01-29T01:45:10.542,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026012800100,i,35.44759870499957,-5.142073400038707,61069.081821255386,1.7086830206920904,54.1796253096744,8524,56,"6,5",20260128,100,2026-01-29T01:57:49.356,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
2026012800105,i,35.687473249526256,-4.447797569666738,61069.084863843396,1.7556294655961073,55.2779225752679,8766,5,"5,0",20260128,105,2026-01-29T02:02:12.236,"lowdust, ddf_xmm_lss",SDSS J021726.52-050827.3,sdA,19.8700008392334,XMM-LSS
