simbad_id,target_ra,target_dec,visit,expMidptMJD,obsStartMJD,band_visit,airmass,zenithDistance,azimuth,mean_maglim,expTime,skyRotation,ra_visit,dec_visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
COSMOS 1162157,150.42312951386,2.11366992991,2025051500122,60811.04208450287,60811.04191088608,i,1.3389695653925,41.7286617120772,315.863814892458,23.0947322845459,30.0009815692902,66.9260943836124,150.196619943333,2.24904378466042,-1,i,20250515,i_39,0.288968907209355,150.42317360298037,2.113602833497542,745262191871000932,0,2314.039062556823,743.074445115488,0.010061957,0.010968607,150.42317360298037,2.113602833497542,6.0197635e-07,5.669701e-07,245319.2652868572,1304.4408894292087,237179.6569313669,839.3015016886488,False,244924.33605315044,1065.7467189040672,False,249009.1357595229,1458.9072188437744,False,249915.3722509259,2103.5344135728783,False,248575.21040187395,2920.6951784460016,False,-0.1027551752576428,46.11147408081953,238397.7556360879,649.861819086775,0.0,0.0065158849599487,False,367210.0,1597.85205078125,False,373334.255859375,2187.309470608776,False,372683.68053007126,4378.937976356967,False,False,-0.1540587126391994,69.13398100849903,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500123,60811.04255635306,60811.04238273554,i,1.33940659072419,41.7500538298419,315.648969791581,23.383981704711914,30.0011069774628,65.9196921779908,150.239941185581,2.17983774353643,-1,i,20250515,i_39,0.2917600426937533,150.42317343494955,2.113601799404397,745262192005218576,0,3716.2897660773183,476.3212468232376,0.007071464,0.007908364,150.42317343494955,2.113601799404397,4.3202394e-07,4.0114995e-07,244594.44985621807,1104.4643361400667,240052.5865425174,725.3883075872146,False,244592.6915295733,909.1080972811482,False,247312.1564149982,1237.511097438077,False,249579.8215109595,1770.2262209440637,False,251182.1003590189,2448.9107494329432,False,2.9420620879187824,38.70761728176916,237634.9305062332,558.4355316566476,0.0,0.0054453024650382,False,405629.28125,1507.65283203125,False,410139.2058105469,2052.2720194687963,False,416557.069609642,4061.241163527485,False,False,4.87907681399826,64.19220001512484,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500124,60811.0430310299,60811.042857418826,i,1.34143395204244,41.847146577369,315.473691415296,23.480789184570312,29.9999928474426,64.9421737412949,150.259178145273,2.186500413603,-1,i,20250515,i_39,0.2961283714967202,150.42317817256446,2.113603583017966,745262192139436071,0,3706.596202330379,61.78093304477221,0.0060707116,0.0076950537,150.42317817256446,2.113603583017966,4.1272074e-07,3.5531957e-07,246557.0896612823,1054.840195097128,241751.2670047858,698.1379773369725,False,246716.48876954187,871.3098280910235,False,249688.9176592528,1180.0095679732476,False,251588.1936622272,1685.2099229176745,False,253865.2085087259,2329.963401010687,False,2.8201583348366404,37.96484471259139,236063.48453300403,533.9316930513842,0.0,0.001290842452561,False,420175.6875,1483.9024658203125,False,425237.9448242188,2009.640028327718,False,432350.4644925594,3968.093007289768,False,False,4.802929764073105,64.65682454991696,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500125,60811.04351116055,60811.043337543146,i,1.34177186520949,41.8631375989711,315.055045014038,23.453569412231445,30.001086473465,63.78252165020189,150.201346740288,2.02906366294868,-1,i,20250515,i_39,0.2883296055983071,150.4231740316464,2.1136033302102883,745262192274179346,0,1507.341946237733,2207.354582567364,0.006253701,0.007886767,150.4231740316464,2.1136033302102883,4.2189328e-07,3.6713172e-07,246640.17988420912,1098.0604267601675,242573.95640219047,722.6713503975445,False,247523.37805887824,904.8749342401934,False,250594.503561886,1230.3548852104605,False,253283.37759812103,1759.7524969586293,False,250725.7470854471,2433.454177684024,False,1.6317615899266733,38.92975717774713,237303.68956090137,544.9779099193497,0.0,0.0086710542012686,False,412823.15625,1509.163818359375,False,417945.2248535156,2052.004101605992,False,418164.11474609375,4058.5509219347614,False,False,2.72147614937936,64.9276256497309,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500126,60811.043985125616,60811.04381150869,i,1.34841987925317,42.1788033579387,314.733928559014,23.41400146484375,30.0010056495667,62.6845216369431,150.008579191302,2.14657537822305,-1,i,20250515,i_39,0.2880946969253574,150.4231739156672,2.1136033313310367,745262192428318756,0,2173.1705447564173,58.78500197903535,0.0066623357,0.008180858,150.4231739156672,2.1136033313310367,4.3806023e-07,3.8946843e-07,246102.65718399003,1100.9782711403734,241035.70089473075,723.5058733935924,False,245106.35141831968,905.9143888048278,False,247151.3169580589,1231.7201139443148,False,247844.93055613365,1762.7290795081674,False,247357.65086493173,2436.839359748075,False,1.5763036106332635,38.29949447249906,241105.34234338903,557.8995052776907,0.0,0.0014214000209188,False,410037.8125,1515.501953125,False,413458.8303222656,2060.5415494599424,False,413804.00580763817,4076.582572026812,False,False,2.6369944336399858,64.07113011346304,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500127,60811.04445870916,60811.04428509153,i,1.34727578035436,42.1246010957898,314.818484430227,23.204753875732422,30.0011277198792,61.90898188234289,150.257475514334,2.13893030476254,-1,i,20250515,i_39,0.2885708412883538,150.4231740658523,2.113603272458925,745262192542613655,0,97.25728063128652,372.0061072407813,0.007937949,0.008808391,150.4231740658523,2.113603272458925,4.7905775e-07,4.5230846e-07,244024.0726873821,1283.800912870629,238869.6288154886,826.978940972062,False,243034.7132904445,1047.8274914386575,False,245836.5280387629,1435.7347074160753,False,244583.34462216595,2067.838878430224,False,240319.8967922369,2866.199129654261,False,-1.2352478714457245,45.11797126746861,239132.9362856006,612.3536484531455,0.0,0.0013282468728513,False,370748.0625,1598.454833984375,False,375022.21484375,2190.2050691926515,False,366606.6254882813,4372.370348545941,False,False,-1.884363549738873,68.82720663592681,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500128,60811.0449378077,60811.0447641909,i,1.35398666744178,42.4388014264473,314.484956234345,22.913116455078125,30.000983953476,60.8001529111951,150.059933281567,2.24826985799499,-1,i,20250515,i_39,0.28843191661479,150.42317395236725,2.113603243210009,745262192676307861,0,828.5262418623116,2470.2765373016514,0.010896614,0.011786322,150.42317395236725,2.113603243210009,6.43339e-07,6.17641e-07,247635.5443939511,1564.134837894744,241360.9796631625,986.6324402428334,False,249394.98443306805,1264.62197444558,False,256113.17780517985,1752.817568802103,False,260727.32783160653,2533.4663855466424,False,262586.3414142172,3520.033494694491,False,2.5789533849214847,56.7922979245021,243642.5437781068,730.6059987500284,0.0,0.005393531453434,False,331489.4375,1680.9031982421875,False,340419.08837890625,2329.8003014902843,False,349023.0519609452,4678.738531129495,False,False,3.427878908029037,75.48687050030912,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500129,60811.04541385244,60811.04524023525,i,1.35846090575357,42.6456832294959,314.264557374484,23.265914916992188,30.0010495185852,59.7800649619012,149.986389229621,2.31879454970335,-1,i,20250515,i_39,0.2824456057089272,150.42317346651666,2.113604919831661,745262192806856100,0,3244.4597916270923,2872.715269194613,0.00885863,0.008841149,150.42317346651666,2.113604919831661,4.9140976e-07,4.9201645e-07,245393.84375415093,1168.3242291283066,239188.8153609048,759.0813055553912,False,245089.77862731245,956.2768038120468,False,248513.1989174145,1307.053706451739,False,249299.09401602988,1874.090148036954,False,247957.0075807157,2593.591929656019,False,0.4624265060730321,40.60309747712055,239133.5315166983,589.718028087098,0.0,0.011320464350416,False,399200.09375,1557.5753173828125,False,404776.130859375,2128.9176769188743,False,403870.2112612724,4224.419913660761,False,False,0.7531962597981137,66.13397102967,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500130,60811.04589065211,60811.04571703529,i,1.35276030118439,42.3819314943826,314.042629103233,23.07907485961914,30.0009868144989,58.7798426466038,150.205132907785,2.0191049154497,-1,i,20250515,i_39,0.2877807116844735,150.42317384623817,2.1136033899130986,745262192945267576,0,1332.4325758051034,2193.200992216526,0.008563681,0.011513936,150.42317384623817,2.1136033899130986,5.998492e-07,5.2523967e-07,244981.1215361378,1379.6043974312026,239699.63612958163,881.1713412338289,False,246518.7904012928,1122.3000330715904,False,251786.87419502783,1548.0337459315026,False,257997.47650596176,2228.1755959895886,False,260436.8421946107,3094.3813246935915,False,2.960940082189643,48.45830533231097,241007.05003385508,662.8100970748394,0.0,0.0060229436387477,False,358765.25,1633.3126220703125,False,366432.0302734375,2252.8940409105603,False,379020.5551757813,4503.334158592422,False,False,4.3091336246318726,70.5226404803571,False,False
COSMOS 1162157,150.42312951386,2.11366992991,2025051500131,60811.046363020694,60811.04618940348,i,1.35864145819753,42.6538944636557,313.824115226244,23.294015884399414,30.0010547637939,57.755673851424106,150.090348375279,2.13982313283965,-1,i,20250515,i_39,0.2843455695482588,150.42317371350632,2.113604449683992,745262193078961602,0,2534.964174292686,2751.447332524582,0.007592622,0.008626899,150.42317371350632,2.113604449683992,4.6364318e-07,4.3907497e-07,244541.4789313941,1131.8662585667444,238133.2303293107,738.6710210702944,False,243728.92577988445,928.3754954005226,False,246934.77584807167,1265.6833995137229,False,246846.17549779933,1809.9192928748275,False,241870.75551804097,2506.0015836582884,False,0.0809212392445823,39.20237589589174,237838.43362491907,571.8665333594049,0.0,0.0036381614793544,False,402093.21875,1531.5928955078125,False,407382.0886230469,2088.0685802904304,False,399027.6915082932,4134.290748385689,False,False,0.1335002870462671,64.67434858701324,False,False
