simbad_id,target_ra,target_dec,visit,detector,band,day_obs,physical_filter,sep_arcsec,src_ra,src_dec,sourceId,parentSourceId,x,y,xErr,yErr,ra,dec,raErr,decErr,calibFlux,calibFluxErr,ap09Flux,ap09FluxErr,ap09Flux_flag,ap12Flux,ap12FluxErr,ap12Flux_flag,ap17Flux,ap17FluxErr,ap17Flux_flag,ap25Flux,ap25FluxErr,ap25Flux_flag,ap35Flux,ap35FluxErr,ap35Flux_flag,sky,skyErr,psfFlux,psfFluxErr,extendedness,sizeExtendedness,apFlux_12_0_flag,apFlux_12_0_instFlux,apFlux_12_0_instFluxErr,apFlux_17_0_flag,apFlux_17_0_instFlux,apFlux_17_0_instFluxErr,apFlux_35_0_flag,apFlux_35_0_instFlux,apFlux_35_0_instFluxErr,extendedness_flag,sizeExtendedness_flag,localBackground_instFlux,localBackground_instFluxErr,localBackground_flag,sky_source
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071100809,-1,g,20250711,g_6,0.2225009871483916,52.89533784847328,-27.97032689262869,745512972727615695,0,32.0,3979.0,,,52.89533784847328,-27.97032689262869,,,25182.767670999245,1887.5537069887864,21878.47156392987,1073.0763748406264,True,24108.67081566481,1432.0375722260258,True,27166.66009682757,2035.14665670853,True,,,True,,,True,-0.1966504041344386,66.18570021131707,3067.026679671614,383.96132232757856,,,True,41650.41796875,2474.004638671875,True,46933.435546875,3515.9428542422124,True,,,True,True,-0.3397355079650879,114.34317961505272,True,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071100811,-1,g,20250711,g_6,0.5614629982454409,52.895226646632345,-27.97018146595771,745512972996051169,0,22.52643588155315,3988.324688423915,7.641199,5.139888,52.895226646632345,-27.97018146595771,0.00041179048,0.00030388907,,,15477.301887287536,1013.8671661958524,True,16243.714445418407,1352.2167903420618,True,,,True,,,True,,,True,-0.297856424556993,61.801932179106686,6823.780451667563,581.9410534973171,,,True,29589.4375,2463.188720703125,True,,,True,,,True,True,-0.5425731958054987,112.57797074293572,True,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200713,-1,r,20250712,r_57,0.2862131938180473,52.895319259037535,-27.970398532155247,745517357888701287,745517357888701007,3759.2331291926407,3687.2587388591182,0.095136076,0.11573498,52.895319259037535,-27.970398532155247,5.3924336e-06,6.3450943e-06,52162.60625820967,1325.718128218971,47530.31205951999,780.6889827972144,False,51546.531697898616,1035.1274188610416,False,53648.43226385716,1471.5411746099394,False,54804.87885207775,2154.6257846948065,False,57982.43324619045,3008.867755167361,False,0.8278950963897563,47.537778202300096,52526.3541443522,722.7487201366854,0.0,0.0270249881841189,False,96347.4609375,1934.7935791015625,False,100276.198255077,2750.5100958021176,False,108377.0340745598,5623.982040268071,False,False,1.5474482536913658,88.85455679626968,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200714,-1,r,20250712,r_57,0.2686356092658266,52.89531891403001,-27.97039273928334,745517358022919114,745517358022918839,3670.935094680119,3753.9608619441774,0.06062252,0.05551103,52.89531891403001,-27.97039273928334,3.347889e-06,3.109345e-06,54202.07792204007,1302.640922798542,51989.09221519722,776.3572766897008,False,54297.998075447686,1027.3440786448598,False,55846.41553056061,1450.6426040647823,False,57198.56747221466,2131.7201892471558,False,58942.28844474096,2983.824387414329,False,1.0449127602935653,47.114710892212095,55544.89667345075,638.9164042133606,0.0,0.0009980851211602,False,102186.9609375,1933.4261474609373,False,105101.02922010422,2730.059382849889,False,110927.35534191132,5615.454656309702,False,False,1.966489800799778,88.66826203857954,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200735,-1,z,20250712,z_20,0.2466798392763008,52.895317938365785,-27.970385645617284,745517360841491971,745517360841491490,3741.7118541277855,3603.116903953927,0.042431254,0.04804603,52.895317938365785,-27.970385645617284,2.3829296e-06,2.6469183e-06,81767.14277746141,2017.4391861581469,78531.93815844803,1203.9747348867838,False,83322.44245660823,1594.289058076414,False,88578.38473902499,2262.363657232475,False,90151.87317884188,3319.2133145260746,False,99801.18629816057,4638.15000399113,False,3.285855035730042,74.15703196497243,80520.0187200051,823.2887759815416,0.0,0.005170193305629,False,98391.4453125,1882.618896484375,False,104597.9335334301,2671.5159024952773,False,117850.39749515057,5476.967177318647,False,False,3.880107405891274,87.56845502841145,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200736,-1,z,20250712,z_20,0.2697585953790644,52.89532291566241,-27.970390325647152,745517360975709722,745517360975709223,3738.671221566913,3599.7213820398465,0.04670698,0.044821814,52.89532291566241,-27.970390325647152,2.5880518e-06,2.4980397e-06,82360.86749611927,2027.684362006099,79426.45557880927,1209.1548938838748,False,84178.63878063798,1601.603588554179,False,87289.69404017218,2273.6776679896866,False,91779.0462234532,3336.4387993048363,False,96556.9299422978,4660.370497782575,False,3.301396340058456,74.69394606335017,82372.48899453442,850.1832569606964,0.0,0.0018927411286651,False,98814.640625,1880.07177734375,False,102466.60995936394,2668.998274549982,False,113345.1249665022,5470.661471704156,False,False,3.8754047063374735,87.68085994294742,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200737,-1,z,20250712,z_20,0.2524236158166823,52.89531571996976,-27.97038922565553,745517361109927478,745517361109926966,3736.2227290777614,3595.1153495780204,0.042196307,0.040671118,52.89531571996976,-27.97038922565553,2.338906e-06,2.2660117e-06,82586.6483115121,2024.7668888823705,81011.87363094864,1207.4207948414987,False,85046.85187057967,1597.939011199103,False,89596.91098050901,2266.465472303121,False,93123.10469045187,3327.04283908353,False,97582.3081662705,4645.931125775889,False,2.7239922642987326,74.34551349626884,82701.405508603,818.2323519899464,0.0,0.0089764217542913,False,99757.1953125,1874.33056640625,False,105094.2668833956,2658.4903946079357,False,114460.87845321745,5449.526332000247,False,False,3.1951544632469844,87.20487292982317,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200738,-1,z,20250712,z_20,0.2398278836926958,52.89531281593093,-27.970386771028544,745517361244145059,745517361244144576,3733.7041035296193,3589.9037814947437,0.057277303,0.053067606,52.89531281593093,-27.970386771028544,3.1662007e-06,2.966018e-06,85037.83111770538,2045.3265579150936,81565.50872125513,1213.616352531691,False,86643.65009908329,1606.2548654197865,False,91397.48595886536,2280.2181424731184,False,96810.3483328007,3340.3317037585225,False,97728.61671776726,4669.034979562546,False,2.687895927337113,73.89262505336578,83493.95384463326,911.1360905562034,0.0,0.0591624968938998,False,100601.484375,1865.0140380859373,False,106121.138076365,2647.549238395117,False,113472.18055194616,5421.191847361467,False,False,3.120901760560659,85.79633656053187,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071200739,-1,z,20250712,z_20,0.2738047002559004,52.89532103569597,-27.970393115311715,745517361378362930,745517361378362424,3729.988677415233,3587.147142288489,0.04081248,0.038973138,52.89532103569597,-27.970393115311715,2.260501e-06,2.1728267e-06,83575.12215291707,1977.6190672512244,80752.28850734711,1187.9948659964414,False,83084.96473456499,1571.5993235841906,False,84594.02163634369,2222.2333320999646,False,84230.3723569736,3268.1346621641383,False,92908.99129163768,4567.318468491222,False,2.985234732684812,73.564572092532,82662.24446046524,783.478136743773,0.0,0.0069812890904665,False,98472.84375,1862.6697998046875,False,100261.38786232471,2633.805483182497,False,110116.34429478644,5413.215728514568,False,False,3.538119734754481,87.18921210770907,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071900574,-1,i,20250719,i_39,0.2508223021237198,52.89531463523901,-27.970389379325155,745548125558015991,745548125558015269,3055.237116751938,3453.309638543966,0.029098444,0.03026886,52.89531463523901,-27.970389379325155,1.6819359e-06,1.6200073e-06,73528.78412710385,931.9163817366292,69810.14798541725,573.2737542788785,False,73668.96777870401,745.6335401291292,False,74862.33365016723,1043.8343106699404,False,76643.44217233041,1523.7774025287515,False,78879.71748424489,2119.6949929931043,False,2.344929594665952,33.46074169867536,71614.10382818335,445.120245373629,0.0,0.0069905124400997,False,117786.78125,1192.1678466796875,False,119694.81293676794,1668.950812253226,False,126118.0699081868,3389.107489688127,False,False,3.7492273550412514,53.499230161114696,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071900575,-1,g,20250719,g_6,0.3084563028091758,52.89533724370749,-27.97039325111468,745548125692233366,745548125692232777,3046.7745244627536,3437.725303146892,0.045986395,0.05381718,52.89533724370749,-27.97039325111468,2.9846653e-06,2.5716809e-06,23550.019905070225,384.0581222821782,22205.39404861856,240.5684281980505,False,23587.382293339087,308.23730613690736,False,24248.240800327763,426.3994679570754,False,25158.873208860838,615.422574078099,False,25015.74489036492,852.942382539882,False,0.0675699538880154,13.329455336966864,23600.44430254068,214.0649015852064,0.0,0.0046166049599043,False,44861.95703125,586.2510986328125,False,46118.87505528331,810.9892980807839,False,47578.62735337019,1622.2514240777732,False,False,0.1285144883916905,25.351921003367988,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071900576,-1,g,20250719,g_6,0.2360330336468949,52.89531559762853,-27.97038351841696,745548125826451084,745548125826450524,3046.692600410663,3436.7275938580697,0.047334626,0.058208045,52.89531559762853,-27.97038351841696,3.2248618e-06,2.6529406e-06,24343.655256982634,384.0238690990991,22015.874812861413,240.2343605028087,False,23876.06019984791,308.16050018471134,False,24190.44435798356,425.6275742798656,False,24510.15351917579,615.3097606375053,False,25980.8947682644,853.6918483091297,False,0.0761805240615734,13.411477235290274,23514.27942549384,216.89445740928588,0.0,0.003079628613681,False,45462.375,586.7680053710938,False,46060.9934643358,810.4369075252567,False,49470.187748894095,1625.5135318564824,False,False,0.1450552362322254,25.53677626338928,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071900577,-1,g,20250719,g_6,0.2727135257995449,52.89532408855112,-27.97039052193045,745548125960668844,745548125960668252,3045.723233360491,3437.0176643643063,0.046334755,0.052610155,52.89532408855112,-27.97039052193045,2.9198306e-06,2.588671e-06,23484.853893883963,382.5248682048874,21816.01452913448,239.2531104504328,False,23264.609441717424,306.69868658765625,False,23923.585998921037,423.4834404436943,False,24570.91626748876,611.970382988402,False,24741.14042699817,848.8631096998229,False,0.2063200707235879,13.495930821004272,23294.494927301963,213.85799736610065,0.0,0.0042607162034173,False,44498.078125,586.6207275390625,False,45758.49861039221,809.9942216831897,False,47322.23003271222,1623.6153487760732,False,False,0.3946271545548026,25.813585461089545,False,False
[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,2025071900578,-1,g,20250719,g_6,0.2593023491843595,52.895322466497205,-27.97038682596662,745548126094886694,745548126094886088,3042.855430735198,3433.928313981014,0.038744546,0.04622074,52.895322466497205,-27.97038682596662,2.5601792e-06,2.168506e-06,23765.56411138296,378.0061753664875,22311.45358883932,238.07217142298884,False,23798.662754602192,304.83633153851474,False,24155.456426747707,420.48996949033966,False,24630.713046867204,608.184939152002,False,25323.251687266493,843.3509206504655,False,0.3248953187070189,13.356906356874257,24017.436908733813,206.94826737545176,0.0,0.0205643653823186,False,45919.6484375,588.183349609375,False,46608.08375668526,811.3376692460406,False,48861.3510248065,1627.250160441154,False,False,0.6268872737872959,25.772223021298373,False,False
