simbad_id,ra_deg,dec_deg,coo_err_maj,coo_err_min,coo_err_angle,coo_wavelength,coo_bibcode,V_mag,B_mag,R_mag,I_mag,spectral_type,mesvar.bibcode,mesvar.epoch,mesvar.epoch_prec,mesvar.lowvmax,mesvar.magtyp,mesvar.mespos,mesvar.period,mesvar.period_prec,mesvar.raisingtime,mesvar.raisingtime_prec,mesvar.r_epoch,mesvar.r_period,mesvar.r_raisingtime,mesvar.r_vmax,mesvar.r_vmin,mesvar.upperiod,mesvar.uppvmin,mesvar.vartyp,mesvar.vmax,mesvar.vmax_prec,mesvar.vmin,mesvar.vmin_prec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,simbad_otype,field,stable
[GGH2002] EIS J033324.39-274013.1,53.3515721066,-27.670312286289995,0.1127,0.1926,90,O,2020yCat.1350....0G,19.700000762939453,20.219999313354492,,,,,,,,,,,,,,,,,,,,,,,,,,0.0228,0.893,-2.245,*,ECDFS,True
[GGH2002] EIS J033338.87-274016.9,53.41195389269,-27.67135576914,0.082,0.1331,90,O,2020yCat.1350....0G,19.290000915527344,19.889999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,0.3126,1.911,-4.267,*,ECDFS,True
[GGH2002] EIS J033340.17-273646.2,53.41734176922,-27.61282775511,0.0656,0.1069,90,O,2020yCat.1350....0G,18.690000534057617,19.059999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,,12.349,-1.57,*,ECDFS,True
[WDK2001] 16559,52.92452078636,-27.938203617470002,0.0596,0.1044,90,O,2020yCat.1350....0G,18.610000610351562,19.079999923706055,18.450000762939453,,,,,,,,,,,,,,,,,,,,,,,,,0.2099,10.998,-6.967,*,ECDFS,True
2MASS J03315978-2740487,52.99908333333333,-27.680194444444446,190.0,180.0,80,I,2003yCat.2246....0C,19.700000762939453,20.75,18.920000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,ECDFS,True
[WDK2001] 51022,52.98688045853,-27.664301481379997,0.0635,0.1066,90,O,2020yCat.1350....0G,19.0,19.700000762939453,18.5,,,,,,,,,,,,,,,,,,,,,,,,,0.6901,5.6,1.484,*,ECDFS,True
2MASS J03332194-2804129,53.34152796581,-28.0702412314,0.0868,0.1389,90,O,2020yCat.1350....0G,19.68000030517578,20.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,0.7602,3.109,0.753,*,ECDFS,True
2MASS J03331152-2758569,53.29800052801999,-27.982487996670002,0.0645,0.1022,90,O,2020yCat.1350....0G,19.0,20.200000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,2.8474,3.851,10.352,*,ECDFS,True
2MASS J03322998-2752305,53.12492236125999,-27.87514513868,0.051,0.0908,90,O,2020yCat.1350....0G,18.459999084472656,19.040000915527344,,,,,,,,,,,,,,,,,,,,,,,,,,0.4003,1.82,5.196,*,ECDFS,True
2MASS J03330935-2807257,53.28899919136,-28.12383708928,0.0274,0.0441,90,O,2020yCat.1350....0G,17.1299991607666,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5001,34.951,-2.255,*,ECDFS,True
[WDK2001] 12009,53.04768439075999,-27.97537989875,0.1138,0.2056,90,O,2020yCat.1350....0G,19.610000610351562,20.18000030517578,19.329999923706055,18.94499969482422,,,,,,,,,,,,,,,,,,,,,,,,0.6855,8.966,-1.685,*,ECDFS,True
[WDK2001] 15934,53.14790481379,-27.944016160940002,0.2127,0.378,90,O,2020yCat.1350....0G,19.1200008392334,20.190000534057617,18.309999465942383,,,,,,,,,,,,,,,,,,,,,,,,,3.8681,11.748,16.226,*,ECDFS,True
[MBR2003] CDFS-H 3609,52.922395699439996,-27.91304962869,0.0711,0.1293,90,O,2020yCat.1350....0G,18.75,19.18000030517578,18.59000015258789,,,,,,,,,,,,,,,,,,,,,,,,,0.3135,6.334,-4.745,*,ECDFS,True
[WDK2001] 29349,52.91113455568,-27.833464324020003,0.0653,0.1164,90,O,2020yCat.1350....0G,18.700000762939453,18.989999771118164,18.690000534057617,18.540000915527344,,,,,,,,,,,,,,,,,,,,,,,,0.0877,4.795,-2.379,*,ECDFS,True
[WDK2001] 36398,52.850320452599995,-27.77654312336,0.1071,0.191,90,O,2020yCat.1350....0G,19.389999389648438,19.700000762939453,19.40999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,3.595,-2.267,*,ECDFS,True
[WDK2001] 54049,53.09682494236,-27.639868154120002,0.0614,0.1052,90,O,2020yCat.1350....0G,19.290000915527344,20.3799991607666,18.489999771118164,,,,,,,,,,,,,,,,,,,,,,,,,1.55,-5.805,2.166,*,ECDFS,True
[WDK2001] 57036,53.26911099244,-27.616483841470004,0.0468,0.0766,90,O,2020yCat.1350....0G,19.079999923706055,20.18000030517578,18.31999969482422,,,,,,,,,,,,,,,,,,,,,,,,,2.4553,-3.769,-1.347,*,ECDFS,True
2MASS J03323443-2759437,53.14349049227,-27.99558123321,0.0458,0.0803,90,O,2020yCat.1350....0G,18.360000610351562,19.100000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,0.3859,3.515,6.801,*,ECDFS,True
[GGH2002] EIS J033153.94-280319.9,52.97474123911,-28.05549459884,0.1263,0.2295,90,O,2020yCat.1350....0G,19.950000762939453,20.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,0.1385,3.377,0.082,*,ECDFS,True
[MBR2003] CDFS-H 3482,53.39110498172,-27.809979923299995,0.0487,0.08,90,O,2020yCat.1350....0G,18.350000381469727,18.770000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,0.1112,3.05,-2.538,*,ECDFS,True
[GGH2002] EIS J033125.60-280359.5,52.85661880371,-28.066556688660004,0.0691,0.1221,90,O,2020yCat.1350....0G,19.09000015258789,19.729999542236328,,,,,,,,,,,,,,,,,,,,,,,,,,0.5082,-2.348,-3.726,*,ECDFS,True
[GGH2002] EIS J033116.29-274754.1,52.81786866444,-27.798345590209998,0.089,0.1626,90,O,2020yCat.1350....0G,19.1200008392334,19.440000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,2.729,-1.85,*,ECDFS,True
[GGH2002] EIS J033127.42-275128.6,52.86425754026,-27.857971493699992,0.0468,0.0823,90,O,2020yCat.1350....0G,18.0,18.34000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,0.2167,2.523,2.366,*,ECDFS,True
[GGH2002] EIS J033126.63-280255.9,52.8609451181,-28.048879738589996,0.0873,0.1538,90,O,2020yCat.1350....0G,19.1299991607666,19.420000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,3.589,-3.182,*,ECDFS,True
[MBR2003] CDFS-H  143,52.86963027703,-27.586379408679996,0.0602,0.0988,90,O,2020yCat.1350....0G,18.65999984741211,19.239999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,0.5646,7.712,4.174,*,ECDFS,True
2MASS J03313900-2758166,52.9125433581,-27.97126653803999,0.0251,0.0431,90,O,2020yCat.1350....0G,17.360000610351562,18.06999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,1.1266,9.956,2.413,*,ECDFS,True
[MBR2003] CDFS-H 1777,52.93737343682,-27.780157917009998,0.0827,0.1489,90,O,2020yCat.1350....0G,19.540000915527344,20.34000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,0.3702,-2.553,-0.21,*,ECDFS,True
[GGH2002] EIS J033141.33-273257.3,52.922211665190005,-27.549273954580002,0.0511,0.0839,90,O,2020yCat.1350....0G,18.34000015258789,18.889999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,0.3014,3.278,0.012,*,ECDFS,True
2MASS J03314908-2756543,52.954509011499994,-27.948369326329995,0.029,0.0496,90,O,2020yCat.1350....0G,17.280000686645508,17.6299991607666,,,,,,,,,,,,,,,,,,,,,,,,,,0.0871,12.8,-0.491,*,ECDFS,True
2MASS J03315646-2740462,52.98514537368,-27.679458521639994,0.1017,0.1819,90,O,2020yCat.1350....0G,19.889999389648438,20.969999313354492,18.75,,,,,,,,,,,,,,,,,,,,,,,,,0.7629,0.249,6.106,*,ECDFS,True
[GGH2002] EIS J033154.90-273421.4,52.97872013133,-27.57262596957,0.1001,0.1717,90,O,2020yCat.1350....0G,19.40999984741211,19.979999542236328,,,,,,,,,,,,,,,,,,,,,,,,,,0.1088,4.083,0.78,*,ECDFS,True
GOODS J033157.89-274143.7,52.99129078568,-27.695580086270002,0.1201,0.2107,90,O,2020yCat.1350....0G,19.790000915527344,20.261999130249023,19.5939998626709,,,,,,,,,,,,,,,,,,,,,,,,,0.1693,5.143,-9.685,*,ECDFS,True
VCDFS  16203,53.00778746184,-27.90278484715,0.7728,1.468,90,O,2020yCat.1350....0G,19.010000228881836,19.37299919128418,18.847999572753906,18.554000854492188,,,,,,,,,,,,,,,,,,,,,,,,,,,*,ECDFS,True
EIS-DEEP CDFS-3 J 1  476,53.04199137449,-27.818774929110003,0.0807,0.1455,90,O,2020yCat.1350....0G,19.170000076293945,19.520000457763672,18.860000610351562,,,,,,,,,,,,,,,,,,,,,,,,,,5.445,-1.824,*,ECDFS,True
2MASS J03321598-2753505,53.06663957266,-27.897323709050003,0.045,0.0807,90,O,2020yCat.1350....0G,18.6200008392334,19.440000534057617,17.920000076293945,,,,,,,,,,,,,,,,,,,,,,,,,0.6538,12.24,11.865,*,ECDFS,True
2MASS J03322080-2735503,53.08670359136,-27.59735879248,0.0277,0.0479,90,O,2020yCat.1350....0G,17.469999313354492,18.260000228881836,,,,,,,,,,,,,,,,,,,,,,,,,,0.9679,8.193,-5.388,*,ECDFS,True
[SBH2004] 12596,53.13186146022999,-27.66356114092,0.1009,0.1789,90,O,2020yCat.1350....0G,19.469999313354492,19.829999923706055,19.209999084472656,,,,,,,,,,,,,,,,,,,,,,,,,0.3837,6.032,-1.324,*,ECDFS,True
VCDFS  34451,53.206878132049994,-27.69305128654,0.0841,0.1519,90,O,2020yCat.1350....0G,19.139999389648438,19.5,18.8799991607666,18.937999725341797,,,,,,,,,,,,,,,,,,,,,,,,0.0379,3.424,0.938,*,ECDFS,True
2MASS J03325451-2746161,53.22718569313,-27.771179761109998,0.0606,0.1023,90,O,2020yCat.1350....0G,19.270000457763672,20.209999084472656,18.360000610351562,,,,,,,,,,,,,,,,,,,,,,,,,1.1544,13.691,-6.139,*,ECDFS,True
[GGH2002] EIS J033300.97-274407.5,53.25402209768999,-27.73536500612,0.0444,0.0747,90,O,2020yCat.1350....0G,18.260000228881836,18.93000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,0.5812,1.252,4.555,*,ECDFS,True
[GGH2002] EIS J033316.08-280357.3,53.31701032171,-28.065888720780002,0.0723,0.1141,90,O,2020yCat.1350....0G,18.760000228881836,19.1299991607666,,,,,,,,,,,,,,,,,,,,,,,,,,,5.982,-5.425,*,ECDFS,True
[MBR2003] CDFS-H 2564,53.34890180334,-27.78196860894,0.0699,0.1158,90,O,2020yCat.1350....0G,18.84000015258789,19.190000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,4.675,-7.247,*,ECDFS,True
2MASS J03332552-2801594,53.35639238694,-28.03320176588,0.0346,0.0538,90,O,2020yCat.1350....0G,18.020000457763672,18.959999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,1.0621,11.54,-5.099,*,ECDFS,True
[MBR2003] CDFS-H 4802,53.38249569687,-28.01998833428,0.0528,0.081,90,O,2020yCat.1350....0G,18.34000015258789,18.84000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,0.0378,0.88,-0.568,*,ECDFS,True
2MASS J03333895-2734322,53.4123523187278,-27.5754238859648,0.3067,0.4405,90,O,2018yCat.1345....0G,17.729999542236328,18.290000915527344,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.328,-12.547,*,ECDFS,True
[GGH2002] EIS J033343.05-274326.0,53.429376947710004,-27.72390566249,0.1131,0.1988,90,O,2020yCat.1350....0G,19.75,20.299999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,3.923,-1.35,*,ECDFS,True
2MASS J03320819-2750135,53.03420402983,-27.837189376,0.0824,0.1509,90,O,2020yCat.1350....0G,19.8799991607666,20.889999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,0.8209,3.139,-0.668,*,ECDFS,True
2MASS J03330908-2750479,53.28784926485,-27.84665252104,0.0595,0.1001,90,O,2020yCat.1350....0G,18.100000381469727,19.209999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,2.7765,18.688,9.258,*,ECDFS,True
2MASS J03314975-2802246,52.95733189924,-28.040120510260003,0.0415,0.0729,90,O,2020yCat.1350....0G,18.469999313354492,19.31999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,1.0166,15.495,13.908,*,ECDFS,True
2MASS J03312364-2758502,52.84841018076,-27.98060045607,0.0998,0.1817,90,O,2020yCat.1350....0G,19.950000762939453,20.8700008392334,,,,,,,,,,,,,,,,,,,,,,,,,,0.3961,12.615,1.129,*,ECDFS,True
2MASS J03324170-2736568,53.17380687509,-27.61587880035,0.054,0.0941,90,O,2020yCat.1350....0G,18.760000228881836,19.549999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,0.7582,0.446,5.621,*,ECDFS,True
2MASS J03311997-2748047,52.83320500440999,-27.80133472252,0.0538,0.0962,90,O,2020yCat.1350....0G,19.1299991607666,20.270000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,2.3784,6.553,0.35,*,ECDFS,True
2MASS J03333981-2757427,53.41593623151,-27.96190175124,0.046,0.0742,90,O,2020yCat.1350....0G,18.25,18.8799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,0.4066,-1.257,-0.481,*,ECDFS,True
2MASS J03313431-2801371,52.89293996164001,-28.02697454506,0.0319,0.0553,90,O,2020yCat.1350....0G,17.649999618530273,18.219999313354492,,,,,,,,,,,,,,,,,,,,,,,,,,0.5086,5.355,1.247,*,ECDFS,True
2MASS J03321314-2738547,53.05479291417001,-27.64858585752,0.0219,0.0366,90,O,2020yCat.1350....0G,17.18000030517578,17.959999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,1.4104,30.711,-35.807,*,ECDFS,True
2MASS J03330695-2740253,53.27896819338001,-27.67372145123,0.0292,0.047,90,O,2020yCat.1350....0G,17.93000030517578,18.860000610351562,,,,,,,,,,,,,,,,,,,,,,,,,,1.4027,14.292,3.986,*,ECDFS,True
2MASS J03312467-2743332,52.85274362836,-27.725938754619996,0.0675,0.1172,90,O,2020yCat.1350....0G,19.360000610351562,20.309999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,0.6822,18.958,-6.847,*,ECDFS,True
2MASS J03311681-2739201,52.82009273371,-27.655500717059997,0.0677,0.1137,90,O,2020yCat.1350....0G,19.389999389648438,20.389999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,1.3589,16.919,3.742,*,ECDFS,True
2MASS J03320813-2741403,53.03388316771999,-27.69464529837,0.0413,0.0717,90,O,2020yCat.1350....0G,18.38800048828125,19.223899841308594,,18.08060073852539,,,,,,,,,,,,,,,,,,,,,,,,0.3897,6.653,-4.14,*,ECDFS,True
2MASS J03332882-2803512,53.37011469779999,-28.06427917455,0.0326,0.0531,90,O,2020yCat.1350....0G,17.75,18.559999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,0.838,9.714,-4.709,*,ECDFS,True
2MASS J03331437-2801591,53.309867826250006,-28.03315128895,0.0395,0.0622,90,O,2020yCat.1350....0G,17.729999542236328,18.149999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,0.2133,12.416,-7.63,*,ECDFS,True
2MASS J03322723-2756520,53.113458732219996,-27.94771809804,0.0436,0.0769,90,O,2020yCat.1350....0G,17.920000076293945,18.229999542236328,,,,,,,,,,,,,,,,,,,,,,,,,,0.252,6.775,-5.112,*,ECDFS,True
2MASS J03313649-2753563,52.90204444071,-27.898989932109995,0.0671,0.1174,90,O,2020yCat.1350....0G,19.770000457763672,20.81999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,1.4408,3.34,-8.239,*,ECDFS,True
2MASS J03315295-2750182,52.97070014645,-27.838358341340005,0.0364,0.0643,90,O,2020yCat.1350....0G,17.850000381469727,18.270000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,0.3825,1.679,-0.119,*,ECDFS,True
2MASS J03331592-2749293,53.31638100161,-27.82483750409,0.0459,0.0776,90,O,2020yCat.1350....0G,19.290000915527344,20.450000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,3.8308,32.593,-9.596,*,ECDFS,True
2MASS J03312134-2740507,52.83903619647,-27.68090629381,0.0836,0.1473,90,O,2020yCat.1350....0G,19.780000686645508,20.809999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,1.2191,5.057,-0.347,*,ECDFS,True
2MASS J03313589-2736108,52.89952397538,-27.603056210800002,0.0541,0.0906,90,O,2020yCat.1350....0G,19.440000534057617,20.56999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,2.4755,14.01,5.613,*,ECDFS,True
2MASS J03330191-2741257,53.257958333333335,-27.6905,90.0,70.0,88,I,2003yCat.2246....0C,18.600000381469727,19.690000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,ECDFS,True
2MASS J03311822-2800566,52.82599719812999,-28.01566467437,0.0365,0.064,90,O,2020yCat.1350....0G,17.829999923706055,18.31999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,0.2572,5.36,5.72,*,ECDFS,True
2MASS J03323186-2741059,53.13280362957,-27.684980877219996,0.0275,0.0474,90,O,2020yCat.1350....0G,17.464000701904297,18.600000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,0.7049,2.046,5.125,*,ECDFS,True
2MASS J03331629-2747014,53.31790957935,-27.78376906518,0.0242,0.0401,90,O,2020yCat.1350....0G,17.290000915527344,17.8799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,0.8254,5.969,0.511,*,ECDFS,True
2MASS J03332231-2741253,53.3429965355,-27.690373478049995,0.0254,0.0427,90,O,2020yCat.1350....0G,17.43000030517578,18.190000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,0.9407,5.472,9.451,*,ECDFS,True
2MASS J03333926-2735357,53.4135830627,-27.59322324775,0.0493,0.0789,90,O,2020yCat.1350....0G,18.3799991607666,18.950000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,0.4592,9.062,2.932,*,ECDFS,True
2MASS J03323103-2733029,53.12928440785,-27.55084297892,0.0422,0.0719,90,O,2020yCat.1350....0G,18.780000686645508,19.860000610351562,,,,,,,,,,,,,,,,,,,,,,,,,,2.8692,-13.948,-4.603,*,ECDFS,True
2MASS J03330534-2800281,53.272342683439994,-28.00784671083,0.0741,0.1142,90,O,2020yCat.1350....0G,19.65999984741211,20.770000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,1.3277,22.499,10.599,*,ECDFS,True
2MASS J03330482-2758422,53.27009315454,-27.978433384310005,0.0552,0.0938,90,O,2020yCat.1350....0G,19.209999084472656,20.239999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,1.3686,23.431,-2.795,*,ECDFS,True
2MASS J03331839-2756099,53.32666428393001,-27.93612958232,0.0352,0.0604,90,O,2020yCat.1350....0G,18.43000030517578,19.450000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,1.665,5.257,2.575,*,ECDFS,True
2MASS J03315738-2801493,52.98916277189,-28.030383113719996,0.03,0.0531,90,O,2020yCat.1350....0G,17.440000534057617,17.950000762939453,,,,,,,,,,,,,,,,,,,,,,,,,,0.5499,1.019,-2.848,*,ECDFS,True
2MASS J03333224-2749238,53.38436935519,-27.823292718850002,0.079,0.1235,90,O,2020yCat.1350....0G,19.149999618530273,20.299999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,2.0038,31.146,17.161,*,ECDFS,True
2MASS J03332901-2734475,53.37082971937,-27.579805232650003,0.0706,0.1153,90,O,2020yCat.1350....0G,19.760000228881836,20.84000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,1.9412,1.497,-19.878,*,ECDFS,True
2MASS J03311909-2738467,52.82944558762001,-27.646214820650002,0.0766,0.1248,90,O,2020yCat.1350....0G,19.850000381469727,20.959999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,1.9291,-4.913,-1.974,*,ECDFS,True
2MASS J03314815-2732531,52.95060676197,-27.54809756791,0.0519,0.0838,90,O,2020yCat.1350....0G,19.020000457763672,20.110000610351562,,,,,,,,,,,,,,,,,,,,,,,,,,1.9852,2.458,-22.026,*,ECDFS,True
2MASS J03323582-2732584,53.14927238553,-27.549563774069995,0.0289,0.0482,90,O,2020yCat.1350....0G,17.190000534057617,17.579999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,0.2148,3.436,-8.661,*,ECDFS,True
2MASS J03330949-2800343,53.28938126448,-28.009503090110005,0.0751,0.1209,90,O,2020yCat.1350....0G,19.489999771118164,20.479999542236328,,,,,,,,,,,,,,,,,,,,,,,,,,1.159,5.268,-17.353,*,ECDFS,True
2MASS J03333536-2756003,53.397353154520005,-27.93343059023,0.051,0.082,90,O,2020yCat.1350....0G,19.350000381469727,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,2.7825,23.91,-22.286,*,ECDFS,True
2MASS J03325466-2750084,53.22776533714,-27.835688200239996,0.0666,0.1095,90,O,2020yCat.1350....0G,19.899999618530273,20.979999542236328,,,,,,,,,,,,,,,,,,,,,,,,,,1.6625,3.564,13.229,*,ECDFS,True
2MASS J03333205-2735427,53.38359423274999,-27.59515986557,0.0998,0.1631,90,O,2020yCat.1350....0G,19.950000762939453,21.030000686645508,,,,,,,,,,,,,,,,,,,,,,,,,,1.5051,2.248,9.874,*,ECDFS,True
2MASS J03332767-2734562,53.36532840238,-27.582295864,0.0323,0.0512,90,O,2020yCat.1350....0G,18.030000686645508,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.506,7.488,13.221,*,ECDFS,True
2MASS J03324564-2733552,53.19019162393,-27.565389801090003,0.0255,0.0434,90,O,2020yCat.1350....0G,17.229999542236328,17.93000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,0.9356,4.058,8.206,*,ECDFS,True
[GGH2002] EIS J033140.22-280212.3,52.9176006755,-28.036758403080004,0.0896,0.1608,90,O,2020yCat.1350....0G,19.530000686645508,20.239999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,0.2745,-0.283,-0.11,*,ECDFS,True
[GGH2002] EIS J033318.25-273943.6,53.32600304525,-27.662098724030002,0.0721,0.125,90,O,2020yCat.1350....0G,19.040000915527344,19.579999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,0.4259,22.802,3.791,*,ECDFS,True
[GGH2002] EIS J033319.56-273627.7,53.33145443586,-27.607690710370004,0.0671,0.1137,90,O,2020yCat.1350....0G,18.760000228881836,19.1299991607666,,,,,,,,,,,,,,,,,,,,,,,,,,0.2754,8.189,-6.113,*,ECDFS,True
2MASS J03331107-2743300,53.296144021,-27.72500321861,0.0697,0.1245,90,O,2020yCat.1350....0G,17.889999389648438,19.010000228881836,17.059999465942383,,,,,,,,,,,,,,,,,,,,,,,,,2.8753,5.921,8.945,*,ECDFS,True
2MASS J03314853-2737385,52.9521679780289,-27.6275001274405,1.1111,1.9915,90,O,2018yCat.1345....0G,17.860000610351562,18.90999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,ECDFS,True
EIS-DEEP CDFS-1 J 1    1,53.03157276521,-27.811350224420003,0.0695,0.1257,90,O,2020yCat.1350....0G,18.860000610351562,19.149999618530273,18.579999923706055,,,,,,,,,,,,,,,,,,,,,,,,,0.2972,5.533,-2.541,*,ECDFS,True
EIS J033338.87-274016.9,53.41191666666666,-27.671222222222216,,,,O,2008A&A...488...73T,19.290000915527344,19.780000686645508,18.799999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,ECDFS,True
[PBM2009] s108014,53.058131628919995,-27.73503739282,0.0712,0.1285,90,O,2020yCat.1350....0G,19.339000701904297,21.273000717163086,18.469999313354492,17.809999465942383,M2.0,,,,,,,,,,,,,,,,,,,,,,,0.9725,15.004,-1.195,*,ECDFS,True
[GGH2002] EIS J033207.85-273845.6,53.03270833333333,-27.645999999999997,,,,O,2002A&A...392..741G,19.549999237060547,19.59000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,ECDFS,True
2MASS J03313883-2744228,52.91174935667,-27.739713486,0.0733,0.1243,90,O,2020yCat.1350....0G,19.6299991607666,20.68000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,1.1645,-0.448,-19.889,*,ECDFS,True
[GGH2002] EIS J033140.60-275943.1,52.91917129017,-27.99530126029,0.0548,0.0968,90,O,2020yCat.1350....0G,18.729999542236328,19.440000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,0.5867,5.834,-1.991,*,ECDFS,True
[GGH2002] EIS J033151.99-275749.1,52.96662442352,-27.963563131650005,0.307,0.6484,90,O,2020yCat.1350....0G,19.649999618530273,20.049999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,3.637,6.005,-9.336,*,ECDFS,True
2MASS J03320308-2736455,53.01284942597,-27.612632393180004,0.0561,0.0941,90,O,2020yCat.1350....0G,19.149999618530273,20.15999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,0.9467,4.375,0.346,*,ECDFS,True
2MASS J03323738-2800129,53.155767516530005,-28.003702141949997,0.0739,0.1209,90,O,2020yCat.1350....0G,19.149999618530273,19.940000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,0.5032,28.919,1.419,*,ECDFS,True
[GGH2002] EIS J033311.17-273603.8,53.29649769935,-27.601042195579996,0.0724,0.1179,90,O,2020yCat.1350....0G,18.899999618530273,19.329999923706055,,,,,,,,,,,,,,,,,,,,,,,,,,0.4123,7.669,-6.989,*,ECDFS,True
[GGH2002] EIS J033325.31-280355.3,53.35544164574999,-28.06531937171,0.0937,0.1429,90,O,2020yCat.1350....0G,19.989999771118164,21.020000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,1.3151,4.542,-5.938,*,ECDFS,True
[GGH2002] EIS J033327.29-274659.9,53.36370099291,-27.783319454729998,0.5106,0.8397,90,O,2020yCat.1350....0G,19.639999389648438,20.049999237060547,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.436,2.775,*,ECDFS,True
