,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
497,COSMOS 3195835,149.42959193313,2.85592127988,19.17200088500977,19.63999938964844,,,*,,?,,unknown,,3.033,-10.628,True,COSMOS
498,2MASS J09585175+0157315,149.71566603608,1.9587514530100003,19.17300033569336,20.285999298095703,,,*,,?,,unknown,2.6329,-15.714,-6.246,True,COSMOS
499,2MASS J09583607+0212006,149.65032369462,2.20017579689,19.17300033569336,20.20599937438965,,,*,,?,,unknown,1.4457,-33.96,23.323,True,COSMOS
500,COSMOS 1487762,150.69431547943,2.24995604392,19.17300033569336,19.415000915527344,,,*,,?,,unknown,0.6972,-4.355,-2.874,True,COSMOS
501,2MASS J09580534+0228075,149.52227845007,2.46877467639,19.17300033569336,20.19300079345703,,,*,,?,,unknown,0.79,9.508,-10.08,True,COSMOS
502,2MASS J10014281+0230263,150.42832401362,2.50728004324,19.17300033569336,20.07099914550781,,,*,,?,,unknown,0.5284,-9.289,-1.485,True,COSMOS
503,2MASS J10013317+0213012,150.38816719667,2.21691220361,19.17399978637696,20.030000686645508,,,*,,?,,unknown,0.5172,-3.631,11.627,True,COSMOS
504,2MASS J09575029+0222464,149.45955833823,2.37955993978,19.174999237060547,20.24799919128418,,,*,,?,,unknown,3.1155,29.687,-25.399,True,COSMOS
505,2MASS J09574416+0140560,149.4340464967,1.68215320896,19.177000045776367,19.934999465942383,,,*,,?,,unknown,0.1921,-17.802,-10.918,True,COSMOS
506,COSMOS 2558036,150.57523896922,2.77219136112,19.177000045776367,19.559999465942383,,,*,,?,,unknown,0.5826,0.472,-3.377,True,COSMOS
507,2MASS J10000452+0225303,150.01884863454,2.4251192122,19.18000030517578,20.23200035095215,,17.809999465942383,*,,?,,unknown,1.3816,3.598,-10.238,True,COSMOS
508,2MASS J09593961+0241449,149.91507345469,2.69579837105,19.18000030517578,20.27499961853028,,17.479999542236328,*,,?,,unknown,1.8603,-17.423,-5.901,True,COSMOS
509,COSMOS 1553180,150.46953308147,2.15682178871,19.18099975585937,,,,*,,?,,unknown,0.2803,-3.347,-4.873,True,COSMOS
510,2MASS J10030562+0230077,150.77342595421,2.50221170245,19.183000564575195,20.354999542236328,,,*,,?,,unknown,2.2625,-14.029,-10.505,True,COSMOS
511,2MASS J09583073+0130398,149.62808764182,1.5111099215200003,19.18600082397461,,,,*,,?,,unknown,1.3611,-12.687,-1.282,True,COSMOS
512,COSMOS 2935151,150.63229671436,2.87136090404,19.18899917602539,19.929000854492188,,,*,,?,,unknown,0.6983,-5.797,-21.524,True,COSMOS
513,COSMOS 263786,149.73432947924,1.5334280411700003,19.190000534057617,19.714000701904297,,,*,,?,,unknown,,-3.901,-0.231,True,COSMOS
514,COSMOS J100158.14+014456.7,150.4922597625,1.74909230909,19.19099998474121,19.775999069213867,,,*,,?,,unknown,0.358,0.404,-14.69,True,COSMOS
515,COSMOS 1562838,150.27892770584,2.2818945222000004,19.191999435424805,19.72599983215332,,,*,,?,,unknown,0.0012,-7.619,-1.727,True,COSMOS
516,2MASS J10013121+0220483,150.38007144591,2.34682503792,19.191999435424805,20.246000289916992,,,*,,?,,unknown,1.2175,-8.153,-20.679,True,COSMOS
517,2MASS J09575778+0218527,149.49092931821,2.31470681501,19.194000244140625,19.90399932861328,,,*,,?,,unknown,0.1554,-9.748,-2.292,True,COSMOS
518,COSMOS 1201908,150.26701264637,2.10332285301,19.194000244140625,19.6200008392334,,,*,,?,,unknown,0.5217,-1.144,-5.432,True,COSMOS
519,2MASS J10003490+0131426,150.14543844804,1.5285705334900004,19.19499969482422,20.23699951171875,,,*,,?,,unknown,0.6325,8.707,-8.918,True,COSMOS
520,COSMOS 718020,149.4675078296,1.6419501320399994,19.19599914550781,19.81100082397461,,,*,,?,,unknown,0.0203,-8.208,0.216,True,COSMOS
521,2MASS J10000866+0132564,150.03606547539,1.54899701599,19.19700050354004,20.052000045776367,,,*,,?,,unknown,0.6418,-1.922,5.366,True,COSMOS
522,COSMOS 1676076,150.05028478642,2.13422843924,19.19700050354004,19.886999130249023,,,*,,?,,unknown,0.5312,-4.614,-2.221,True,COSMOS
523,2MASS J09595154+0211042,149.96476079445,2.18452370287,19.19799995422364,20.33799934387207,,,*,,?,,unknown,1.2768,-14.572,2.354,True,COSMOS
524,COSMOS 339093,149.44309983006,1.5294833797199998,19.19799995422364,19.89299964904785,,,*,,?,,unknown,0.4891,-0.89,-9.862,True,COSMOS
525,2MASS J10012738+0154219,150.36413631524,1.90610711312,19.201000213623047,20.28700065612793,,,*,,?,,unknown,2.1385,11.14,-21.557,True,COSMOS
526,2MASS J09583060+0229517,149.62756057883,2.4977124989699995,19.202999114990234,20.170000076293945,,17.5,*,,?,,unknown,1.3868,2.982,-13.647,True,COSMOS
527,COSMOS 2472856,149.559637011,2.46304413702,19.20599937438965,19.916000366210938,,,*,,?,,unknown,,-0.604,-6.08,True,COSMOS
528,2MASS J09591279+0227371,149.80318129518,2.46036120136,19.208999633789062,20.16900062561035,,,*,,?,,unknown,0.8499,-6.821,4.109,True,COSMOS
529,COSMOS 2897846,150.76919130388,2.8920981305,19.208999633789062,19.400999069213867,,,*,,?,,unknown,0.1529,1.245,-5.209,True,COSMOS
530,COSMOS 2784977,149.78078928467,2.66275523112,19.211000442504883,19.788000106811523,,18.6299991607666,*,,?,,unknown,0.0158,-0.725,-3.211,True,COSMOS
531,SDSS J095808.75+020000.9,149.5364898988521,2.0002543319886112,19.211000442504883,19.506000518798828,,18.8439998626709,*,F8,F,8.0,unknown,,-2.314,0.351,True,COSMOS
532,COSMOS 1878352,150.63683246749,2.30854006837,19.21199989318848,19.43600082397461,,,*,,?,,unknown,,-3.453,-5.743,True,COSMOS
533,COSMOS 2970496,150.54078226985,2.8838820764200004,19.21199989318848,19.44799995422364,,,*,,?,,unknown,0.1183,0.491,-6.19,True,COSMOS
534,2MASS J09590780+0244422,149.78249962127,2.74509709604,19.21299934387207,20.03300094604492,,,*,,?,,unknown,0.6125,-3.885,-5.931,True,COSMOS
535,2MASS J10000826+0227557,150.03442753551,2.46548806014,19.214000701904297,20.22599983215332,,,*,,?,,unknown,0.6031,-8.132,3.572,True,COSMOS
536,2MASS J10015976+0242585,150.4989171499,2.7163653252599995,19.214000701904297,20.22100067138672,,,*,,?,,unknown,0.7967,-11.726,-5.487,True,COSMOS
537,COSMOS 3046295,150.13942857325,2.86195368671,19.21500015258789,19.81599998474121,,,*,,?,,unknown,0.135,-3.943,-0.643,True,COSMOS
538,2MASS J10022251+0203317,150.59379903624,2.05881971047,19.215999603271484,20.225000381469727,,,*,,?,,unknown,1.426,-16.288,12.426,True,COSMOS
539,2MASS J10023240+0218270,150.63503934561,2.3075089386500003,19.218000411987305,20.28499984741211,,,*,,?,,unknown,1.0583,-12.311,-1.422,True,COSMOS
540,COSMOS 2807354,149.65310739909,2.73985746064,19.218000411987305,19.893999099731445,,,*,,?,,unknown,0.2584,-9.224,-6.976,True,COSMOS
541,COSMOS 229186,149.91900578784,1.52853426321,19.21999931335449,19.8759994506836,,,*,,?,,unknown,0.1892,-11.314,-4.142,True,COSMOS
542,2MASS J10000314+0211139,150.01312058549,2.18720220551,19.22100067138672,20.40999984741211,,,*,,?,,unknown,2.6094,-10.931,-35.095,True,COSMOS
543,2MASS J10005825+0220120,150.24274737102,2.33668544113,19.22100067138672,20.3700008392334,,,*,,?,,unknown,2.8533,-35.617,7.779,True,COSMOS
544,COSMOS 113783,150.46117799708,1.5472007529,19.222999572753903,20.11100006103516,,,*,,?,,unknown,0.3313,-8.146,-1.824,True,COSMOS
545,2MASS J10002057+0208488,150.08569669619,2.14690102685,19.22599983215332,20.44700050354004,,,*,,?,,unknown,5.0406,8.767,-48.389,True,COSMOS
546,2MASS J10002200+0135398,150.09171346171,1.59441171202,19.229999542236328,20.21500015258789,,,*,,?,,unknown,2.2991,-0.419,-12.441,True,COSMOS
547,COSMOS 1595651,150.34689507966,2.1384928013000004,19.232999801635746,19.66900062561035,,,*,,?,,unknown,0.1907,-7.576,-0.18,True,COSMOS
548,2MASS J10005315+0141430,150.2214715644,1.6952494827399998,19.233999252319336,20.336000442504883,,,*,,?,,unknown,1.6466,-42.569,9.721,True,COSMOS
549,2MASS J10015959+0131159,150.49825462272,1.5210719275699995,19.23500061035156,20.299999237060547,,,*,,?,,unknown,1.1027,-9.026,6.184,True,COSMOS
550,COSMOS 2268497,150.49396677646,2.49922687399,19.23699951171875,19.459999084472656,,,*,,?,,unknown,,1.515,-10.353,True,COSMOS
551,2MASS J09580128+0231476,149.50541981408,2.5298798213,19.23900032043457,20.229999542236328,,,*,,?,,unknown,0.6381,-7.592,1.322,True,COSMOS
552,2MASS J10030635+0242417,150.77642638017,2.71159084302,19.23900032043457,20.40999984741211,,,*,,?,,unknown,1.2993,-5.271,6.163,True,COSMOS
553,COSMOS 1442581,150.72806554989,2.12778899519,19.239999771118164,19.61599922180176,,,*,,?,,unknown,0.4546,-1.69,-7.669,True,COSMOS
554,2MASS J10015659+0138104,150.48578387426,1.6362600517699997,19.242000579833984,20.37700080871582,,,*,,?,,unknown,2.4396,-26.652,-9.033,True,COSMOS
555,2MASS J09581195+0152031,149.54980967832,1.86756087095,19.2450008392334,20.308000564575195,,,*,,?,,unknown,1.2543,-14.049,4.416,True,COSMOS
556,2MASS J09595145+0225452,149.96434273116,2.42931231078,19.249000549316406,20.190000534057617,,,*,,?,,unknown,0.748,0.755,-14.05,True,COSMOS
557,COSMOS 2233413,150.59127523274,2.479801091740001,19.249000549316406,19.999000549316406,,,*,,?,,unknown,0.4064,-6.947,-14.054,True,COSMOS
558,COSMOS J100131.97+014429.5,150.38320817749,1.74151490707,19.25,19.61599922180176,,,*,,?,,unknown,0.2264,-3.435,-4.706,True,COSMOS
559,COSMOS 1601046,150.18473650866,2.2888200013399995,19.25,19.6259994506836,,,*,,?,,unknown,0.2375,-6.411,-2.769,True,COSMOS
560,2MASS J09594695+0134504,149.94564552866,1.58067875388,19.25300025939941,,,,*,,?,,unknown,4.8375,-22.985,17.162,True,COSMOS
561,COSMOS 1424252,149.47701090831,1.98832208546,19.2549991607666,19.55299949645996,,,*,,?,,unknown,0.2905,0.212,-7.245,True,COSMOS
562,COSMOS 2313296,150.35097935179,2.4719385079600005,19.2549991607666,19.857999801635746,,,*,,?,,unknown,0.2268,-8.227,-5.239,True,COSMOS
563,2MASS J09583433+0251252,149.64311048238,2.85697715534,19.2549991607666,20.291000366210938,,,*,,?,,unknown,0.9337,-2.697,-5.729,True,COSMOS
564,COSMOS 594881,149.95866527631,1.64694294022,19.256999969482425,19.78499984741211,,,*,,?,,unknown,0.7299,0.731,-26.64,True,COSMOS
565,COSMOS 1541739,150.53682591467,2.20277902818,19.257999420166016,19.76099967956543,,,*,,?,,unknown,0.2533,-4.975,-0.809,True,COSMOS
566,COSMOS J100047.58+015624.6,150.19827341751,1.9401657566500004,19.25900077819824,19.843000411987305,,,*,,?,,unknown,0.3395,-3.963,0.284,True,COSMOS
567,2MASS J10023160+0241463,150.63166777575,2.6962366808900007,19.26000022888184,20.45400047302246,,,*,,?,,unknown,3.3354,-43.073,-9.314,True,COSMOS
568,2MASS J10001664+0131027,150.06939942057,1.51743331013,19.26000022888184,20.4060001373291,,,*,,?,,unknown,2.0938,9.19,-35.23,True,COSMOS
569,COSMOS 2043301,149.83175759208,2.43953931404,19.26099967956543,19.768999099731445,,,*,,?,,unknown,0.3915,-0.298,-0.609,True,COSMOS
570,COSMOS 700528,149.51633624598,1.71426515718,19.263999938964844,19.57099914550781,,,*,,?,,unknown,,-6.536,-6.187,True,COSMOS
571,2MASS J10031689+0238129,150.82041712967,2.6369739504,19.26799964904785,20.288000106811523,,,*,,?,,unknown,1.1438,-14.705,0.248,True,COSMOS
572,COSMOS 1114204,150.81380366295,1.9913808852800003,19.270000457763672,,,,*,,?,,unknown,0.1949,-14.723,-9.585,True,COSMOS
573,2MASS J09574997+0224406,149.45825208232,2.41125070004,19.27199935913086,20.183000564575195,,18.059999465942383,*,,?,,unknown,0.9018,-5.372,-19.235,True,COSMOS
574,COSMOS 1323072,149.83741908738,2.08618665493,19.275999069213867,19.8700008392334,,,*,,?,,unknown,0.6332,-4.451,-3.313,True,COSMOS
575,COSMOS 2023405,149.93096330337,2.35911585475,19.277000427246094,19.722000122070312,,,*,,?,,unknown,0.8464,1.32,-16.454,True,COSMOS
576,COSMOS 748783,150.74537484258,1.85479834296,19.280000686645508,19.48200035095215,,,*,,?,,unknown,0.9371,-8.736,-15.977,True,COSMOS
577,COSMOS 1316621,149.8848383723,2.1139761364000003,19.280000686645508,19.72599983215332,,18.670000076293945,*,,?,,unknown,0.0768,-15.334,-2.04,True,COSMOS
578,COSMOS 1972583,150.21069800761,2.40861203727,19.285999298095703,19.927000045776367,,,*,,?,,unknown,0.2992,-4.188,-5.821,True,COSMOS
579,2MASS J10012763+0247096,150.3650673051654,2.786011090765,19.28700065612793,20.358999252319336,,,*,,?,,unknown,0.0334,-8.039,0.954,True,COSMOS
580,COSMOS 707663,149.4878413542,1.68692815003,19.28700065612793,19.80500030517578,,,*,,?,,unknown,0.3201,-1.411,-1.912,True,COSMOS
581,COSMOS 481589,150.23110377366,1.77801708677,19.291000366210938,19.62800025939941,,,*,,?,,unknown,0.0056,0.031,-2.006,True,COSMOS
582,2MASS J10015799+0138491,150.49158887264,1.64696842162,19.292999267578125,20.24799919128418,,,*,,?,,unknown,1.0,0.587,-13.795,True,COSMOS
583,COSMOS 2014178,149.94827957588,2.40149218936,19.29400062561035,19.93000030517578,,18.540000915527344,*,,?,,unknown,0.075,-0.265,-9.619,True,COSMOS
584,2MASS J09584801+0232054,149.70004433365,2.53481190289,19.29700088500977,20.416000366210938,,,*,,?,,unknown,1.1573,-5.532,-0.292,True,COSMOS
585,COSMOS 2738533,150.03142318892,2.69497292806,19.29800033569336,20.121999740600582,,,*,,?,,unknown,0.8403,-1.29,-7.447,True,COSMOS
586,COSMOS 1207930,150.30407280905,2.07343911131,19.299999237060547,20.049999237060547,,,*,,?,,unknown,0.4838,-6.089,-3.125,True,COSMOS
587,2MASS J09591071+0239091,149.79463127124,2.6525517094900004,19.301000595092773,20.42300033569336,,,*,,?,,unknown,1.7732,-19.109,-19.05,True,COSMOS
588,COSMOS 2685690,150.06978335099,2.7441721135800003,19.301000595092773,19.631000518798828,,,*,F5,F,5.0,unknown,0.1002,-0.467,-1.367,True,COSMOS
589,COSMOS 1328036,149.82605124477,2.06614432808,19.302000045776367,19.599000930786133,,,*,,?,,unknown,0.3156,-3.765,-1.615,True,COSMOS
590,2MASS J09575345+0228536,149.47270454128,2.481549524720001,19.30500030517578,20.35300064086914,,,*,,?,,unknown,1.3489,-3.936,-17.305,True,COSMOS
591,2MASS J10030931+0132249,150.78876932702,1.54033954998,19.30699920654297,20.125,,,*,,?,,unknown,1.1258,-8.119,-8.66,True,COSMOS
592,2MASS J09585529+0242333,149.73040077348,2.70931608414,19.30699920654297,20.468000411987305,,,*,,?,,unknown,2.865,-14.577,-4.933,True,COSMOS
593,2MASS J09595149+0151432,149.96457881133,1.8619985626,19.308000564575195,20.50300025939941,,,*,,?,,unknown,2.5576,1.783,12.875,True,COSMOS
594,2MASS J10020004+0147069,150.50017517225,1.7852319748599996,19.31100082397461,20.13999938964844,,,*,,?,,unknown,0.663,-9.289,2.624,True,COSMOS
595,COSMOS 2650996,150.37891507765,2.72465345448,19.3129997253418,19.617000579833984,,,*,,?,,unknown,0.7366,2.526,-11.687,True,COSMOS
596,2MASS J09594411+0145141,149.93379574114,1.7538925053700003,19.31599998474121,20.304000854492188,,,*,,?,,unknown,2.0362,-7.93,-16.364,True,COSMOS
597,COSMOS 482268,150.26796103282,1.7743842723599996,19.31599998474121,20.076000213623047,,,*,,?,,unknown,0.8959,-5.314,-1.104,True,COSMOS
598,2MASS J09574736+0207278,149.44712693979,2.12444648301,19.316999435424805,19.93600082397461,,,*,,?,,unknown,0.4179,3.874,-13.603,True,COSMOS
599,COSMOS 102422,150.46221583429,1.594015453,19.319000244140625,19.85199928283692,,,*,,?,,unknown,,-3.961,-1.298,True,COSMOS
600,2MASS J09584826+0208437,149.70112154527,2.14548264956,19.319000244140625,20.34199905395508,,,*,,?,,unknown,0.7883,8.901,-6.485,True,COSMOS
601,2MASS J09592922+0206022,149.87185608184,2.1006429489100005,19.32200050354004,20.301000595092773,,,*,,?,,unknown,1.0885,-1.733,5.701,True,COSMOS
602,COSMOS 665040,149.65610986764,1.6945857989,19.32299995422364,19.80699920654297,,,*,,?,,unknown,,-6.128,0.022,True,COSMOS
603,COSMOS 995228,149.84400006941,1.80035335369,19.326000213623047,19.827999114990234,,,*,,?,,unknown,0.5119,-4.151,-3.827,True,COSMOS
604,2MASS J09574585+0205107,149.44113277117,2.0863869256,19.327999114990234,20.277999877929688,,,*,,?,,unknown,1.1096,1.204,-9.288,True,COSMOS
605,2MASS J10020000+0159592,150.49996839124,1.9997578350400005,19.32999992370605,20.34199905395508,,,*,,?,,unknown,1.0769,-19.32,3.677,True,COSMOS
606,2MASS J09584327+0231573,149.68036579678,2.53260274982,19.32999992370605,20.47699928283692,,,*,,?,,unknown,2.4879,-31.128,-18.221,True,COSMOS
607,2MASS J09582984+0247337,149.62435897843,2.7926999356599995,19.333999633789062,20.50300025939941,,,*,,?,,unknown,1.4157,-2.692,5.091,True,COSMOS
608,COSMOS 2103550,149.64953071614,2.3625226007,19.334999084472656,19.606000900268555,,,*,,?,,unknown,0.2832,0.354,-4.06,True,COSMOS
609,COSMOS J100237.53+013431.0,150.65637580161,1.5752684100799998,19.336000442504883,19.895999908447266,,,*,,?,,unknown,0.254,1.487,-3.398,True,COSMOS
610,COSMOS 1258270,150.08344370907,2.02555055085,19.336000442504883,20.33699989318848,,,*,,?,,unknown,0.5899,-7.743,-3.269,True,COSMOS
611,COSMOS 532843,150.15935026133,1.7330516234400002,19.33799934387207,19.937000274658203,,,*,,?,,unknown,0.5131,-1.765,2.592,True,COSMOS
612,COSMOS 55820,150.67070068332,1.62291988672,19.339000701904297,19.57299995422364,,,*,,?,,unknown,0.2901,-0.982,-8.44,True,COSMOS
613,2MASS J10022118+0213248,150.5882739522,2.2235689913,19.340999603271484,20.19799995422364,,,*,,?,,unknown,0.8096,-16.112,-11.467,True,COSMOS
614,COSMOS 2317240,150.08346909127,2.62356998041,19.340999603271484,19.624000549316406,,,*,,?,,unknown,0.5954,4.851,-7.604,True,COSMOS
615,COSMOS J100256.67+020626.5,150.73612028083,2.10733760411,19.340999603271484,19.65800094604492,,,*,,?,,unknown,,-1.024,-2.029,True,COSMOS
616,2MASS J10012494+0223154,150.35405387299,2.38777089329,19.340999603271484,20.356000900268555,,,*,,?,,unknown,0.5198,-12.232,3.094,True,COSMOS
617,COSMOS 2707214,150.13071427157,2.6601206905400003,19.340999603271484,19.708999633789062,,,*,,?,,unknown,,-3.709,0.057,True,COSMOS
618,COSMOS 872397,150.26686987313,1.83105968712,19.34199905395508,19.499000549316406,,,*,,?,,unknown,0.3436,-4.001,-3.211,True,COSMOS
619,COSMOS 2578025,150.60249888838,2.69224731244,19.343000411987305,19.99799919128418,,,*,,?,,unknown,0.3781,-4.523,-4.272,True,COSMOS
620,2MASS J10005569+0143130,150.2320105056,1.7201986368000002,19.343000411987305,20.41399955749512,,,*,,?,,unknown,0.6673,-4.284,5.232,True,COSMOS
621,2MASS J09592790+0142264,149.86629357135,1.7073936712400002,19.34600067138672,20.232999801635746,,,*,,?,,unknown,0.8599,-12.984,-2.155,True,COSMOS
622,2MASS J09580719+0213323,149.5299675656,2.22560456843,19.347999572753903,20.357999801635746,,,*,,?,,unknown,0.9873,-3.062,-8.535,True,COSMOS
623,2MASS J10003958+0230114,150.16495354265,2.50319096759,19.35099983215332,20.0629997253418,,,*,,?,,unknown,0.1331,-30.915,-1.538,True,COSMOS
624,2MASS J09583086+0231092,149.62862532212,2.51923937331,19.35300064086914,20.492000579833984,,,*,,?,,unknown,1.413,9.865,-4.095,True,COSMOS
625,COSMOS 1670577,149.90641806177,2.16221391385,19.35300064086914,19.98699951171875,,,*,,?,,unknown,0.0366,-2.293,-5.145,True,COSMOS
626,2MASS J10004035+0236565,150.16817056093,2.61568890744,19.35400009155273,20.54400062561035,,17.0,*,M5,M,5.0,unknown,2.4187,-8.45,-20.839,True,COSMOS
627,2MASS J10005100+0221039,150.21255170396,2.35108364656,19.356000900268555,20.452999114990234,,,*,,?,,unknown,1.5398,-2.7,-19.452,True,COSMOS
628,2MASS J10031442+0200007,150.81007286251,2.0002314836500004,19.358999252319336,20.520999908447266,,,*,,?,,unknown,2.5095,-4.434,-7.859,True,COSMOS
629,2MASS J09585748+0230220,149.73949523948,2.5061055997,19.358999252319336,20.472999572753903,,,*,,?,,unknown,1.2365,-9.773,-11.118,True,COSMOS
630,2MASS J10011565+0226275,150.31526970296,2.44106815904,19.36000061035156,20.37800025939941,,,*,,?,,unknown,1.139,-10.498,4.004,True,COSMOS
631,2MASS J09581525+0131549,149.56357689126,1.53203296638,19.36100006103516,20.253999710083008,,,*,,?,,unknown,1.0647,-11.445,-12.03,True,COSMOS
632,COSMOS 2593919,150.45719499286,2.6289992518800003,19.36100006103516,19.843000411987305,,18.8700008392334,*,,?,,unknown,,-5.434,-0.026,True,COSMOS
633,COSMOS 181201,150.14534793633,1.5733627449599996,19.36199951171875,19.819000244140625,,,*,,?,,unknown,0.424,-2.539,-0.355,True,COSMOS
634,2MASS J10013258+0146576,150.38578484531,1.78265988889,19.371999740600582,20.459999084472656,,,*,,?,,unknown,2.2304,-25.989,-12.815,True,COSMOS
635,COSMOS 2179132,150.77321310567,2.5564012998,19.371999740600582,20.2450008392334,,18.290000915527344,*,,?,,unknown,0.6293,-3.919,-4.977,True,COSMOS
636,2MASS J10020393+0236430,150.51630674657,2.61192920491,19.374000549316406,20.44799995422364,,,*,,?,,unknown,1.0674,5.479,-2.415,True,COSMOS
637,2MASS J10000045+0155126,150.0018809544,1.92014944698,19.3759994506836,20.46500015258789,,,*,,?,,unknown,1.5152,-8.191,7.235,True,COSMOS
638,2MASS J09580527+0151082,149.52202668714,1.85230401683,19.3759994506836,20.45599937438965,,,*,,?,,unknown,1.7471,-0.405,-11.788,True,COSMOS
639,2MASS J10010146+0236500,150.25608177432,2.61392793254,19.37700080871582,,,,*,,?,,unknown,1.2235,-7.23,1.716,True,COSMOS
640,COSMOS 1876858,150.72157208386,2.31861259876,19.378999710083008,19.91900062561035,,,*,,?,,unknown,0.7197,-2.519,-7.897,True,COSMOS
641,COSMOS 1677141,149.95667697295,2.1354647422700004,19.378999710083008,20.121000289916992,,,*,,?,,unknown,0.2146,-2.844,-5.788,True,COSMOS
642,COSMOS 899672,150.14715699506,1.88050718495,19.378999710083008,20.21299934387207,,,*,,?,,unknown,0.8414,-11.386,-4.137,True,COSMOS
643,2MASS J09582135+0244025,149.5890054279,2.73407303377,19.382999420166016,20.415000915527344,,,*,,?,,unknown,1.5295,16.852,-20.107,True,COSMOS
644,COSMOS 1782877,149.49833670851,2.19753818034,19.382999420166016,20.058000564575195,,,*,,?,,unknown,0.3605,-6.925,-0.579,True,COSMOS
645,COSMOS J095830.77+015439.8,149.62826777229,1.9110247527,19.38400077819824,19.94499969482422,,,*,,?,,unknown,0.4092,-3.88,1.013,True,COSMOS
646,COSMOS 2259908,150.53591054134,2.5372047250700005,19.38400077819824,20.025999069213867,,,*,,?,,unknown,0.5457,-8.045,-1.429,True,COSMOS
647,2MASS J10030313+0157525,150.7630831078,1.96458477776,19.38599967956543,20.51300048828125,,17.670000076293945,*,,?,,unknown,1.1366,-23.587,9.727,True,COSMOS
648,2MASS J10020934+0148353,150.53902114057,1.8099053065700008,19.38800048828125,20.424999237060547,,,*,,?,,unknown,1.1474,-15.03,-11.563,True,COSMOS
649,2MASS J10011872+0223008,150.32801530903,2.38364015354,19.38800048828125,20.45400047302246,,,*,,?,,unknown,1.82,-9.427,-15.653,True,COSMOS
650,2MASS J10000211+0254128,150.00871931815,2.9035650856,19.388999938964844,20.483999252319336,,,*,,?,,unknown,2.3306,-8.996,-2.148,True,COSMOS
651,COSMOS 1712742,149.84532697974,2.14747536151,19.391000747680664,19.996999740600582,,,*,,?,,unknown,0.3146,-29.458,-8.366,True,COSMOS
652,COSMOS 1564607,150.39026049086,2.27465422258,19.39200019836425,,,,*,,?,,unknown,0.7839,-7.747,5.587,True,COSMOS
653,COSMOS 2426577,149.73980100584,2.4774577019100006,19.39800071716309,19.7189998626709,,,*,,?,,unknown,0.5263,0.525,-13.101,True,COSMOS
654,2MASS J09582896+0158283,149.62066997113,1.97457497841,19.39800071716309,20.315000534057617,,,*,,?,,unknown,0.9512,-6.295,-1.714,True,COSMOS
655,COSMOS 906522,150.07057571164,1.85053542942,19.39800071716309,20.08799934387207,,,*,,?,,unknown,0.3148,-0.846,-5.475,True,COSMOS
656,COSMOS 2001174,150.04637700966,2.45730875665,19.39900016784668,19.749000549316406,,,*,,?,,unknown,0.4087,-0.385,-13.094,True,COSMOS
657,2MASS J09591378+0140449,149.80747621722,1.67911202753,19.400999069213867,20.474000930786133,,,*,,?,,unknown,3.6,-16.317,-8.556,True,COSMOS
658,COSMOS 105457,150.521820226,1.5797807483700002,19.400999069213867,20.22800064086914,,,*,,?,,unknown,0.3699,-9.917,-7.353,True,COSMOS
659,2MASS J09585079+0205222,149.71167418228,2.0895388132700004,19.400999069213867,20.566999435424805,,,*,,?,,unknown,3.3321,-8.258,-11.298,True,COSMOS
660,2MASS J10001836+0221194,150.0764435016,2.3553662694800006,19.405000686645508,20.45599937438965,,,*,,?,,unknown,1.4096,-10.13,1.009,True,COSMOS
661,COSMOS 2263681,150.5287236438,2.51882645757,19.405000686645508,19.97100067138672,,,*,,?,,unknown,0.2017,1.342,-4.876,True,COSMOS
662,2MASS J10010402+0133594,150.26684946579,1.5664875492300003,19.4060001373291,20.354999542236328,,,*,,?,,unknown,0.6051,-8.51,1.304,True,COSMOS
663,2MASS J10005829+0137390,150.24291022781,1.62747394753,19.40699958801269,20.540000915527344,,,*,,?,,unknown,2.0007,-8.067,-8.266,True,COSMOS
664,2MASS J09595953+0246466,149.99798922752,2.77962750256,19.40699958801269,20.613000869750977,,17.25,*,,?,,unknown,2.4572,-26.362,-11.531,True,COSMOS
665,COSMOS 1610621,150.19359496136,2.24394942767,19.40800094604492,20.01499938964844,,18.75,*,,?,,unknown,0.3958,-5.956,3.743,True,COSMOS
666,COSMOS 2650553,150.33429272306,2.71963022148,19.40999984741211,20.07200050354004,,,*,,?,,unknown,0.3982,-5.136,-2.762,True,COSMOS
667,2MASS J09584099+0219506,149.67086514612,2.3307395626,19.41200065612793,20.39299964904785,,,*,,?,,unknown,1.0166,-3.307,-11.904,True,COSMOS
668,2MASS J10011751+0152209,150.32307940681,1.87255913727,19.41200065612793,20.39200019836425,,,*,,?,,unknown,0.5763,-4.845,-2.249,True,COSMOS
669,2MASS J10020848+0240512,150.53528726263,2.6808786238400004,19.41200065612793,20.42399978637696,,,*,,?,,unknown,2.6324,15.425,-7.883,True,COSMOS
670,COSMOS J095900.39+014921.6,149.75162842405,1.8226033099,19.413000106811523,20.003999710083008,,,*,,?,,unknown,0.948,-3.196,-7.832,True,COSMOS
671,COSMOS 148945,150.28410292013,1.56525212102,19.413000106811523,19.694000244140625,,,*,,?,,unknown,0.3542,-6.957,-6.479,True,COSMOS
672,2MASS J10000215+0134325,150.00895514606,1.57567489675,19.417999267578125,20.35099983215332,,,*,,?,,unknown,0.7547,-8.606,-2.098,True,COSMOS
