,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
2244,[MBR2003] CDFS-H 1327,53.26565970744001,-27.6881952028,19.979999542236328,20.450000762939453,,,*,,?,,unknown,0.0103,3.205,-2.302,True,ECDFS
2245,[GGH2002] EIS J033325.31-280355.3,53.35544164574999,-28.06531937171,19.989999771118164,21.020000457763672,,,*,,?,,unknown,1.3151,4.542,-5.938,True,ECDFS
2246,[GGH2002] EIS J033158.79-280328.5,52.99494732313,-28.05790077738,20.01000022888184,20.959999084472656,,,*,,?,,unknown,1.0084,8.112,13.108,True,ECDFS
2247,2MASS J03334135-2738306,53.42245790433,-27.64174097765,20.01000022888184,21.06999969482422,,,*,,?,,unknown,0.592,-2.571,-10.074,True,ECDFS
2248,[MBR2003] CDFS-H 2498,53.286044188210006,-27.756920837500004,20.01000022888184,20.65999984741211,,,*,,?,,unknown,,2.928,-4.833,True,ECDFS
2249,[MBR2003] CDFS-H 4345,53.04817551718,-28.01149699976,20.020000457763672,20.690000534057617,,,*,,?,,unknown,1.0209,1.261,-0.603,True,ECDFS
2250,[GGH2002] EIS J033134.86-275813.1,52.895268215890006,-27.97033304511,20.020000457763672,20.700000762939453,,,*,,?,,unknown,0.4465,6.005,-7.912,True,ECDFS
2251,[MBR2003] CDFS-H 4742,53.34161584485,-27.98011904178,20.030000686645508,20.3799991607666,,,*,,?,,unknown,0.3034,1.181,-2.979,True,ECDFS
2252,[GGH2002] EIS J033205.30-280157.3,53.02208190635,-28.03255530229,20.030000686645508,20.520000457763672,,,*,,?,,unknown,,7.156,-2.361,True,ECDFS
2253,[GGH2002] EIS J033113.95-280328.7,52.80815375528,-28.05798349531,20.030000686645508,20.71999931335449,,,*,,?,,unknown,0.2419,1.384,-1.224,True,ECDFS
2254,[GGH2002] EIS J033121.79-273515.8,52.84079113773,-27.587747553400003,20.040000915527344,21.11000061035156,,,*,,?,,unknown,1.3583,6.157,-11.639,True,ECDFS
2255,[GGH2002] EIS J033257.54-273530.4,53.23975296193,-27.59176568553,20.059999465942383,20.6200008392334,,,*,,?,,unknown,0.239,4.785,0.671,True,ECDFS
2256,[GGH2002] EIS J033139.67-280320.0,52.9152694377,-28.05556964502,20.059999465942383,20.5,,,*,,?,,unknown,0.2539,9.111,-3.549,True,ECDFS
2257,[WDK2001] 32361,52.82293003289,-27.8084714732,20.07999992370605,20.959999084472656,19.459999084472656,,*,,?,,unknown,0.9769,6.26,-1.381,True,ECDFS
2258,[GGH2002] EIS J033324.60-280331.7,53.352500000000006,-28.05880555555556,20.07999992370605,21.170000076293945,,,*,,?,,unknown,,,,True,ECDFS
2259,2MASS J03330281-2757255,53.26170833333333,-27.957111111111107,20.09000015258789,21.040000915527344,,,*,,?,,unknown,,,,True,ECDFS
2260,2MASS J03324476-2801218,53.18660187414001,-28.022720812639992,20.100000381469727,21.170000076293945,,,*,,?,,unknown,2.0824,43.587,-21.107,True,ECDFS
2261,2MASS J03320571-2750149,53.02390839929999,-27.8373183337,20.11000061035156,21.190000534057617,,18.27440071105957,*,,?,,unknown,1.504,3.007,-13.601,True,ECDFS
2262,2MASS J03325222-2740400,53.21764659859001,-27.677866282240004,20.11000061035156,21.030000686645508,,,*,,?,,unknown,0.87,-6.208,1.322,True,ECDFS
2263,VCDFS  35841,53.29756033100001,-27.67984819392,20.11000061035156,20.88999938964844,,19.007999420166016,*,,?,,unknown,0.4374,3.239,0.866,True,ECDFS
2264,2MASS J03311577-2749183,52.81578630293,-27.82171436191,20.1299991607666,21.26000022888184,,,*,,?,,unknown,1.9171,14.117,11.362,True,ECDFS
2265,[MBR2003] CDFS-H 4469,53.12083576132,-28.00995554664,20.1299991607666,20.979999542236328,,,*,,?,,unknown,0.6401,6.339,-6.466,True,ECDFS
2266,EIS-DEEP CDFS-1 J 1  268,53.03390733251,-27.74214757276,20.131000518798828,21.31279945373535,19.40999984741211,19.60840034484864,*,,?,,unknown,0.2307,6.782,1.527,True,ECDFS
2267,2MASS J03314017-2735519,52.91724775317999,-27.597860032160003,20.14999961853028,21.25,,,*,,?,,unknown,1.5108,3.14,-19.232,True,ECDFS
2268,[GGH2002] EIS J033118.20-274900.6,52.82582174683,-27.81685399466,20.15999984741211,20.920000076293945,,,*,,?,,unknown,0.3091,4.413,-0.699,True,ECDFS
2269,EIS-DEEP CDFS-1 J 1 1353,53.05270859649,-27.72511030825,20.16699981689453,21.482999801635746,20.076000213623047,19.738300323486328,*,,?,,unknown,0.4032,2.64,-7.567,True,ECDFS
2270,2MASS J03330116-2746553,53.25497017987999,-27.7819525398,20.170000076293945,21.31999969482422,,,*,,?,,unknown,1.8927,17.428,-3.595,True,ECDFS
2271,2MASS J03312920-2756476,52.87183445019,-27.946505970019995,20.18000030517578,21.14999961853028,,,*,,?,,unknown,0.8791,9.366,6.04,True,ECDFS
2272,[GGH2002] EIS J033124.57-280039.5,52.85237017026,-28.01098666217,20.190000534057617,20.65999984741211,,,*,,?,,unknown,0.2553,6.866,-5.511,True,ECDFS
2273,[WDK2001] 49034,53.323826247620005,-27.6783741814,20.190000534057617,20.57999992370605,20.11000061035156,,*,,?,,unknown,0.5891,1.078,-0.607,True,ECDFS
2274,[PBM2009] s9247,53.18815280828,-27.92585184797,20.200000762939453,22.017099380493164,,18.778600692749023,*,M2.5,M,2.5,unknown,1.2664,1.112,-4.207,True,ECDFS
2275,[MBR2003] CDFS-H 1772,52.93706346145,-27.79397124886,20.200000762939453,20.8700008392334,,,*,,?,,unknown,0.3351,5.426,-4.007,True,ECDFS
2276,VCDFS  14769,53.05211541756,-27.92307928795,20.209999084472656,20.707000732421875,19.875,19.452999114990234,*,,?,,unknown,0.6072,4.784,-0.68,True,ECDFS
2277,2MASS J03311905-2742218,52.82939808789,-27.705955271699995,20.209999084472656,21.309999465942383,,,*,,?,,unknown,2.2733,17.145,18.226,True,ECDFS
2278,GOODS J033224.49-275622.2,53.10207866281,-27.93957451179,20.21999931335449,20.722999572753903,19.913000106811523,19.51000022888184,*,,?,,unknown,,-1.026,0.601,True,ECDFS
2279,[MBR2003] CDFS-H 1560,52.88884235012,-27.78623239144,20.229999542236328,20.56999969482422,,20.020000457763672,*,,?,,unknown,0.5053,1.732,-4.433,True,ECDFS
2280,[WDK2001] 59346,53.27246050717,-27.59792340108,20.229999542236328,21.299999237060547,19.459999084472656,,*,,?,,unknown,0.7292,-1.37,-7.345,True,ECDFS
2281,2MASS J03330143-2735325,53.25602209084,-27.59242381496,20.239999771118164,21.280000686645508,,,*,,?,,unknown,0.9239,4.593,4.331,True,ECDFS
2282,2MASS J03331206-2801111,53.30025,-28.019777777777776,20.239999771118164,21.3799991607666,,,*,,?,,unknown,,,,True,ECDFS
2283,2MASS J03325108-2737306,53.21288610657,-27.6252261072,20.25,21.31999969482422,,,*,,?,,unknown,0.7997,1.136,11.502,True,ECDFS
2284,2MASS J03325419-2733338,53.22578831599,-27.55955489403,20.26000022888184,21.32999992370605,,,*,,?,,unknown,0.7141,-8.652,3.884,True,ECDFS
2285,[GGH2002] EIS J033339.86-274347.3,53.41609140743999,-27.72980978578,20.26000022888184,21.280000686645508,,,*,,?,,unknown,0.5044,4.183,-5.625,True,ECDFS
2286,2MASS J03331689-2745417,53.320491424450005,-27.761552661149995,20.26000022888184,21.39999961853028,,,*,,?,,unknown,2.0945,3.756,5.874,True,ECDFS
2287,[WDK2001] 35889,52.92271852066,-27.77984069078,20.270000457763672,21.13999938964844,19.6200008392334,18.920000076293945,*,,?,,unknown,0.73,-1.06,-2.288,True,ECDFS
2288,[MBR2003] CDFS-H  141,52.89273928415,-27.58405343762,20.290000915527344,21.280000686645508,,,*,,?,,unknown,0.5757,12.58,1.18,True,ECDFS
2289,[GGH2002] EIS J033332.10-273806.7,53.38375130268,-27.635180024930005,20.299999237060547,21.32999992370605,,,*,,?,,unknown,1.055,3.509,-20.145,True,ECDFS
2290,2MASS J03323233-2742032,53.13470358038,-27.70080346236,20.302000045776367,22.277299880981445,21.82999992370605,18.7091007232666,*,,?,,unknown,1.6289,14.39,-9.468,True,ECDFS
2291,[MBR2003] CDFS-H  179,52.97987592234999,-27.59524324533,20.309999465942383,21.26000022888184,,,*,,?,,unknown,0.3938,11.522,6.078,True,ECDFS
2292,[GGH2002] EIS J033114.39-280253.6,52.80995513393,-28.04821835134,20.32999992370605,20.75,,,*,,?,,unknown,,5.631,-4.83,True,ECDFS
2293,[GGH2002] EIS J033217.32-280300.8,53.07213301714,-28.0502436813,20.34000015258789,20.68000030517578,,,*,,?,,unknown,0.073,1.67,-1.09,True,ECDFS
2294,[MBR2003] CDFS-H 3915,53.15613817153999,-27.94520098819,20.34000015258789,20.71999931335449,,,*,,?,,unknown,0.1749,5.016,0.015,True,ECDFS
2295,[GGH2002] EIS J033113.20-274536.3,52.80499068606,-27.76011977528,20.34000015258789,20.739999771118164,,,*,,?,,unknown,0.0184,5.809,-1.839,True,ECDFS
2296,[WDK2001]  7493,53.02145288567,-28.01026614457,20.34000015258789,21.34000015258789,19.600000381469727,,*,,?,,unknown,1.1349,21.203,7.728,True,ECDFS
2297,[MBR2003] CDFS-H  582,52.81581706656001,-27.662504516010003,20.350000381469727,20.81999969482422,,,*,,?,,unknown,0.4379,2.138,0.313,True,ECDFS
2298,[GGH2002] EIS J033154.37-280025.2,52.97653734238,-28.00697834449,20.350000381469727,21.31999969482422,,,*,,?,,unknown,1.299,2.092,-0.427,True,ECDFS
2299,[GGH2002] EIS J033207.74-273846.5,53.03220833333333,-27.646175,20.350000381469727,26.979999542236328,,,*,,?,,unknown,,,,True,ECDFS
2300,2MASS J03331908-2741550,53.32969434443,-27.698476674250003,20.350000381469727,21.559999465942383,,,*,,?,,unknown,1.6776,-8.916,-34.74,True,ECDFS
2301,[WDK2001] 45108,53.15006158933001,-27.70874705139,20.35099983215332,22.17799949645996,20.020000457763672,,*,,?,,unknown,0.9768,-6.695,-1.707,True,ECDFS
2302,[MBR2003] CDFS-H  264,53.0398745091,-27.58593253789,20.36000061035156,21.299999237060547,,,*,,?,,unknown,0.1782,8.261,-2.548,True,ECDFS
2303,[GGH2002] EIS J033323.71-273528.0,53.34877400972001,-27.591116572680004,20.36000061035156,21.40999984741211,,,*,,?,,unknown,0.7559,8.35,7.965,True,ECDFS
2304,[GGH2002] EIS J033318.26-273826.9,53.32605556043,-27.64079943279,20.36000061035156,21.14999961853028,,,*,,?,,unknown,0.1334,9.378,-0.611,True,ECDFS
2305,[WDK2001] 54684,53.17141103189,-27.63503275591,20.3700008392334,21.319000244140625,19.667999267578125,,*,,?,,unknown,0.6796,-4.322,-18.621,True,ECDFS
2306,EIS-DEEP CDFS-1 Ks 1  386,53.04147949112,-27.759803317540005,20.3759994506836,22.07299995422364,19.690000534057617,,*,,?,,unknown,0.3738,9.547,-7.178,True,ECDFS
2307,[WDK2001] 59366,53.10307172761001,-27.59703700001999,20.3799991607666,20.76000022888184,20.32999992370605,,*,,?,,unknown,0.3724,4.929,-2.62,True,ECDFS
2308,2MASS J03313053-2757269,52.87717864405,-27.957464113430003,20.38999938964844,21.5,,,*,,?,,unknown,1.8789,4.365,-5.995,True,ECDFS
2309,[WDK2001] 28964,52.99866980565,-27.836195535960005,20.40999984741211,20.700000762939453,20.170000076293945,,*,,?,,unknown,,0.741,-1.871,True,ECDFS
2310,2MASS J03323905-2801191,53.16290917293,-28.02195673985,20.40999984741211,21.479999542236328,,,*,,?,,unknown,1.7703,3.083,-11.283,True,ECDFS
2311,[MBR2003] CDFS-H  157,52.96140413855001,-27.58895723455,20.420000076293945,20.84000015258789,,,*,,?,,unknown,6.6807,1.62,-1.945,True,ECDFS
2312,[GGH2002] EIS J033342.89-273533.8,53.42869527043,-27.59270796475,20.43000030517578,20.920000076293945,,,*,,?,,unknown,,4.052,-6.759,True,ECDFS
2313,[WDK2001] 42857,53.2337625417,-27.72664546634,20.43000030517578,21.40999984741211,19.700000762939453,,*,,?,,unknown,0.3068,1.346,-0.275,True,ECDFS
2314,[MBR2003] CDFS-H 3354,53.2435325293,-27.832019042740004,20.440000534057617,21.11000061035156,,,*,,?,,unknown,,9.894,2.354,True,ECDFS
2315,[GGH2002] EIS J033304.80-273301.2,53.269980567880005,-27.55034557603,20.459999084472656,21.36000061035156,,,*,,?,,unknown,1.3655,-0.657,0.665,True,ECDFS
2316,[GGH2002] EIS J033146.25-273323.7,52.94270280985,-27.556621575340003,20.459999084472656,20.8799991607666,,,*,,?,,unknown,0.0815,3.153,-2.803,True,ECDFS
2317,2MASS J03320769-2747316,53.03191123745,-27.79215038262,20.459999084472656,21.51000022888184,19.290000915527344,,*,,?,,unknown,0.6899,2.094,-0.101,True,ECDFS
2318,[MBR2003] CDFS-H 4758,53.38051911291,-27.98564410225,20.489999771118164,21.100000381469727,,,*,,?,,unknown,0.7075,5.462,-0.523,True,ECDFS
2319,[GGH2002] EIS J033123.28-273722.6,52.84698209553,-27.62299572302,20.489999771118164,21.190000534057617,,,*,,?,,unknown,0.5044,6.325,-10.039,True,ECDFS
2320,[WDK2001] 46194,53.13979844323,-27.7002085813,20.503999710083008,22.198999404907227,20.209999084472656,,*,,?,,unknown,0.0441,4.464,0.071,True,ECDFS
2321,[GGH2002] EIS J033307.70-273605.2,53.28208533216,-27.60144076494,20.51000022888184,21.520000457763672,,,*,,?,,unknown,0.2547,7.093,0.84,True,ECDFS
2322,[GGH2002] EIS J033155.21-273410.0,52.98003180949,-27.56945160697,20.520000457763672,21.63999938964844,,,*,,?,,unknown,0.8022,4.421,-4.171,True,ECDFS
2323,2MASS J03320710-2733412,53.02951216012001,-27.56151713969,20.520000457763672,21.65999984741211,,,*,,?,,unknown,2.1244,7.48,2.473,True,ECDFS
2324,[MBR2003] CDFS-H  173,52.97697519620001,-27.5850487405,20.530000686645508,21.65999984741211,,,*,,?,,unknown,1.803,-16.364,-43.281,True,ECDFS
2325,[GGH2002] EIS J033139.82-273404.5,52.91593044357,-27.567946839460003,20.540000915527344,21.6200008392334,,,*,,?,,unknown,1.3384,16.471,-6.94,True,ECDFS
2326,[WDK2001]  7358,53.1127977167,-28.01080351779,20.540000915527344,21.739999771118164,19.68000030517578,18.020000457763672,*,,?,,unknown,1.4843,12.036,3.55,True,ECDFS
2327,[GGH2002] EIS J033141.09-273308.1,52.92119904745999,-27.552298375440003,20.540000915527344,21.459999084472656,,,*,,?,,unknown,0.7373,7.347,-6.431,True,ECDFS
2328,[WDK2001]  8200,53.05982269132,-28.0047785671,20.559999465942383,21.46999931335449,19.88999938964844,19.14999961853028,*,,?,,unknown,0.6968,28.432,-0.886,True,ECDFS
2329,[GGH2002] EIS J033306.02-273314.5,53.27508235602,-27.55403320853,20.559999465942383,21.61000061035156,,,*,,?,,unknown,1.5905,6.018,7.908,True,ECDFS
2330,[GGH2002] EIS J033112.12-274106.7,52.80043721303,-27.68526070678,20.56999969482422,21.450000762939453,,,*,,?,,unknown,0.157,11.194,0.377,True,ECDFS
2331,[PBM2009] s74928,53.17673227245,-27.79974415463,20.57999992370605,22.54199981689453,19.850000381469727,18.51000022888184,*,M4.0,M,4.0,unknown,2.4139,25.718,5.615,True,ECDFS
2332,[GGH2002] EIS J033157.85-280151.9,52.99105811264,-28.03107596087,20.57999992370605,21.530000686645508,,,*,,?,,unknown,,6.978,0.962,True,ECDFS
2333,[MBR2003] CDFS-H 4055,53.24426517216,-27.916695553250005,20.59000015258789,21.600000381469727,,,*,,?,,unknown,0.9667,-1.45,0.387,True,ECDFS
2334,2MASS J03311450-2748016,52.81043471897,-27.80045716466,20.600000381469727,21.5,,,*,,?,,unknown,1.0816,7.676,3.812,True,ECDFS
2335,[GGH2002] EIS J033122.49-273302.9,52.84372529814001,-27.55084828755,20.600000381469727,21.68000030517578,,,*,,?,,unknown,0.5712,19.901,-3.814,True,ECDFS
2336,[WDK2001] 48745,52.98232046377,-27.68011524518,20.6200008392334,21.239999771118164,20.26000022888184,,*,,?,,unknown,0.0425,2.848,-17.283,True,ECDFS
2337,2MASS J03311605-2735188,52.816809980630005,-27.588613769250003,20.6200008392334,21.75,,,*,,?,,unknown,1.5123,-3.506,-11.042,True,ECDFS
2338,[GGH2002] EIS J033158.14-280241.8,52.99241500230001,-28.0450165435,20.6299991607666,21.68000030517578,,,*,,?,,unknown,1.1339,0.047,-4.818,True,ECDFS
2339,GNS 4697,53.11803281109,-27.80213715948,20.63599967956543,22.72100067138672,20.290000915527344,18.8700008392334,*,,?,,unknown,1.7314,3.456,0.729,True,ECDFS
2340,[GGH2002] EIS J033218.32-280247.4,53.07631708165,-28.04650250574,20.63999938964844,21.600000381469727,,,*,,?,,unknown,1.0989,-2.638,-1.421,True,ECDFS
2341,[GGH2002] EIS J033229.42-280340.6,53.12258333333333,-28.06127777777778,20.63999938964844,21.18000030517578,,,*,,?,,unknown,,,,True,ECDFS
2342,GOODS J033238.05-273957.1,53.15852816908,-27.66593383155,20.64999961853028,22.08699989318848,20.46199989318848,,*,,?,,unknown,0.5566,-0.427,0.247,True,ECDFS
2343,2MASS J03333348-2749159,53.38949635035,-27.82114449931,20.64999961853028,21.780000686645508,,,*,,?,,unknown,2.2006,11.305,5.79,True,ECDFS
2344,[MBR2003] CDFS-H   73,52.94376293322,-27.62896071658,20.65999984741211,21.51000022888184,,,*,,?,,unknown,0.6476,1.788,0.451,True,ECDFS
2345,[GGH2002] EIS J033203.44-275058.6,53.01426905981,-27.84961311756,20.65999984741211,21.739999771118164,,18.301000595092773,*,,?,,unknown,1.4652,-5.31,-8.706,True,ECDFS
2346,2MASS J03330852-2748156,53.28546607838,-27.80450597426,20.670000076293945,21.799999237060547,19.8799991607666,,*,,?,,unknown,1.3159,21.47,2.61,True,ECDFS
2347,[WDK2001] 39614,52.91163484429,-27.75003024258,20.68000030517578,21.059999465942383,20.57999992370605,20.36000061035156,*,,?,,unknown,0.7107,2.187,-5.72,True,ECDFS
2348,[MBR2003] CDFS-H 3464,53.30007802088,-27.82312437954,20.690000534057617,21.26300048828125,20.40800094604492,,*,,?,,unknown,0.7697,5.821,-5.326,True,ECDFS
2349,[WDK2001] 21178,52.89031931148,-27.899650444790005,20.690000534057617,21.799999237060547,19.950000762939453,18.57999992370605,*,,?,,unknown,1.1822,25.287,10.42,True,ECDFS
2350,2MASS J03312960-2735296,52.87332630438,-27.591544044039995,20.690000534057617,21.84000015258789,,,*,,?,,unknown,1.8864,3.486,3.818,True,ECDFS
2351,[MBR2003] CDFS-H 4461,53.11647894219,-27.96161861089,20.71999931335449,21.54800033569336,20.13800048828125,,*,,?,,unknown,0.3309,4.955,-6.767,True,ECDFS
2352,[WDK2001] 16388,53.19551411012999,-27.93905582571,20.729999542236328,21.64999961853028,20.049999237060547,,*,,?,,unknown,1.1085,40.167,1.354,True,ECDFS
2353,[GGH2002] EIS J033155.10-273320.6,52.979592680070006,-27.555730686379995,20.739999771118164,21.809999465942383,,,*,,?,,unknown,0.7996,10.028,-3.695,True,ECDFS
2354,[GGH2002] EIS J033128.63-275817.1,52.8693175618,-27.9714479314,20.739999771118164,21.71999931335449,,,*,,?,,unknown,0.5842,2.119,-2.574,True,ECDFS
2355,GOODS J033231.29-274032.4,53.13039135544,-27.67574915813,20.766000747680664,21.167999267578125,20.78499984741211,,*,,?,,unknown,0.0714,0.974,-0.427,True,ECDFS
2356,VCDFS  24198,52.94049979958,-27.813220372730004,20.770000457763672,21.81999969482422,,18.56999969482422,*,,?,,unknown,1.683,1.522,-8.433,True,ECDFS
2357,[WDK2001] 15771,53.133864015810005,-27.94358097657,20.780000686645508,20.96999931335449,20.89999961853028,20.904699325561523,*,,?,,unknown,2.2933,-3.472,-22.365,True,ECDFS
2358,[MBR2003] CDFS-H 1257,53.21041218423,-27.676380696700004,20.780000686645508,21.89999961853028,,,*,,?,,unknown,1.4596,11.262,15.976,True,ECDFS
2359,[PBM2009] s128247,53.096601921410006,-27.69426512196,20.78899955749512,22.683000564575195,20.49399948120117,,*,M2.0,M,2.0,unknown,1.5593,19.933,23.347,True,ECDFS
2360,[MBR2003] CDFS-H  442,53.12866727878999,-27.61147335415,20.790000915527344,21.459999084472656,,,*,,?,,unknown,1.0667,2.914,-3.949,True,ECDFS
2361,[WDK2001] 29425,52.93417471625,-27.83263881969,20.790000915527344,21.950000762939453,19.82999992370605,,*,,?,,unknown,2.9762,-16.74,4.943,True,ECDFS
2362,[MBR2003] CDFS-H 3752,53.05807321794,-27.951792367960003,20.799999237060547,21.86000061035156,,,*,,?,,unknown,0.9793,19.113,-29.194,True,ECDFS
2363,GOODS-MUSIC 17561,53.13127325579999,-27.68338191925,20.801000595092773,22.586000442504883,20.13999938964844,,*,,?,,unknown,0.9493,19.754,-23.893,True,ECDFS
2364,EIS-DEEP CDFS-3 Ks 1  369,53.07040150598,-27.84211450588,20.80599975585937,22.47699928283692,22.077999114990234,19.809999465942383,*,,?,,unknown,0.455,13.055,-20.939,True,ECDFS
2365,[MBR2003] CDFS-H 4148,53.31594853135,-27.945389841310007,20.809999465942383,22.040000915527344,,,*,,?,,unknown,2.1722,27.832,1.794,True,ECDFS
2366,2MASS J03315378-2800493,52.97409920721,-28.01370550961,20.809999465942383,21.96999931335449,,,*,,?,,unknown,2.9936,-13.287,-16.511,True,ECDFS
2367,[WDK2001] 32085,52.90573623475,-27.8107995425,20.809999465942383,21.209999084472656,20.670000076293945,,*,,?,,unknown,0.0628,4.238,-4.018,True,ECDFS
2368,[GGH2002] EIS J033318.90-273501.3,53.3287286312,-27.58368001367,20.809999465942383,21.84000015258789,,,*,,?,,unknown,0.7202,3.306,1.762,True,ECDFS
2369,[MBR2003] CDFS-H 3884,53.13659856344999,-27.91061397797,20.809999465942383,19.99300003051757,21.74399948120117,18.92099952697754,*,,?,,unknown,1.3994,13.955,9.314,True,ECDFS
2370,[GGH2002] EIS J033128.15-280344.7,52.86724543311,-28.06243781859,20.809999465942383,21.290000915527344,,,*,,?,,unknown,,3.713,-8.416,True,ECDFS
2371,VCDFS  29139,52.99830405756,-27.75303803947,20.809999465942383,21.93600082397461,19.96500015258789,18.748699188232425,*,,?,,unknown,1.4801,16.987,9.536,True,ECDFS
2372,[MBR2003] CDFS-H 1354,53.27888998936999,-27.69945951797,20.81999969482422,21.143999099731445,20.75900077819824,,*,,?,,unknown,1.5621,1.403,-2.636,True,ECDFS
2373,[GGH2002] EIS J033311.90-280408.0,53.29960371648999,-28.06887709695,20.82999992370605,21.940000534057617,,,*,,?,,unknown,1.528,-0.442,0.248,True,ECDFS
2374,2MASS J03330190-2747013,53.25784214044,-27.783694161440003,20.82999992370605,21.959999084472656,,,*,,?,,unknown,1.7555,18.26,19.22,True,ECDFS
2375,[GGH2002] EIS J033127.67-273315.0,52.86524425326001,-27.554171580390005,20.84000015258789,21.93000030517578,,,*,,?,,unknown,0.6074,0.626,-1.305,True,ECDFS
2376,[WDK2001] 21981,52.98413645243999,-27.89249866556,20.84000015258789,21.299999237060547,20.65999984741211,,*,,?,,unknown,0.8742,4.342,-2.474,True,ECDFS
2377,[GGH2002] EIS J033334.35-273305.6,53.39306113881,-27.55154689818,20.8700008392334,21.420000076293945,,,*,,?,,unknown,,6.04,-6.204,True,ECDFS
2378,GOODS-MUSIC 17793,53.15070668919999,-27.67846799696,20.871000289916992,22.88999938964844,20.51000022888184,18.940000534057617,*,,?,,unknown,0.9739,0.44,3.928,True,ECDFS
2379,[GGH2002] EIS J033339.22-280137.4,53.4133745068,-28.026998901310005,20.8799991607666,21.940000534057617,,,*,,?,,unknown,,-0.077,-0.374,True,ECDFS
2380,2MASS J03331061-2801505,53.29416376881,-28.030778879010004,20.8799991607666,22.020000457763672,,,*,,?,,unknown,1.2927,1.802,-10.989,True,ECDFS
2381,VCDFS   9822,53.209909548990005,-27.98086117033,20.8799991607666,21.959999084472656,,18.50200080871582,*,,?,,unknown,0.5054,11.509,8.62,True,ECDFS
2382,[GGH2002] EIS J033205.35-280334.6,53.02229865163,-28.05959831158,20.88999938964844,21.8700008392334,,,*,,?,,unknown,0.8541,14.224,0.948,True,ECDFS
2383,[MBR2003] CDFS-H 3483,53.39076672381001,-27.801041327190003,20.88999938964844,21.90999984741211,,,*,,?,,unknown,0.6135,-1.927,-2.473,True,ECDFS
2384,[MBR2003] CDFS-H  278,53.04739154984,-27.60537073209,20.88999938964844,21.290000915527344,,,*,,?,,unknown,,3.974,-3.112,True,ECDFS
2385,[GGH2002] EIS J033341.16-274527.2,53.42149659574,-27.75756929436,20.88999938964844,22.040000915527344,,,*,,?,,unknown,1.1422,10.459,-3.556,True,ECDFS
2386,[MBR2003] CDFS-H 4382,53.06823313415,-27.98751640127,20.89999961853028,21.790000915527344,,,*,,?,,unknown,1.0238,5.243,-10.814,True,ECDFS
2387,[GGH2002] EIS J033322.25-280339.5,53.3427147827,-28.06093038019,20.90999984741211,21.64999961853028,,,*,,?,,unknown,,1.493,-29.785,True,ECDFS
2388,[GGH2002] EIS J033221.79-275410.0,53.09075234805,-27.90279743976,20.90999984741211,21.8700008392334,19.93000030517578,19.239999771118164,*,,?,,unknown,1.0221,12.748,-5.265,True,ECDFS
2389,2MASS J03331621-2740501,53.31751701557,-27.68062542401,20.920000076293945,22.020000457763672,,,*,,?,,unknown,0.8702,5.309,-3.904,True,ECDFS
2390,[GGH2002] EIS J033158.66-275850.9,52.994401885070005,-27.98078953108,20.920000076293945,21.31999969482422,,,*,,?,,unknown,1.6491,1.042,-6.227,True,ECDFS
2391,[GGH2002] EIS J033131.87-275531.7,52.88278036021,-27.92548033464,20.920000076293945,21.489999771118164,,20.209999084472656,*,,?,,unknown,,0.81,-1.997,True,ECDFS
2392,[WDK2001] 55987,53.04483376628999,-27.62324157447,20.93000030517578,21.799999237060547,20.26000022888184,,*,,?,,unknown,0.4764,8.266,4.424,True,ECDFS
2393,[WDK2001] 30196,52.90729314282,-27.82604391434,20.93000030517578,21.270000457763672,20.8700008392334,,*,,?,,unknown,0.1534,2.263,-1.814,True,ECDFS
2394,[MBR2003] CDFS-H 1381,53.27686919297,-27.71340684324,20.940000534057617,21.549999237060547,,,*,,?,,unknown,0.3515,3.779,-0.199,True,ECDFS
2395,[PBM2009] s108497,53.09306222257,-27.73579776956,20.940000534057617,22.861299514770508,20.14999961853028,19.745500564575195,*,M1.7,M,1.7,unknown,1.1987,-0.431,-4.826,True,ECDFS
2396,[MBR2003] CDFS-H 2475,53.29112363635,-27.7416764687,20.950000762939453,22.059999465942383,,,*,,?,,unknown,1.4312,8.617,-1.255,True,ECDFS
2397,[MBR2003] CDFS-H 4299,53.36236656015001,-27.93832456607,20.959999084472656,22.0,,,*,,?,,unknown,1.1653,18.932,-17.727,True,ECDFS
2398,2MASS J03315388-2735588,52.97461779902,-27.59960690711,20.959999084472656,22.049999237060547,,,*,,?,,unknown,1.7999,3.509,6.924,True,ECDFS
2399,2MASS J03313784-2803077,52.90779443982999,-28.05220170827,20.96999931335449,22.049999237060547,,,*,,?,,unknown,1.7482,6.592,-20.811,True,ECDFS
2400,[MBR2003] CDFS-H 3382,53.26027562212,-27.80724695675,20.96999931335449,21.809999465942383,,,*,,?,,unknown,0.8855,5.582,-7.25,True,ECDFS
2401,GOODS J033259.82-274107.9,53.24920207104,-27.685589840820004,20.96999931335449,21.57299995422364,20.530000686645508,,*,,?,,unknown,1.4748,12.067,-2.314,True,ECDFS
2402,2MASS J03331942-2735595,53.33087382758,-27.599874770900005,20.96999931335449,22.239999771118164,,,*,,?,,unknown,1.9805,24.906,2.237,True,ECDFS
2403,2MASS J03331655-2759007,53.31895833333333,-27.98352777777778,20.96999931335449,22.1200008392334,,,*,,?,,unknown,,,,True,ECDFS
