,simbad_id,ra_deg,dec_deg,V_mag,B_mag,R_mag,I_mag,simbad_otype,spectral_type,mk_class,mk_subtype,lum_class,parallax_mas,pmra_mas_yr,pmdec_mas_yr,stable,field
2432,VIDEO J022559.39-042450.90,36.49752049410001,-4.41411591754,19.13400077819824,19.825000762939453,18.89200019836425,18.600000381469727,*,,?,,unknown,0.2121,9.133,-8.654,True,XMM-LSS
2433,2MASS J02270682-0443316,36.77838928494,-4.72543147239,19.145000457763672,20.28199958801269,18.6560001373291,18.0310001373291,*,,?,,unknown,0.4238,7.313,-9.815,True,XMM-LSS
2434,VIDEO J022506.44-041930.86,36.276833568380006,-4.325246235249999,19.165000915527344,19.910999298095703,18.90699958801269,18.6560001373291,*,,?,,unknown,0.3911,3.471,0.459,True,XMM-LSS
2435,VVDS 020276735,36.98847230139,-4.39498749524,19.174999237060547,20.584999084472656,18.56399917602539,17.61400032043457,*,,?,,unknown,0.9259,-3.407,7.429,True,XMM-LSS
2436,2MASS J02255782-0442200,36.49089264568,-4.7054908257,19.19599914550781,20.35199928283692,18.64299964904785,18.15699958801269,*,,?,,unknown,0.5002,8.703,-2.878,True,XMM-LSS
2437,VIDEO J022615.50-042219.21,36.56465792313,-4.372009028909999,19.218000411987305,19.679000854492188,19.093000411987305,18.86100006103516,*,,?,,unknown,0.9403,12.307,-1.249,True,XMM-LSS
2438,VIDEO J022646.60-042340.39,36.6942393957,-4.39452293553,19.27899932861328,20.062000274658203,18.96699905395508,18.632999420166016,*,,?,,unknown,0.9824,-0.602,-9.072,True,XMM-LSS
2439,2MASS J02262178-0424176,36.59088187238999,-4.4048812245,19.28300094604492,20.65399932861328,18.59600067138672,17.618999481201172,*,,?,,unknown,0.4128,-2.947,-1.149,True,XMM-LSS
2440,2MASS J02255388-0437205,36.47452153774,-4.6223856457,19.347000122070312,20.74099922180176,18.54700088500977,17.55500030517578,*,,?,,unknown,1.4008,0.739,0.335,True,XMM-LSS
2441,SXDSPM J021709.9-052437,34.2915896331,-5.410364937089999,19.358999252319336,,18.948999404907227,,*,,?,,unknown,0.87,8.738,-42.667,True,XMM-LSS
2442,VIDEO J022612.11-042331.54,36.55058134882,-4.3920704199300005,19.402000427246094,19.913000106811523,19.246999740600582,19.00200080871582,*,,?,,unknown,0.6993,-0.816,-12.685,True,XMM-LSS
2443,2MASS J02270197-0430533,36.75826585327,-4.514853501809999,19.413000106811523,20.770000457763672,18.73699951171875,17.90999984741211,*,,?,,unknown,0.6125,7.58,2.113,True,XMM-LSS
2444,VVDS J022547.20-043252.3,36.44671707446,-4.54808963711,19.43199920654297,20.02300071716309,19.22100067138672,19.011999130249023,*,,?,,unknown,,9.758,-14.2,True,XMM-LSS
2445,2MASS J02272776-0436423,36.86573077496,-4.611770687229999,19.461000442504883,20.711000442504883,18.847999572753903,18.27499961853028,*,,?,,unknown,0.2509,1.028,-9.166,True,XMM-LSS
2446,DENIS J022558.7-041718,36.49475897433,-4.288452471130001,19.472999572753903,20.915000915527344,18.64699935913086,17.57699966430664,*,,?,,unknown,1.2712,18.989,11.929,True,XMM-LSS
2447,VIDEO J022714.30-041941.90,36.80967053301,-4.32836124915,19.47599983215332,20.2189998626709,19.198999404907227,18.88999938964844,*,,?,,unknown,,-0.64,-2.963,True,XMM-LSS
2448,2MASS J02263179-0441129,36.63247210083,-4.687007943679999,19.483999252319336,20.7810001373291,18.867000579833984,18.23500061035156,*,,?,,unknown,0.8915,2.26,3.919,True,XMM-LSS
2449,VIDEO J022733.58-044241.10,36.88994739153,-4.711416593289999,19.5049991607666,19.93600082397461,19.39200019836425,19.20199966430664,*,,?,,unknown,,1.68,-4.354,True,XMM-LSS
2450,2MASS J02264054-0437057,36.66894512003,-4.61829129633,19.520999908447266,20.94799995422364,18.76099967956543,17.524999618530273,*,,?,,unknown,2.1852,10.209,-39.482,True,XMM-LSS
2451,2MASS J02270163-0415147,36.75681632627,-4.25402991707,19.52400016784668,20.881999969482425,18.80900001525879,18.035999298095703,*,,?,,unknown,0.4804,3.089,-5.433,True,XMM-LSS
2452,2MASS J02263843-0434526,36.66010090308,-4.581242199170001,19.540000915527344,20.84499931335449,18.89999961853028,18.26099967956543,*,,?,,unknown,0.425,-1.18,-7.739,True,XMM-LSS
2453,2MASS J02274589-0412060,36.94122576672999,-4.20166164624,19.558000564575195,20.886999130249023,18.85700035095215,18.035999298095703,*,,?,,unknown,0.7296,3.828,-2.089,True,XMM-LSS
2454,VIDEO J022603.54-041057.49,36.51479482221,-4.182681894379999,19.57999992370605,20.03400039672852,19.496999740600582,19.29400062561035,*,,?,,unknown,,2.532,-2.588,True,XMM-LSS
2455,VIDEO J022643.04-041246.60,36.67937456066,-4.212977938239999,19.59199905395508,20.6879997253418,19.05500030517578,18.54899978637696,*,,?,,unknown,,0.164,-1.52,True,XMM-LSS
2456,VVDS J022634.35-042741.4,36.64315833333334,-4.461519444444445,19.61400032043457,20.107999801635746,19.56399917602539,19.295000076293945,*,,?,,unknown,,,,True,XMM-LSS
2457,2MASS J02273302-0431028,36.88762353545,-4.51743470577,19.64200019836425,21.17399978637696,18.812000274658203,17.61400032043457,*,,?,,unknown,2.6156,0.07,-4.549,True,XMM-LSS
2458,VIDEO J022628.42-043831.32,36.61844013861,-4.6420289337,19.66200065612793,20.8759994506836,19.11199951171875,18.56100082397461,*,,?,,unknown,0.6447,1.055,-4.471,True,XMM-LSS
2459,VIDEO J022642.06-044013.46,36.67527521507,-4.670400676760001,19.68600082397461,20.106000900268555,19.628999710083008,19.488000869750977,*,,?,,unknown,,-0.353,-3.219,True,XMM-LSS
2460,2MASS J02264722-0419039,36.69685026104,-4.3177713197,19.70499992370605,21.19799995422364,18.888999938964844,17.775999069213867,*,,?,,unknown,1.7148,9.523,4.043,True,XMM-LSS
2461,VVDS J022706.93-043406.6,36.778875,-4.568502777777778,19.76099967956543,20.266000747680664,20.558000564575195,19.89800071716309,*,,?,,unknown,,,,True,XMM-LSS
2462,VVDS 020135893,36.33449418688,-4.709343478320001,19.768999099731445,21.170000076293945,18.99399948120117,18.10400009155273,*,,?,,unknown,0.3261,6.712,-18.809,True,XMM-LSS
2463,2MASS J02253860-0447554,36.4108555481,-4.798682673690001,19.799999237060547,21.15399932861328,19.125,18.2810001373291,*,,?,,unknown,1.189,8.256,6.923,True,XMM-LSS
2464,2MASS J02262663-0428382,36.61095002281,-4.47729767848,19.83799934387207,21.097000122070312,19.22900009155273,18.444000244140625,*,,?,,unknown,0.4338,-4.042,-13.079,True,XMM-LSS
2465,SDSS J021726.52-050827.3,34.36053599748,-5.14093176459,19.8700008392334,20.035999298095703,19.825000762939453,,*,sdA,A,,VI (subdwarf),,-0.622,-2.598,True,XMM-LSS
2466,2MASS J02253569-0433508,36.39873430827999,-4.56404444144,19.91200065612793,21.268999099731445,19.163000106811523,18.209999084472656,*,,?,,unknown,0.8592,18.726,-1.574,True,XMM-LSS
2467,VIDEO J022654.21-042402.51,36.72594285809,-4.40070737121,19.916000366210938,20.503999710083008,19.69599914550781,19.388999938964844,*,,?,,unknown,0.0395,-0.896,-0.876,True,XMM-LSS
2468,VIDEO J022647.73-044057.58,36.69891493177,-4.682658201149999,19.916000366210938,21.209999084472656,19.277000427246094,18.62700080871582,*,,?,,unknown,0.8817,2.851,-2.621,True,XMM-LSS
2469,VIDEO J022730.02-042604.35,36.87512680078,-4.43454489722,19.91699981689453,20.926000595092773,19.44300079345703,19.0009994506836,*,,?,,unknown,,3.142,-0.723,True,XMM-LSS
2470,VIDEO J022548.81-044752.99,36.4534205492,-4.798061160279999,19.96500015258789,20.59600067138672,19.733999252319336,19.47599983215332,*,,?,,unknown,0.0281,5.917,-1.368,True,XMM-LSS
2471,VVDS J022633.89-044207.1,36.6412359671,-4.70211731108,20.073999404907227,20.51099967956543,19.988000869750977,19.82900047302246,*,,?,,unknown,,3.593,-1.993,True,XMM-LSS
2472,VIDEO J022557.25-042016.80,36.48859390572,-4.33800205984,20.107999801635746,20.96299934387207,19.76000022888184,19.391000747680664,*,,?,,unknown,0.045,1.92,-5.606,True,XMM-LSS
2473,2MASS J02253965-0433242,36.41518181285,-4.55675095589,20.124000549316406,21.621000289916992,19.301000595092773,18.19799995422364,*,,?,,unknown,1.5544,7.474,5.455,True,XMM-LSS
2474,VVDS J022716.48-044911.6,36.81872035082,-4.819973128570001,20.14800071716309,21.483999252319336,19.5049991607666,18.777999877929688,*,,?,,unknown,0.5733,-1.978,-13.034,True,XMM-LSS
2475,VIDEO J022735.51-042920.71,36.89799823259,-4.48908471669,20.160999298095703,21.37299919128418,19.54599952697754,18.90900039672852,*,,?,,unknown,0.1837,3.971,-0.808,True,XMM-LSS
2476,VIDEO J022524.91-043100.80,36.35385089825,-4.51692478999,20.163000106811523,20.566999435424805,20.12700080871582,19.9950008392334,*,,?,,unknown,0.8779,-1.393,-3.218,True,XMM-LSS
2477,VIDEO J022633.31-041923.35,36.63885906723001,-4.3231317978,20.166000366210938,21.364999771118164,19.566999435424805,19.03300094604492,*,,?,,unknown,1.2082,4.353,-15.82,True,XMM-LSS
2478,VIDEO J022701.69-042850.80,36.75706625073,-4.48078083287,20.18600082397461,21.424999237060547,19.554000854492188,18.864999771118164,*,,?,,unknown,0.0874,2.15,-1.734,True,XMM-LSS
2479,VIDEO J022629.40-044444.90,36.62252317923,-4.745818848840001,20.19499969482422,20.70599937438965,20.08799934387207,19.90900039672852,*,,?,,unknown,,2.815,-4.175,True,XMM-LSS
2480,2MASS J02273002-0436092,36.87513201171,-4.602589618819999,20.20199966430664,21.707000732421875,19.388999938964844,18.03300094604492,*,,?,,unknown,2.0984,9.974,-6.516,True,XMM-LSS
2481,VIDEO J022617.59-042648.59,36.57338334711,-4.44682579518,20.202999114990234,20.56100082397461,20.12800025939941,19.96199989318848,*,,?,,unknown,0.3363,3.253,-2.158,True,XMM-LSS
2482,VVDS J022618.46-042711.9,36.57694829306,-4.453425211090001,20.20400047302246,21.452999114990234,19.565000534057617,18.82200050354004,*,,?,,unknown,,8.242,-8.389,True,XMM-LSS
2483,2MASS J02253221-0429158,36.38439940917,-4.487844843459999,20.249000549316406,21.729999542236328,19.496999740600582,18.489999771118164,*,,?,,unknown,1.1672,2.583,2.484,True,XMM-LSS
2484,SXDSPM J021744.6-052116,34.43604128476,-5.35458504268,20.26000022888184,,19.76499938964844,,*,,?,,unknown,,25.457,-8.503,True,XMM-LSS
2485,VIDEO J022637.06-044822.29,36.65441771258,-4.806182664529999,20.268999099731445,21.045000076293945,20.0049991607666,19.679000854492188,*,,?,,unknown,0.5683,4.792,-9.122,True,XMM-LSS
2486,VIDEO J022641.08-043752.73,36.6711920731,-4.63130683486,20.28899955749512,20.77899932861328,20.17399978637696,19.975000381469727,*,,?,,unknown,0.1544,1.283,-4.256,True,XMM-LSS
2487,VVDS J022649.83-041823.7,36.70767819863,-4.30682190621,20.319000244140625,21.766000747680664,19.51700019836425,18.46199989318848,*,,?,,unknown,1.1904,4.552,-8.532,True,XMM-LSS
2488,VVDS J022508.09-044114.3,36.28372916666666,-4.687316666666667,20.319000244140625,21.386999130249023,19.819000244140625,19.42300033569336,*,,?,,unknown,,,,True,XMM-LSS
2489,VVDS J022615.36-042713.4,36.56403948045999,-4.45383673613,20.32200050354004,20.777000427246094,20.20800018310547,20.025999069213867,*,,?,,unknown,0.2848,-0.227,-2.354,True,XMM-LSS
2490,VIDEO J022720.62-041246.87,36.83595306079,-4.213059501449999,20.32900047302246,20.690000534057617,20.176000595092773,20.069000244140625,*,,?,,unknown,0.9633,1.776,-3.091,True,XMM-LSS
2491,VIDEO J022630.46-043155.66,36.62693057543999,-4.532153468739999,20.34199905395508,21.777999877929688,19.652000427246094,18.871000289916992,*,,?,,unknown,1.2491,4.792,6.594,True,XMM-LSS
2492,VIDEO J022557.55-043306.27,36.48984197346001,-4.55174678214,20.34499931335449,21.545000076293945,19.731000900268555,19.1879997253418,*,,?,,unknown,0.461,2.085,-4.158,True,XMM-LSS
2493,VIDEO J022524.60-042330.02,36.35254767779001,-4.39168635071,20.35700035095215,20.89200019836425,20.231000900268555,20.03199958801269,*,,?,,unknown,0.9465,-0.06,-1.807,True,XMM-LSS
2494,VIDEO J022732.80-041547.56,36.88670690756,-4.263247524659999,20.357999801635746,21.68000030517578,19.613000869750977,18.663000106811523,*,,?,,unknown,0.2941,10.773,-6.482,True,XMM-LSS
2495,VIDEO J022608.96-042556.01,36.5374135483,-4.432231745549999,20.367000579833984,20.7189998626709,20.29700088500977,20.14800071716309,*,,?,,unknown,0.123,2.482,-0.237,True,XMM-LSS
2496,VVDS J022813.95-043115.3,37.05809979873,-4.5209886493,20.36800003051757,21.17300033569336,20.106000900268555,19.809999465942383,*,,?,,unknown,,1.651,-2.39,True,XMM-LSS
2497,SXDSPM J021936.0-051658,34.90003702078,-5.283082017060001,20.37299919128418,,19.87800025939941,,*,,?,,unknown,1.1048,4.776,-18.05,True,XMM-LSS
2498,VIDEO J022728.19-044129.44,36.86747206078,-4.69155087644,20.37700080871582,20.777999877929688,20.31800079345703,20.202999114990234,*,,?,,unknown,0.2398,0.121,-2.122,True,XMM-LSS
2499,VIDEO J022735.62-041622.51,36.89846556428001,-4.27293864961,20.37800025939941,20.76300048828125,20.275999069213867,20.09499931335449,*,,?,,unknown,0.5743,2.267,-4.807,True,XMM-LSS
2500,VVDS J022613.70-041846.4,36.55713190601001,-4.312926139579999,20.378999710083008,20.757999420166016,20.277999877929688,20.10300064086914,*,,?,,unknown,,-1.063,-6.036,True,XMM-LSS
2501,VIDEO J022546.77-042944.03,36.44495855658,-4.495573672830001,20.38400077819824,20.65399932861328,20.43000030517578,20.357999801635746,*,,?,,unknown,0.3787,-0.227,-1.233,True,XMM-LSS
2502,VIDEO J022706.45-043024.60,36.77692916666667,-4.506716666666667,20.40800094604492,21.31399917602539,20.124000549316406,19.71999931335449,*,,?,,unknown,,,,True,XMM-LSS
2503,2MASS J02253135-0428151,36.38058614174,-4.4708307855800005,20.441999435424805,21.84199905395508,19.56399917602539,18.042999267578125,*,,?,,unknown,2.2301,-6.598,-10.423,True,XMM-LSS
2504,VIDEO J022507.99-043006.60,36.28331128255,-4.50185974078,20.45599937438965,,20.36800003051757,20.52199935913086,*,,?,,unknown,,1.694,-8.318,True,XMM-LSS
2505,VIDEO J022709.05-041942.53,36.78776993697,-4.32852720022,20.459999084472656,21.09499931335449,20.18899917602539,19.90900039672852,*,,?,,unknown,1.3646,2.53,-3.332,True,XMM-LSS
2506,2MASS J02262197-0409051,36.59164195465,-4.15143034845,20.47800064086914,21.874000549316406,19.573999404907227,18.05299949645996,*,,?,,unknown,1.615,-0.865,1.741,True,XMM-LSS
2507,VVDS 020194277,36.53823861707001,-4.57141689571,20.492000579833984,21.982999801635746,19.655000686645508,18.229999542236328,*,,?,,unknown,1.5621,6.242,-14.038,True,XMM-LSS
2508,2MASS J02251080-0434101,36.29520838336,-4.56961216489,20.50200080871582,22.011999130249023,19.655000686645508,18.29899978637696,*,,?,,unknown,1.5949,0.983,-0.686,True,XMM-LSS
2509,VIDEO J022659.70-042901.98,36.74879035326,-4.4838869233,20.53700065612793,21.670000076293945,19.9950008392334,19.44099998474121,*,,?,,unknown,,2.225,-1.547,True,XMM-LSS
2510,VIDEO J022548.97-043232.54,36.45411721858999,-4.54237784093,20.541000366210938,20.97800064086914,20.42200088500977,20.301000595092773,*,,?,,unknown,,2.724,-2.998,True,XMM-LSS
2511,VIDEO J022604.78-042112.49,36.51999830008,-4.35347169888,20.54599952697754,20.90900039672852,20.49099922180176,20.3759994506836,*,,?,,unknown,0.8996,0.897,-2.361,True,XMM-LSS
2512,VIDEO J022736.69-043254.28,36.90294171064,-4.548406410040001,20.54599952697754,20.999000549316406,20.5049991607666,20.33699989318848,*,,?,,unknown,,0.729,-0.609,True,XMM-LSS
2513,VIDEO J022515.35-044530.49,36.31398156627999,-4.758479417090001,20.552000045776367,21.815000534057617,19.83799934387207,19.018999099731445,*,,?,,unknown,,11.362,-8.121,True,XMM-LSS
2514,VIDEO J022618.17-042522.48,36.575825,-4.422791666666667,20.558000564575195,22.02199935913086,19.801000595092773,18.645999908447266,*,,?,,unknown,,,,True,XMM-LSS
2515,VIDEO J022603.45-042625.40,36.51448282981001,-4.440381986190001,20.608999252319336,21.90900039672852,19.888999938964844,19.06100082397461,*,,?,,unknown,1.3107,1.82,0.714,True,XMM-LSS
2516,VIDEO J022543.74-042743.93,36.43234425626,-4.46220783799,20.613000869750977,21.992000579833984,19.804000854492188,18.46299934387207,*,,?,,unknown,1.4878,-8.863,-2.596,True,XMM-LSS
2517,VIDEO J022737.29-043515.58,36.90538926874,-4.587664758869999,20.628999710083008,21.33699989318848,20.41699981689453,20.187000274658203,*,,?,,unknown,,0.658,-0.899,True,XMM-LSS
2518,VIDEO J022709.33-042537.94,36.78890276586001,-4.42720120192,20.63599967956543,21.214000701904297,20.417999267578125,20.13400077819824,*,,?,,unknown,2.145,3.302,-6.165,True,XMM-LSS
2519,VIDEO J022736.90-040845.32,36.90380010449,-4.145878146130001,20.64200019836425,21.9379997253418,19.91900062561035,19.108999252319336,*,,?,,unknown,1.2895,8.62,-24.361,True,XMM-LSS
2520,VVDS J022702.28-043459.0,36.75949987715,-4.5831368155,20.645999908447266,20.981000900268555,20.608999252319336,20.47699928283692,*,,?,,unknown,,-0.08,-2.667,True,XMM-LSS
2521,VIDEO J022642.93-043640.97,36.67881060444,-4.61133276815,20.652999877929688,22.10199928283692,19.94799995422364,19.121999740600582,*,,?,,unknown,1.2133,31.164,-17.51,True,XMM-LSS
2522,SXDSPM J021732.2-053558,34.38416082194,-5.599545322719999,20.670000076293945,,20.113000869750977,,*,,?,,unknown,0.0735,2.913,-31.124,True,XMM-LSS
2523,VIDEO J022712.34-043247.40,36.80148750000001,-4.5464166666666666,20.67200088500977,21.59000015258789,20.327999114990234,19.90999984741211,*,,?,,unknown,,,,True,XMM-LSS
2524,VIDEO J022615.50-043302.18,36.56466114343,-4.55061542672,20.67200088500977,21.19300079345703,20.5939998626709,20.43899917602539,*,,?,,unknown,,,,True,XMM-LSS
2525,VIDEO J022544.36-043732.37,36.43488541264001,-4.625683172080001,20.674999237060547,21.077999114990234,20.575000762939453,20.45800018310547,*,,?,,unknown,0.0276,2.264,-2.49,True,XMM-LSS
2526,VIDEO J022631.41-041144.68,36.63094376165,-4.19576661466,20.70199966430664,21.100000381469727,20.60400009155273,20.452999114990234,*,,?,,unknown,0.2878,0.727,-3.863,True,XMM-LSS
2527,2MASS J02253236-0415496,36.3848434439,-4.263838753129999,20.71199989318848,22.233999252319336,19.82200050354004,18.291000366210938,*,,?,,unknown,1.1529,6.318,-11.695,True,XMM-LSS
2528,VIDEO J022510.47-042639.78,36.29365531276,-4.44441844709,20.7189998626709,21.054000854492188,20.67799949645996,20.58300018310547,*,,?,,unknown,0.0015,0.631,-1.397,True,XMM-LSS
2529,VIDEO J022548.68-044318.50,36.45290909529,-4.721829453329999,20.725000381469727,21.31100082397461,20.5049991607666,20.308000564575195,*,,?,,unknown,,,,True,XMM-LSS
2530,VIDEO J022502.44-044010.12,36.26022028161,-4.66949419482,20.753999710083008,21.23699951171875,20.577999114990234,20.413000106811523,*,,?,,unknown,0.1663,-1.699,-4.348,True,XMM-LSS
2531,VIDEO J022611.75-042628.94,36.54903990962,-4.44135601491,20.753999710083008,21.33300018310547,20.55500030517578,20.285999298095703,*,,?,,unknown,2.352,2.068,-6.712,True,XMM-LSS
2532,[SMR2006] VLA J021720-04467,34.33745833333333,-4.7793833333333335,20.7544002532959,22.0231990814209,19.93939971923828,,*,,?,,unknown,,,,True,XMM-LSS
2533,VVDS J022654.93-043649.2,36.72886790652001,-4.61374407206,20.756000518798828,21.28199958801269,20.63800048828125,20.457000732421875,*,,?,,unknown,0.98,4.328,0.198,True,XMM-LSS
2534,VIDEO J022605.23-044847.34,36.52187392291,-4.813187785549999,20.756000518798828,20.7810001373291,21.131999969482425,21.350000381469727,*,,?,,unknown,,,,True,XMM-LSS
2535,VIDEO J022527.69-042615.30,36.36542631151,-4.43760267386,20.76099967956543,21.41399955749512,20.583999633789062,20.315000534057617,*,,?,,unknown,,4.322,-1.876,True,XMM-LSS
2536,VIDEO J022714.45-041438.17,36.81024952918,-4.24399244883,20.761999130249023,21.388999938964844,20.499000549316406,20.261999130249023,*,,?,,unknown,,-1.252,-1.403,True,XMM-LSS
2537,VVDS J022610.45-043950.1,36.54363830249,-4.66408255726,20.770000457763672,22.208999633789062,20.01700019836425,19.0629997253418,*,,?,,unknown,1.6505,2.788,-6.739,True,XMM-LSS
2538,2MASS J02254363-0441175,36.43183802218,-4.68833466268,20.77400016784668,22.19499969482422,19.952999114990234,18.80500030517578,*,,?,,unknown,0.3066,-1.589,-9.539,True,XMM-LSS
2539,VIDEO J022750.30-043221.81,36.959614646,-4.53938692235,20.77499961853028,21.26499938964844,20.68000030517578,20.54800033569336,*,,?,,unknown,,,,True,XMM-LSS
2540,VIDEO J022610.58-042101.04,36.54419194634,-4.35029698324,20.790000915527344,21.160999298095703,20.70599937438965,20.552000045776367,*,,?,,unknown,,,,True,XMM-LSS
2541,VIDEO J022731.28-043941.88,36.8803611503,-4.66162308646,20.79400062561035,21.174999237060547,20.753999710083008,20.65399932861328,*,,?,,unknown,,-3.191,-6.324,True,XMM-LSS
2542,VIDEO J022615.14-043734.15,36.56314248644,-4.62617341423,20.79700088500977,21.29400062561035,20.7450008392334,20.63400077819824,*,,?,,unknown,,,,True,XMM-LSS
2543,SXDSPM J021936.2-050341,34.90129772959,-5.06145871973,20.80900001525879,,20.270999908447266,,*,,?,,unknown,,67.0,10.0,True,XMM-LSS
2544,VIDEO J022613.47-044009.55,36.55615687211,-4.669314722299999,20.81800079345703,21.67300033569336,20.516000747680664,20.27199935913086,*,,?,,unknown,2.9879,8.95,-8.284,True,XMM-LSS
2545,SXDSPM J021850.4-053200,34.70994892584,-5.533397764839999,20.81800079345703,,20.1259994506836,,*,,?,,unknown,,24.942,-41.552,True,XMM-LSS
2546,VIDEO J022705.69-043704.10,36.77375220001,-4.617837816459999,20.834999084472656,22.100000381469727,20.104999542236328,18.819000244140625,*,,?,,unknown,1.8767,2.561,7.002,True,XMM-LSS
2547,VIDEO J022655.16-043355.16,36.72988219324999,-4.56533687837,20.847000122070312,21.316999435424805,20.795000076293945,20.597999572753903,*,,?,,unknown,,,,True,XMM-LSS
2548,VIDEO J022631.54-042035.31,36.6315007244,-4.34314385836,20.854999542236328,22.051000595092773,20.132999420166016,18.96500015258789,*,,?,,unknown,,-1.615,-8.197,True,XMM-LSS
2549,SXDSPM J021958.4-044516,34.9933199957,-4.75448756746,20.86199951171875,,20.1560001373291,,*,,?,,unknown,,32.147,-19.709,True,XMM-LSS
2550,VIDEO J022640.13-043200.29,36.66719735753,-4.53346952502,20.871999740600582,22.31100082397461,20.117000579833984,18.89200019836425,*,,?,,unknown,0.9445,27.487,15.478,True,XMM-LSS
2551,2MASS J02274726-0411248,36.94701365173001,-4.1903245384,20.881999969482425,22.209999084472656,20.093000411987305,18.84199905395508,*,,?,,unknown,0.8208,-3.966,-4.215,True,XMM-LSS
2552,VVDS J022739.56-042920.0,36.91484189519,-4.488989238160001,20.895000457763672,21.27899932861328,20.788000106811523,20.60700035095215,*,,?,,unknown,,,,True,XMM-LSS
2553,VIDEO J022737.57-041627.40,36.90662417762,-4.274324053300002,20.89999961853028,21.28700065612793,20.88599967956543,20.51799964904785,*,,?,,unknown,,,,True,XMM-LSS
2554,VVDS J022624.71-042545.8,36.60302461808999,-4.42947201716,20.905000686645508,22.02199935913086,20.371000289916992,19.801000595092773,*,,?,,unknown,1.2744,5.993,-6.868,True,XMM-LSS
2555,VIDEO J022617.02-044123.22,36.5709781477,-4.689814686200001,20.90699958801269,21.3700008392334,20.864999771118164,20.808000564575195,*,,?,,unknown,,,,True,XMM-LSS
2556,VIDEO J022718.60-043049.98,36.82753460286,-4.5138461056,20.90900039672852,22.042999267578125,20.413000106811523,19.881000518798828,*,,?,,unknown,0.834,6.908,-9.354,True,XMM-LSS
2557,VIDEO J022511.94-042326.29,36.299729166666665,-4.3906,20.91399955749512,22.26000022888184,20.47100067138672,20.0049991607666,*,,?,,unknown,,,,True,XMM-LSS
2558,VIDEO J022505.40-043859.83,36.27254671413,-4.649994529079999,20.916000366210938,21.472999572753903,20.69700050354004,20.53499984741211,*,,?,,unknown,,,,True,XMM-LSS
